cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn,
12477X106,CAP,NA,13.07,234.18,158.131,0.194759788,L,1,7/31/2010,1,4.590666,
12562N104,CKX,NA,11.05,21.46457,10.167,0.119945168,LIQ,1,7/31/2010,1,11.5526,
125906107,CSS,NA,18.02,174.401993,233.045,0.108776327,L,1,7/31/2010,1,-13.47409,
127097103,COG,NA,30.47,3166.14,2517.709,0.17395413,L,1,7/31/2010,1,-8.546499,
23331A109,DHI,NA,11.02,3506.51,2584.5,0.039208222,L,1,7/31/2010,1,-6.554595,
23332B106,DSPG,NA,6.98,161.57,169.15,-0.039201183,K,1,7/31/2010,1,-3.581662,
235825205,DAN,NA,11.88,1668.49551,851,0.435,L,1,7/31/2010,1,-13.63636,
268648102,EMC,NA,19.79,40680.49,16607.633,0.18662918,L,1,7/31/2010,1,-7.832239,
268664109,EMCI,NA,22.36,293.682881,358.829,0.179221728,K,1,7/31/2010,1,-7.960644,
26942G100,EBMT,NA,9.72,39.69,NULL,0.084179039,LIQ,1,7/31/2010,1,-4.664632,
402635304,GPOR,NA,13.06,577.16,140.222,0.372805254,K,1,7/31/2010,1,-13.32312,
40425J101,HMSY,NA,56.32,1529.173663,250.197,0.268250711,K,1,7/31/2010,1,-7.350852,
40624Q203,HALL,NA,10.14,204.050627,237.904,0.131385031,K,1,7/31/2010,1,-17.75148,
453836108,INDB,NA,23.81,504.31,418.224,0.126078633,K,1,7/31/2010,1,-11.92776,
505597104,LG,NA,34.94,778.51,806.14,0.135152759,LU,1,7/31/2010,1,-4.693761,
03820C105,AIT,NA,28,1185.463104,739.131,0.224651992,L,1,7/31/2010,1,-3.681053,
04010E109,AGX,NA,8.33,113.21,90.749,0.12227132,L,1,7/31/2010,1,-3.601441,
127387108,CDNS,NA,6.96,1881.2,119.035,0.276413819,K,1,7/31/2010,1,-2.442529,
128126109,CAMP,NA,2.28,63.031384,17.187,-0.218973077,K,1,7/31/2010,1,12.7193,
129603106,CCC,NA,13.24,737.580434,312.465,0.263670903,L,1,7/31/2010,1,-5.740181,
020409108,AFAM,NA,26.28,238.41,163.109,0.294508297,K,1,7/31/2010,1,-3.843227,
02076X102,ANR,NA,38.33,4636.08,2929.998,0.214159939,L,1,7/31/2010,1,-3.130707,
021441100,ALTR,NA,27.72,8516.240216,1313.501,0.325715265,K,1,7/31/2010,1,-10.88193,
023177108,EPAX,NA,11.34,216.294102,82.732,0.254533799,K,1,7/31/2010,1,-2.695081,
023586100,UHAL,NA,68.17,1336.662908,999.681,0.37600563,K,1,7/31/2010,0.9,18.14581,
025537101,AEP,NA,35.98,17229.87396,19911,0.162788365,LU,1,7/31/2010,1,-0.4353911,
025816109,AXP,NA,44.64,53657.28,13448.875,0.400055123,L,1,7/31/2010,0.9,-10.68548,
075896100,BBBY,NA,37.88,9996,3783.219,0.329942041,K,1,7/31/2010,1,-5.042239,
084423102,WRB,NA,27.01,4130.854867,3645.984,0.242050076,L,1,7/31/2010,1,-2.443539,
084670702,BRK.B,NA,78.12,192832.1,165904,0.100322258,AUB,1,7/31/2010,1.52,0.8448541,
223622101,COWN,NA,4.16,310.571094,464.605,-0.101744562,BKR,1,7/31/2010,1,-18.02885,
280358102,EDGW,NA,2.45,30,54.806,-0.056964438,K,1,7/31/2010,1,13.06122,
285229100,ESIO,NA,11.48,319.520303,342.662,-0.000141807,K,1,7/31/2010,1,-5.487805,
37637Q105,GBCI,NA,15.98,1149.17,838.455,0.036755629,K,1,7/31/2010,1,-13.39174,
378967103,GCA,NA,4.11,270.57,156.256,0.4432939,L,1,7/31/2010,1,-11.92214,
381119106,AUMN,NA,7.47,69.282651,52.36,-0.396252434,L,1,7/31/2010,1,1.472557,
382550101,GT,NA,10.67,2592.08094,847.2125,1.447335812,L,1,7/31/2010,1,-13.40206,
38526M106,LOPE,NA,24.27,1109.2,99.136,0.707281986,K,1,7/31/2010,1,-29.74866,
393222104,GPRE,NA,9.26,290.33,397.781,0.234089409,K,1,7/31/2010,1,0.4319654,
40052B108,GTXI,NA,3.39,123.47,37.303,0.369521638,K,1,7/31/2010,1,-7.079646,
443510102,HUB.A,NA,45.45,2816.75,1409.1,0.273849772,ALB,1,7/31/2010,0.784035,-5.390539,
02916P103,ARII,NA,13.65,290.78,331.727,-2.79712E-05,K,1,7/31/2010,1,-15.38461,
03076C106,AMP,NA,42.39,10841.52109,10108,0.150600114,L,1,7/31/2010,1,3.235332,
032657207,ALOG,NA,45.47,585.87,402.292,0.075353226,K,1,7/31/2010,1,-9.06092,
109043109,BGG,NA,18.97,949.64,720.194,0.214348186,L,1,7/31/2010,1,-3.710368,
118440106,BKE,NA,27.55,1287.430647,378.264,0.608212783,L,1,7/31/2010,1,-13.06715,
120076104,BBW,NA,6.05,123.910528,160.74,0.098191711,L,1,7/31/2010,1,-17.35537,
12541W209,CHRW,NA,65.2,10816.05017,1063.095,0.559786398,K,1,7/31/2010,1,-0.3220859,
125581801,CIT,NA,36.36,7273.41,8527.797,-0.262821429,L,1,7/31/2010,1,0.880088,
232517102,CYBE,NA,9.78,66.95,44.745,0.011985591,LIQ,1,7/31/2010,1,-5.725971,
232806109,CY,NA,10.6,1737.830589,644.158,0.123321042,K,1,7/31/2010,1,-0.1886792,
233331107,DTE,NA,46.16,7791.44,8824,0.20868189,LU,1,7/31/2010,1,1.494801,
404251100,HNI,NA,25.84,1168.42,430.669,0.289333473,L,1,7/31/2010,1,-8.791466,
404303109,HSNI,NA,29.4,1686.38,453.142,0.420204783,K,1,7/31/2010,1,-10.57823,
452327109,ILMN,NA,44.83,5459.991084,941.797,0.182240395,K,1,7/31/2010,1,-4.327459,
45666Q102,INFA,NA,30.13,2766.96,513.008,0.232481821,K,1,7/31/2010,1,6.671092,
45765U103,NSIT,NA,14.57,673.52,473.386,0.280556303,K,1,7/31/2010,1,-10.15786,
015351109,ALXN,NA,54.36,4869.87115,742.669,0.160622004,K,1,7/31/2010,1,3.881531,
016259103,ALIM,NA,7.29,226.37,-166.495,NULL,IPO,1,7/31/2010,1,17.28395,
06643P104,BFIN,NA,8.88,187.012498,263.709,0.026816039,K,1,7/31/2010,1,2.143159,
073302101,BEAV,NA,29.4,3005.011897,1471.4,0.173615307,K,1,7/31/2010,1,-8.333333,
288853104,PERY,NA,22.39,315.64,288.425,0.139623819,K,1,7/31/2010,1,-17.99911,
291005106,ESC,NA,17.21,676.180057,299.605,0.077942716,L,1,7/31/2010,1,-10.63335,
291641108,EDE,NA,19.65,788.793916,850.159,0.140832323,LU,1,7/31/2010,1,1.489216,
29275Y102,ENS,NA,24.22,1188.551959,849.92,0.192344487,L,1,7/31/2010,1,-8.876961,
419879101,HA,NA,6,308.45,176.206,0.596628958,K,1,7/31/2010,1,-18.33333,
420261109,HWKN,NA,32.46,334.63,129.053,0.348686233,K,1,7/31/2010,1,-6.130622,
030371108,AVD,NA,8.55,233.701682,160.655,0.053602915,L,1,7/31/2010,1,-22.69006,
03073E105,ABC,NA,29.97,8467.13435,2831.922,0.377894173,L,1,7/31/2010,1,-8.723846,
03152W109,FOLD,NA,2.53,69.93,74.194,-0.049982909,K,1,7/31/2010,1,29.64427,
108035106,BDGE,NA,26.12,164.34,62.649,0.218949094,LIQ,1,7/31/2010,1,-15.84992,
110122108,BMY,NA,24.92,42733.87,15310.75,0.406688792,L,1,7/31/2010,1,4.654896,
11133T103,BR,NA,20.3,2764.580997,857,0.482344195,L,1,7/31/2010,1,5.172414,
111412706,BVSN,NA,10.83,48.23,53.6,-0.013376633,LIQ,1,7/31/2010,1,-0.7386888,
115637100,BF.A,NA,64.11,9342.79,1977,0.381789964,ALB,1,7/31/2010,0.3394,-4.726252,
117665109,BMTC,NA,18.6,196.184635,106.271,0.15329294,K,1,7/31/2010,1,-12.25806,
125141101,CECE,NA,5.95,85.1,32.188,0.09615443,K,1,7/31/2010,1,-2.521008,
125269100,CF,NA,81.19,5768.691583,1767.2,0.130102203,L,1,7/31/2010,1,14.06935,
126128107,CCNE,NA,12.07,141.653085,71.884,0.147294708,K,1,7/31/2010,1,7.48734,
126408103,CSX,NA,52.72,20015.01356,15211,0.192426533,L,1,7/31/2010,1,-4.911832,
126600105,CVBF,NA,10.18,1082.12,652.765,0.140786725,K,1,7/31/2010,1,-33.10413,
127055101,CBT,NA,29.5,1928.312812,1228,0.304453441,L,1,7/31/2010,1,-2.999282,
23323G106,DGSE,NA,2.9,28.52,12.308,-0.037267395,L,1,7/31/2010,1,-6.896552,
233326107,DST,NA,41.08,1919.04,933.6,0.523008531,L,1,7/31/2010,1,-0.8276533,
235851102,DHR,NA,38.41,25067.25,11857.676,0.168927626,L,1,7/31/2010,0.85,-5.415257,
277196101,EVBS,NA,3.96,23.631272,83.778,-0.035961686,LIQ,1,7/31/2010,1,-13.38384,
402307102,GIFI,NA,17.96,257.16,304.359,0.14395816,K,1,7/31/2010,1,-17.09665,
402629208,GLF,NA,29.44,771.67,1095.917,0.096223792,L,1,7/31/2010,1,-8.423913,
404132102,HCC,NA,26.12,3003.8,3093.828,0.156975163,L,1,7/31/2010,1,-3.407351,
404172108,HFFC,NA,9.7,67.303819,93.712,0.147858315,LIQ,1,7/31/2010,1,0.1216623,
40424G108,HMNF,NA,4.24,18.301362,73.789,-0.012425191,LIQ,1,7/31/2010,1,-14.38679,
404609109,HCKT,NA,3.14,129.25,100.478,0.058744807,K,1,7/31/2010,1,26.11465,
405024100,HAE,NA,55.25,1410.43189,606.659,0.243260883,L,1,7/31/2010,1,-5.737556,
405217100,HAIN,NA,21.06,862.4,761.502,0.108346206,K,1,7/31/2010,1,6.077873,
452521107,IMMR,NA,5.53,155.36,53.969,-0.254875662,K,1,7/31/2010,1,-16.4557,
45769N105,ISSC,NA,6.03,101.07,51.374,0.018055661,K,1,7/31/2010,1,-12.93532,
50216C108,LYTS,NA,5.26,126.493337,143.128,0.071752486,K,1,7/31/2010,1,-1.17106,
51206P109,LACO,NA,2.52,66.45083,119.329,0.09280323,K,1,7/31/2010,1,-21.03175,
019222108,AHPI,NA,3.32,26.870042,26.722,0.021589172,LIQ,1,7/31/2010,1,5.722891,
019344100,ANV,NA,17.25,1282.8,228.186,0.051903237,L,1,7/31/2010,1,35.94203,
01988P108,MDRX,NA,16.69,2445.401459,820.674,0.163844876,K,1,7/31/2010,1,-0.1797484,
020002101,ALL,NA,28.24,15190.39,17560,0.071123677,L,1,7/31/2010,1,-1.567942,
02341Q205,DIT,NA,60.81,35.103545,31.275,0.500255787,LIQ,1,7/31/2010,1,0.1315573,
081437105,BMS,NA,29.96,3267.561215,1908.652125,0.236993696,L,1,7/31/2010,1,-2.869429,
22160N109,CSGP,NA,43.83,907.48,362.359,0.100602659,K,1,7/31/2010,1,-5.840748,
222660102,CRRC,NA,15.93,191.183242,165.119,0.241429609,K,1,7/31/2010,1,-16.62834,
373865104,GABC,NA,16.75,185.55,116.249,0.178433217,K,1,7/31/2010,1,-5.825871,
377316104,GLT,NA,11.43,523.31,588.735125,0.295939353,L,1,7/31/2010,1,-10.49869,
38141G104,GS,NA,150.82,81231.66,65987,0.313481499,ABB,1,7/31/2010,0.95,-8.977131,
383082104,GRC,NA,29.94,499.564918,181.6395,0.211981947,L,1,7/31/2010,1,-13.84783,
384109104,GGG,NA,31.57,1902.03,231.35,0.639610023,L,1,7/31/2010,1,-11.59328,
38500T101,GTE,NA,5.58,1303.523193,1064.978,0.311713316,L,1,7/31/2010,1,12.90323,
387328107,GVA,NA,23.25,902.17,810.927,0.109996419,L,1,7/31/2010,1,-5.333333,
44183U100,HUSA,NA,10.73,333.5,34.722,0.166879361,L,1,7/31/2010,1,-16.07642,
002474104,AZZ,NA,43.53,540.85,243.24,0.291317218,L,1,7/31/2010,1,-8.247186,
00508B102,ACTU,NA,4.76,215.85,76.155,0.195839401,K,1,7/31/2010,1,-16.17647,
006739106,ADUS,NA,5.28,55.441705,81.988,0.13808716,IPO,1,7/31/2010,1,-1.136364,
00762W107,ABCO,NA,43.86,682.69,111.815,0.279941348,K,1,7/31/2010,1,-7.56954,
090931106,BSTC,NA,24.09,151.202114,6.65,-0.368753856,LIQ,1,7/31/2010,1,10.00415,
09643P207,BTH,NA,39.55,348.32,255.334,0.220961564,L,1,7/31/2010,1,-3.615676,
253651103,DBD,NA,28.62,1887.37,1082.7015,0.20070313,L,1,7/31/2010,1,-8.464717,
253798102,DGII,NA,8.31,207.143204,235.653,0.073536931,K,1,7/31/2010,1,-8.543923,
25381B101,DMRC,NA,20.66,150.87,51.122,0.072177886,K,1,7/31/2010,1,-4.356244,
25470F203,DISCB,NA,38.77,10378.41,6631,0.204347161,ALB,1,7/31/2010,0.0397,2.1663,
25746U109,D,NA,41.99,25028.29024,15302,0.178372352,LU,1,7/31/2010,1,2.841264,
316570100,FPP,NA,3.0699,25.244325,9.822,0.261398783,L,1,7/31/2010,1,-3.908954,
31787A507,FNSR,NA,16.03,1216.452243,349.252,0.126452046,K,1,7/31/2010,1,-20.2121,
31983A103,FCBC,NA,14.71,261.584856,262.757,0.053828497,K,1,7/31/2010,1,-11.57917,
437076102,HD,NA,28.51,47906.89,19610,0.320295768,L,1,7/31/2010,1,-1.591547,
439038100,HOFT,NA,11.82,127.36,127.566,0.088291551,K,1,7/31/2010,1,-20.12655,
17306X102,CTRN,NA,31.39,465.68,195.313,0.279730484,K,1,7/31/2010,1,-28.00255,
192108504,CDE,NA,15.23,1340.91,2577.26,0.036092504,L,1,7/31/2010,1,12.40972,
19421R200,CLCT,NA,13.06,100.35,18.282,0.338512241,K,1,7/31/2010,1,2.905257,
197236102,COLB,NA,18.28,516.57,464.274,0.010970458,K,1,7/31/2010,1,-2.515058,
199333105,CMCO,NA,15.73,300.793244,192.922,0.060323745,K,1,7/31/2010,1,-18.62683,
20050L100,MOC,NA,2.25,24.462221,16.783,0.269795731,L,1,7/31/2010,1,-7.555555,
202608105,CVGI,NA,11.25,318.473123,-10.726,NULL,K,1,7/31/2010,1,-19.28889,
247361702,DAL,NA,11.88,9371.531074,1803,0.854145854,L,1,7/31/2010,1,-11.95286,
247916208,DNR,NA,15.84,6324.07248,5593.272,0.114783317,L,1,7/31/2010,1,-6.944445,
248019101,DLX,NA,20.58,1056.550775,171.164,1.450229383,L,1,7/31/2010,1,-17.57528,
24823Q107,DNDN,NA,32.91,4450.800727,384.466,-0.299547984,K,1,7/31/2010,1,8.903069,
25179M103,DVN,NA,62.49,27926.781,18958,0.279012079,L,1,7/31/2010,0.95,-3.536566,
30049A107,EPM,NA,5.65,153.4,34.223,-0.05515138,L,1,7/31/2010,1,-15.22124,
30219E103,EXPR,NA,17.55,1557.32,-81.79,1.032491358,IPO,1,7/31/2010,1,-22.45014,
30226D106,EXTR,NA,2.86,257.392081,145.218,0.069700966,K,1,7/31/2010,1,-3.671329,
307000109,FDO,NA,41.35,5484.63183,1466.871,0.470427075,L,1,7/31/2010,1,3.482467,
307675108,FARM,NA,16.88,272.810154,192.135,-0.080920318,K,1,7/31/2010,1,-15.81754,
313549404,FDML,NA,17.94,1774.35,1525,0.269787765,K,1,7/31/2010,0.5625,-14.74359,
447462102,HURN,NA,20.53,452.8,330.905,0.255395673,K,1,7/31/2010,1,-10.13151,
45071R109,XXIA,NA,10.98,704.960974,243.662,0.07516384,K,1,7/31/2010,1,3.142076,
535678106,LLTC,NA,31.88,7145.53,63.769,8.449505107,K,1,7/31/2010,1,-9.543492,
544147101,LO,NA,76.24,11567.13,-37,NULL,L,1,7/31/2010,1,1.171018,
559079207,MGLN,NA,42.09,1405.020853,921.418,0.274057364,K,1,7/31/2010,1,4.086482,
56062Y102,MSFG,NA,7.54,151.83,241.757,0.068187022,K,1,7/31/2010,1,-19.49602,
018772103,AOI,NA,3.77,335.98,394.799,0.324232821,L,1,7/31/2010,1,-7.161804,
018802108,LNT,NA,34.56,3828.252707,3976.5,0.164777247,LU,1,7/31/2010,1,1.331019,
023608102,AEE,NA,25.37,6045.325131,10597,0.154173607,LU,1,7/31/2010,1,10.64249,
219350105,GLW,NA,18.12,28296.71364,16350.85,0.119585687,L,1,7/31/2010,1,-13.19211,
224122101,HOOK,NA,4.8,81.96,87.794,0.103207164,K,1,7/31/2010,1,38.95833,
225223304,CRAY,NA,6.66,236.342554,116.256,-0.097018219,K,1,7/31/2010,1,-18.76877,
281020107,EIX,NA,33.15,10800.64148,14691,0.13030364,LU,1,7/31/2010,0.95,1.809955,
045327103,AZPN,NA,10.93,1007.38,175.354,-0.781343548,K,1,7/31/2010,1,-12.35133,
050095108,ATW,NA,27.2,1752.41,1243.106,0.25845302,L,1,7/31/2010,1,-7.683824,
15189T107,CNP,NA,14.23,5986.28,5523,0.234992304,LU,1,7/31/2010,1,5.33503,
16150R104,CCF,NA,14.06,124.081567,79.162,0.244056492,L,1,7/31/2010,1,-9.672831,
165167107,CHK,NA,21.03,13688.70083,13045,0.346194344,L,1,7/31/2010,0.8,-1.664289,
165303108,CPK,NA,33.24,314.39,290.017,0.200673449,LU,1,7/31/2010,1,3.610108,
169656105,CMG,NA,147.9,4600.85,770.363,0.39871122,L,1,7/31/2010,1,1.981068,
172062101,CINF,NA,27.55,4490.22,5071,0.152806227,K,1,7/31/2010,1,-3.194192,
23918K108,DVA,NA,57.32,5955.55,2607.608,0.381900707,L,1,7/31/2010,1,12.73552,
345838106,FRX,NA,27.75,7992.75,4889.906,0.176451257,L,1,7/31/2010,0.9,-1.657658,
346091705,FST,NA,28.59,3214.873768,1260.329,0.398386723,L,1,7/31/2010,1,-8.639384,
346563109,FORR,NA,32.28,727.611924,320.777,0.137772326,K,1,7/31/2010,1,-4.925651,
42805T105,HTZ,NA,11.74,4833.62,3352.058,0.953554517,L,1,7/31/2010,1,-27.51278,
428567101,HIBB,NA,26.47,763.980634,199.515,0.389351428,K,1,7/31/2010,1,-12.61806,
025398108,ADGE,NA,2.89,128.84,12.509,-0.12637136,L,1,7/31/2010,1,-10.72664,
025676206,AEL,NA,10.8,631.641877,807.9,0.182585368,L,1,7/31/2010,1,-12.12963,
074014101,BBGI,NA,5.57,126.47,87.406,0.126802976,ALB,1,7/31/2010,0.9,-36.08618,
075571109,BEBE,NA,5.95,512.230603,453.437,0.10025064,K,1,7/31/2010,1,-4.537815,
077347201,BELFA,NA,23.05,273.3,208.121,0.044567548,ALB,1,7/31/2010,1,-19.7397,
08173R104,BNCL,NA,10.09,825.90235,646.411,0.066232389,K,1,7/31/2010,1,-17.3439,
08915P101,BGFV,NA,13.74,299.213397,136.42,0.409253501,K,1,7/31/2010,1,-13.38626,
21871D103,CLGX,NA,20.03,2341.51,3186.632,0.727934126,L,1,7/31/2010,1,-13.77933,
222816100,CVD,NA,38.76,2506.704433,1532.469,0.196573459,L,1,7/31/2010,1,-2.141383,
22282E102,CVA,NA,15.07,2346.792237,1936.164,0.18023201,L,1,7/31/2010,1,-4.379562,
278865100,ECL,NA,48.91,11414.23176,1940.9,0.581176344,L,1,7/31/2010,0.9,-3.087303,
281479105,EDUC,NA,5.4101,21.012937,15.037,0.171842788,LIQ,1,7/31/2010,1,5.358009,
28238P109,EHTH,NA,11.1,261.12,158.824,0.165259007,K,1,7/31/2010,1,-9.009009,
283677854,EE,NA,21.5,940.874723,976.984,0.206675628,LU,1,7/31/2010,1,6.744186,
374163103,GERN,NA,5.63,573.85,173.745,-0.405064447,K,1,7/31/2010,1,-18.11723,
375558103,GILD,NA,33.32,29651.97013,7341.996,0.664635783,K,1,7/31/2010,1,-4.471789,
388689101,GPK,NA,3.5,1201.412562,965,0.392951635,L,1,7/31/2010,1,-12.85714,
398905109,GPI,NA,27.72,660.78,789,0.170589542,L,1,7/31/2010,1,-8.946609,
492854104,KEQU,NA,11.31,29.1,30.433,0.263464003,LIQ,1,7/31/2010,1,-7.250221,
002535300,AAN.A,NA,14.65,1438.92,1077.823,0.648369194,ALB,1,7/31/2010,1,-10.2322,
002824100,ABT,NA,49.08,75758.18,20860.098,0.440126511,L,1,7/31/2010,1,0.5297474,
004337101,ANCX,NA,5.92,62.842653,69.217,0.209614921,LIQ,1,7/31/2010,1,3.55271,
00448Q201,ACHN,NA,2.48,95.534302,18.477,-1.894465588,K,1,7/31/2010,1,4.83871,
00508X203,ATU,NA,20.62,1400.811844,858.917,0.161440512,L,1,7/31/2010,1,-3.879728,
006351308,AE,NA,21.05,88.780396,85.595,0.197496984,LIQ,1,7/31/2010,1,-19.2399,
006743306,AEY,NA,2.78,28.200237,30.965,0.214808384,K,1,7/31/2010,1,7.553957,
00751Y106,AAP,NA,53.53,4679.490037,1164.028,0.610160814,L,1,7/31/2010,1,1.756025,
00826T108,AFFX,NA,4.89,346.39,287.943,0.04799526,K,1,7/31/2010,1,-15.74642,
00846U101,A,NA,27.93,9721.4,2611,0.147484756,L,1,7/31/2010,1,-3.437164,
09180C106,BJRI,NA,25.5,688.862508,278.885,0.170636857,K,1,7/31/2010,1,-6.117647,
093671105,HRB,NA,15.68,5069.44,1440.63,0.418277902,L,1,7/31/2010,1,-18.17602,
09578R103,NILE,NA,50.9,738.31,35.451,0.746974554,K,1,7/31/2010,1,-19.33202,
316773100,FITB,NA,12.71,10121.23,9788,-0.041608739,K,1,7/31/2010,1,-13.13926,
018804104,ATK,NA,67.16,2219.54129,802.494,0.673258475,L,1,7/31/2010,1,-1.876117,
020520102,ALJ,NA,6.89,373.24,698.283,-0.363900776,L,1,7/31/2010,0.9,-20.78129,
02081G102,ATEC,NA,4.23,369.31,242.266,0.043207349,K,1,7/31/2010,1,-51.30024,
02208R106,AIMC,NA,14.5,388.62365,162.295,0.319730095,K,1,7/31/2010,1,-11.24138,
02209S103,MO,NA,22.16,46180.68,8731,0.381055064,L,1,7/31/2010,1,0.7220216,
023135106,AMZN,NA,117.89,52794.09031,5618,0.338910705,K,1,7/31/2010,0.8,5.886844,
025932104,AFG,NA,29.47,3277.3,4165,0.215869312,L,1,7/31/2010,1,-2.375297,
084597202,BERK,NA,4.82,34.001162,88.363,0.011859742,LIQ,1,7/31/2010,0.5493,-1.452282,
224399105,CR,NA,35.54,2099.551764,929.724,0.315179005,L,1,7/31/2010,1,-3.976582,
27874N105,ELON,NA,7.59,313.34,107.482,-0.228337225,K,1,7/31/2010,1,-0.3293808,
37954N206,GSM,NA,11.53,856.95,432.535,0.149383549,K,1,7/31/2010,1,-5.724198,
384556106,GHM,NA,16.13,158.884968,72.25575,0.110617169,L,1,7/31/2010,1,-12.15127,
390905107,GSBC,NA,21.93,294.524483,244.913,0.086760965,K,1,7/31/2010,1,-8.435932,
39153L106,GB,NA,22.58,524.424452,439.284,0.181597801,L,1,7/31/2010,1,-2.79008,
397624206,GEF.B,NA,57.35,2758.51,1199.946,0.322628685,ALB,1,7/31/2010,0.7977,-6.312119,
443683107,HCBK,NA,12.42,6540.51,5396.074,0.182940676,K,1,7/31/2010,1,-6.031894,
034164103,ANDE,NA,34.37,632.41,457.321,0.170700309,K,1,7/31/2010,1,4.393366,
039380100,ACI,NA,23.69,3849.051726,2108.3045,0.202165156,L,1,7/31/2010,1,-4.611722,
127537207,CDZI,NA,13.19,180.41,8.136,-2.455985599,K,1,7/31/2010,1,-16.6793,
128246105,CVGW,NA,21.12,309.43,86.731,0.239349252,K,1,7/31/2010,1,-7.054924,
130222102,CFNB,NA,13.29,135.891645,196.233,0.074158522,LIQ,1,7/31/2010,0.6,-6.320542,
130788102,CWT,NA,35.55,739.572886,509.87,0.202508968,LU,1,7/31/2010,1,-1.258673,
140475104,CSU,NA,5.4,145.952599,159.541,0.123145805,L,1,7/31/2010,1,-8.148149,
14149Y108,CAH,NA,32.27,11684.06292,5360.898,0.254566248,L,1,7/31/2010,1,-7.158351,
143785103,CLBH,NA,3.25,11.01,33.557,-0.058732661,LIQ,1,7/31/2010,1,-9.353847,
149568107,CVCO,NA,35.06,229.351441,165.47,-0.007121401,K,1,7/31/2010,1,-4.420992,
151020104,CELG,NA,55.15,25416.57,4764.402,0.240311822,K,1,7/31/2010,1,-6.672711,
231021106,CMI,NA,79.61,15825.4,3819.575,0.309039403,L,1,7/31/2010,0.95,-6.229832,
29355X107,NPO,NA,29.95,615.780686,404.7,-0.009596072,L,1,7/31/2010,1,-8.814692,
294100102,ENZ,NA,4.6,175.49368,104.188,-0.13032211,L,1,7/31/2010,1,-23.04348,
29667D104,ESSA,NA,12.72,180.544118,179.064,0.051936216,K,1,7/31/2010,1,-12.10692,
297602104,ETH,NA,15.34,446.62,288.55,0.030559574,L,1,7/31/2010,1,-12.05997,
353514102,FELE,NA,30.75,715.21,395.027,0.21219658,K,1,7/31/2010,1,3.392857,
358748101,FRS,NA,19.65,100.67,119.999,0.233568885,LIQ,1,7/31/2010,1,-3.358779,
36225V104,GPX,NA,7.55,140.53,114.223,0.1580919,L,1,7/31/2010,1,-1.456954,
