cusip_sedol,security_symbol,country_code,month_end_price,total_market_cap,book,DPB_Current,status_code,security_type,me_date,ff_Adj,Rtn,
33616C100,FRC,NA,38.62,5069.76326,2899.019,0.1355869,L,1,3/31/2013,1,-1.342643,
33646W100,FSBK,NA,6.54,63.773312,88.122,-0.204106236,K,1,3/31/2013,1,0.6116208,
33740N105,FUBC,NA,6.46,220.093944,236.69,0.048940968,K,1,3/31/2013,1,2.786378,
33832D106,FVE,NA,6.69,322.69,306.805,0.12924822,L,1,3/31/2013,1,-29.29746,
339041105,FLT,NA,76.67,6223.86,1094.431,0.323822629,L,1,3/31/2013,1,0.299987,
339382103,FLXS,NA,24.74,173.33,144.797,0.166515881,LIQ,1,3/31/2013,1,-16.77445,
05334D107,AUXL,NA,17.29,861.72,199.888,0.517925038,K,1,3/31/2013,1,-13.64951,
053588109,AVEO,NA,7.35,381.012152,138.192,-0.924809565,K,1,3/31/2013,1,-30.47619,
053611109,AVY,NA,43.07,4311.5817,1580.9,0.345056613,L,1,3/31/2013,1,-3.761319,
05379B107,AVA,NA,27.4,1639.93,1784.354,0.135308353,LU,1,3/31/2013,1,2.372263,
054303102,AVP,NA,20.73,8961.17,1244.3,0.569468409,L,1,3/31/2013,1,11.72214,
05453N100,AWRE,NA,4.63,104.22,81.896,0.057951548,LIQ,1,3/31/2013,1,4.319654,
05561Q201,BOKF,NA,62.3,4380.310259,2957.86,0.188060439,K,1,3/31/2013,0.9,0.3049759,
057224107,BHI,NA,46.41,20505.51102,17069,0.207979378,L,1,3/31/2013,1,-2.197802,
05874B107,BYI,NA,51.97,2148.23192,197.076,1.454474189,L,1,3/31/2013,1,2.520685,
059692103,BXS,NA,16.3,1541.42,1449.052,0.093563784,L,1,3/31/2013,1,-1.840491,
156432106,CNBKA,NA,33.91,188.19,179.99,0.140990332,ALB,1,3/31/2013,1,0.5699345,
15670S105,CVO,NA,2.15,137.291206,-399.483,NULL,L,1,3/31/2013,1,-5.116279,
171779309,CIEN,NA,16.01,1625.45,-78.635,NULL,K,1,3/31/2013,1,-6.558401,
052769106,ADSK,NA,41.25,9268.88,2043.2,0.233750979,K,1,3/31/2013,1,-4.533333,
053774105,CAR,NA,27.83,2985.26,2920,2.876558604,K,1,3/31/2013,1,3.629177,
053807103,AVT,NA,36.2,4958.864711,4105.895,0.205361459,L,1,3/31/2013,1,-9.530387,
056525108,BMI,NA,53.52,766.271048,177.342,0.315405895,L,1,3/31/2013,1,-18.38565,
154760409,CPF,NA,15.7,658.03,504.822,0.118509006,L,1,3/31/2013,1,7.261147,
156700106,CTL,NA,35.13,21985.15426,22933,0.280101624,L,1,3/31/2013,1,6.945631,
162825103,CKP,NA,13.06,532.57,392.438,0.078180641,L,1,3/31/2013,1,-11.40888,
16359R103,CHE,NA,79.98,1532.614271,480.953,0.368570187,L,1,3/31/2013,1,2.050513,
163731102,CHFC,NA,26.38,725.703908,596.341,0.145586166,K,1,3/31/2013,1,-5.989386,
168565109,CBNK,NA,16.9,91.743087,89.3,0.033856106,LIQ,1,3/31/2013,1,2.130177,
168905107,PLCE,NA,44.82,1057.263059,615.224,0.271239667,K,1,3/31/2013,1,9.147702,
171604101,CHUY,NA,32.58,528.732056,88.396,0.175460163,IPO,1,3/31/2013,1,0.3683241,
25065K104,DXLG,NA,5.09,247.39,157.56,0.178473067,K,1,3/31/2013,1,-2.1611,
251893103,DV,NA,31.75,2005.704555,1460.304,0.23830312,L,1,3/31/2013,1,-11.77953,
25264R207,DHIL,NA,77.81,251.43,21.736,0.653293238,BKR,1,3/31/2013,1,-2.988048,
300645108,EXAR,NA,10.5,485.07,231.865,0.014573135,K,1,3/31/2013,1,2.666667,
30161N101,EXC,NA,34.48,29499.67,32982,0.170756895,LU,1,3/31/2013,1,8.787703,
30231G102,XOM,NA,90.11,403733.3166,203433,0.335132533,L,1,3/31/2013,1,-1.242925,
303726103,FCS,NA,14.14,1796.210054,1394.7,0.142627737,L,1,3/31/2013,1,-8.769448,
313148108,AGM.A,NA,24.0799,322.53,306.755,0.310413551,ALB,1,3/31/2013,1,8.497241,
401617105,GES,NA,24.83,2115.05,1100.244,0.434246404,L,1,3/31/2013,1,12.38034,
401692108,GUID,NA,10.85,277.76,39.262,0.1273496,K,1,3/31/2013,1,-3.041475,
45253H101,IMGN,NA,16.07,1353.45,135.995,-0.633251223,K,1,3/31/2013,1,-0.3111388,
45337C102,INCY,NA,23.41,3134.53,-174.957,NULL,K,1,3/31/2013,1,-5.382315,
00246W103,AXTI,NA,2.94,95.974404,140.45,0.070616286,K,1,3/31/2013,1,-2.380952,
003654100,ABMD,NA,18.67,719.874238,141.389,0.132202647,RP,1,3/31/2013,1,-1.071237,
004225108,ACAD,NA,7.94,625.34,17.664,-0.202422011,K,1,3/31/2013,1,62.34257,
00438V103,AH,NA,10.16,988.231074,258.029,0.155312,L,1,3/31/2013,1,3.740157,
004446100,ACET,NA,11.07,302.501444,179.27,0.18268335,K,1,3/31/2013,1,-6.052394,
00444T100,ACRX,NA,5.16,191.23,-0.327,-0.927438178,LIQ,1,3/31/2013,1,13.56589,
004848107,ACFN,NA,7.35,132.83,57.701,-0.401633791,K,1,3/31/2013,1,2.040816,
00847J105,AGYS,NA,9.94,220.041591,118.407,-0.040690162,K,1,3/31/2013,1,17.50503,
028591105,ANAT,NA,86.87,2336.691546,3913.986,0.162145102,K,1,3/31/2013,1,8.242201,
030506109,AMWD,NA,34.03,500.1,140.474,0.157808562,K,1,3/31/2013,1,-1.116662,
03071H100,AMSF,NA,35.54,651.541883,372.139,0.097061883,K,1,3/31/2013,1,-8.103545,
03076K108,ABCB,NA,14.35,342.703615,251.355,0.024447742,K,1,3/31/2013,1,-3.344948,
032332504,ASYS,NA,3.6399,34.721858,80.362,-0.221721709,K,1,3/31/2013,1,2.750781,
063904106,OZRK,NA,44.35,1567.950964,507.664,0.218134723,K,1,3/31/2013,1,-7.340136,
218868107,COCO,NA,2.105,180.68138,577.073,0.232688491,K,1,3/31/2013,1,-4.988123,
21925Y103,CSOD,NA,34.1,1733.463406,46.648,-0.539830218,K,1,3/31/2013,1,6.392962,
21988R102,CEB,NA,58.16,1941.172296,175.275,0.903253041,L,1,3/31/2013,1,-3.094911,
278642103,EBAY,NA,54.22,70296.9,20865,0.188189639,K,1,3/31/2013,0.9,-3.375138,
27875T101,ECHO,NA,22.12,515.63,136.143,0.203793911,K,1,3/31/2013,1,-21.5642,
28257U104,BAGL,NA,14.83,254.040658,93.653,0.866821591,K,1,3/31/2013,1,-2.832097,
457985208,IART,NA,39.01,1091.851943,523.168,0.201160736,K,1,3/31/2013,1,-10.20251,
458334109,IPAR,NA,24.43,746.93,284.218,0.249785046,K,1,3/31/2013,1,18.58371,
459044103,IBOC,NA,20.8,1397.51,1435.708,0.145459576,K,1,3/31/2013,1,-6.730769,
000957100,ABM,NA,22.24,1215.37,859.463,0.164536461,L,1,3/31/2013,1,2.093153,
00130H105,AES,NA,12.57,9374.292447,5807,0.686253712,LU,1,3/31/2013,1,10.58541,
00163U106,AMAG,NA,23.85,513.7741,174.704,-0.070169042,K,1,3/31/2013,1,-7.54717,
001744101,AHS,NA,15.83,724.851648,187.392,0.227740224,L,1,3/31/2013,1,-13.26595,
00191G103,ARC,NA,2.98,137.85,137.156,0.233824267,L,1,3/31/2013,1,7.718121,
009158106,APD,NA,87.12,18088.26116,7023.197,0.310713065,L,1,3/31/2013,1,-0.1836547,
00971T101,AKAM,NA,35.32,6282.8,2345.754,0.221274695,K,1,3/31/2013,1,24.3205,
009728106,AKRX,NA,13.83,1326.590362,203.072,0.367868341,K,1,3/31/2013,1,8.821403,
011311107,ALG,NA,38.25,460.8,307.472,0.175512269,L,1,3/31/2013,1,4.951655,
017175100,Y,NA,395.92,6652.84,6403.785,0.101371023,L,1,3/31/2013,1,-0.5506163,
018804104,ATK,NA,72.43,2373.71,1447.565,0.347002725,L,1,3/31/2013,1,2.664642,
020520102,ALJ,NA,19.05,1189.941543,721.748,0.334339856,L,1,3/31/2013,0.9,-12.86089,
02081G102,ATEC,NA,2.11,204.05,241.698,0.037723338,K,1,3/31/2013,1,-10.42654,
02208R106,AIMC,NA,27.22,732.301184,270.833,0.255495612,K,1,3/31/2013,1,-2.094049,
02209S103,MO,NA,34.39,69118.92243,9820,0.983734847,L,1,3/31/2013,1,6.164583,
023135106,AMZN,NA,266.49,121133.3144,8192,0.334838867,K,1,3/31/2013,0.8,-4.758152,
023850100,APP,NA,2.17,238.941289,13.985,-0.722740446,L,1,3/31/2013,1,-11.05991,
025932104,AFG,NA,47.38,4223.682235,4829,0.12950579,L,1,3/31/2013,1,2.292311,
034164103,ANDE,NA,53.52,1000.4,672.551,0.209989813,K,1,3/31/2013,1,1.86846,
039380100,ACI,NA,5.43,1152.62,3518.749,0.084677261,L,1,3/31/2013,1,-10.6814,
084597202,BERK,NA,8.35,120.38,132.407,0.154244784,M,1,3/31/2013,0.5493,3.353293,
22945C105,CTP,NA,3.77,26.46,25.023,0.115083369,LIQ,1,3/31/2013,1,-13.7931,
231021106,CMI,NA,115.81,21985.93,6616,0.332121763,L,1,3/31/2013,0.95,-8.134012,
338517105,BDL,NA,7.7,14.32,19.069,0.27400493,LIQ,1,3/31/2013,0.6126,0,
34354P105,FLS,NA,167.71,8070.71,1955.724,0.382247771,L,1,3/31/2013,1,-5.718204,
053332102,AZO,NA,396.77,14315.70363,-1550.109,NULL,L,1,3/31/2013,1,3.105073,
05343P109,AWX,NA,4.12,15.67,40.124,0.028125549,ALB,1,3/31/2013,1,-11.40777,
059915108,BKJ,NA,13,67.690116,54.23,0.137487983,LIQ,1,3/31/2013,1,2.692308,
151408101,CNBC,NA,12.43,203.22,149.441,0.171847084,K,1,3/31/2013,1,-5.848766,
156431108,CENX,NA,7.735,684.972314,1100.053,0.028609362,K,1,3/31/2013,1,5.494505,
156782104,CERN,NA,94.74,16314.961,2833.65,0.268795439,K,1,3/31/2013,1,2.142706,
163893209,CHMT,NA,21.61,2117.78,1103,0.281809614,L,1,3/31/2013,1,-1.619621,
164024101,CHMG,NA,33.9,155.694428,132.88,0.136019558,LIQ,1,3/31/2013,1,-1.474926,
16411R208,LNG,NA,28,6762.37,510.001,-0.412226643,L,1,3/31/2013,1,1.714286,
166764100,CVX,NA,118.82,230831.3511,154196,0.354706865,L,1,3/31/2013,1,2.684733,
17163B102,CBR,NA,4.7,347.311976,380.415,0.064419121,L,1,3/31/2013,1,-9.361702,
171798101,XEC,NA,75.44,6518.500174,4596.089,0.233361278,L,1,3/31/2013,1,-2.995758,
17243V102,CNK,NA,29.44,3384.1401,1262.025,0.338680632,L,1,3/31/2013,1,4.925272,
17275R102,CSCO,NA,20.895,111411.5946,55648,0.224764752,K,1,3/31/2013,1,0.9285974,
252603105,DMND,NA,16.86,375.27,456.46,-0.014283837,K,1,3/31/2013,1,-10.55753,
25271C102,DO,NA,69.56,9671.29,5067.337,0.255137218,L,1,3/31/2013,0.7875,-0.6612996,
302445101,FLIR,NA,26.01,3762.23,1607.897,0.225886673,K,1,3/31/2013,1,-6.535948,
307068106,DAVE,NA,10.86,81.7,34.536,0.330390308,K,1,3/31/2013,1,1.74954,
404030108,HEES,NA,20.4,717.262082,103.369,1.402545228,K,1,3/31/2013,1,-0.1960784,
406216101,HAL,NA,40.41,37654.57,15765,0.34817634,L,1,3/31/2013,1,5.840138,
45245A107,IMN,NA,3.82,158.56349,699.7,0.004245754,L,1,3/31/2013,1,-3.664922,
452907108,IMMU,NA,2.41,199.31,20.399,-1.848914163,K,1,3/31/2013,1,6.224066,
453440307,IHC,NA,10.18,182.364174,279.739,0.110443264,LIQ,1,3/31/2013,1,3.143419,
45665G303,INFI,NA,48.47,2309.34,310.205,-0.315839526,K,1,3/31/2013,1,-11.11242,
457153104,IM,NA,19.68,2961.63,3662.264,0.134788119,L,1,3/31/2013,1,-9.502032,
08986R101,BH,NA,373.19,535.05,353.595,0.118581994,LIQ,1,3/31/2013,1,3.775557,
09057G602,BRLI,NA,25.98,720.290642,236.21,0.399936497,K,1,3/31/2013,1,-1.847575,
09069N108,BIOS,NA,12.71,724.92,294.659,0.03026492,K,1,3/31/2013,1,9.047994,
097793103,BCEI,NA,38.67,1548.363428,688.894,0.206274115,L,1,3/31/2013,1,-11.17145,
211615307,CUO,NA,17.65,28.85,47.7,0.011509434,LIQ,1,3/31/2013,0.75,-6.515581,
218681104,CORE,NA,51.31,591.07,413.7,0.195435785,K,1,3/31/2013,1,1.422725,
26884L109,EQT,NA,67.75,10186.02355,5269.849,0.149451937,LU,1,3/31/2013,1,10.87823,
26885G109,ERA,NA,21,416.94,478.614,0.092503896,RP,1,3/31/2013,1,8.809524,
269279402,XCO,NA,7.13,1551.28205,149.393,0.728004389,L,1,3/31/2013,1,1.823282,
26969P108,EXP,NA,66.63,3288.8,822.005,0.141471159,L,1,3/31/2013,1,1.843536,
37954N206,GSM,NA,13.921,1048.272864,531.04,0.162619859,K,1,3/31/2013,1,-6.1849,
379890106,GLUU,NA,3,199.91,46.083,-0.231208373,K,1,3/31/2013,1,2.666667,
384556106,GHM,NA,24.74,247.46,96.672,0.144933383,L,1,3/31/2013,1,-1.778496,
390905107,GSBC,NA,24.39,331.483271,311.931,0.142150086,K,1,3/31/2013,1,8.118081,
39153L106,GB,NA,29.87,709.57,563.322,0.096532023,L,1,3/31/2013,1,-6.461332,
397624206,GEF.B,NA,56.1,2595.6,1412.2,0.306680616,ALB,1,3/31/2013,0.7977,-7.682709,
447011107,HUN,NA,18.59,4458.84,2001,0.644670051,L,1,3/31/2013,1,1.452394,
44930G107,ICUI,NA,58.95,852.864666,396.104,0.202666471,K,1,3/31/2013,1,2.205259,
44980X109,IPGP,NA,66.41,3414.51,743.451,0.31355233,K,1,3/31/2013,1,-4.276464,
451734107,IHS,NA,104.72,6883.55044,1723.593,0.199383915,L,1,3/31/2013,1,-6.961421,
50212V100,LPLA,NA,32.24,3432.304607,1258.26,0.317370019,BKR,1,3/31/2013,1,7.19603,
127537207,CDZI,NA,6.76,104.460631,-11.561,NULL,K,1,3/31/2013,1,-12.86982,
128246105,CVGW,NA,28.78,427.3,122.596,0.264796568,K,1,3/31/2013,1,-1.459347,
130222102,CFNB,NA,17.29,180.632555,177.39,0.06357691,LIQ,1,3/31/2013,0.6,-7.923656,
130788102,CWT,NA,19.9,933.47318,634.738,0.187658718,LU,1,3/31/2013,1,0.7537689,
140475104,CSU,NA,26.43,746.23,169.861,0.186934292,L,1,3/31/2013,1,-8.210367,
14149Y108,CAH,NA,41.62,14186.58284,6699,0.272583261,L,1,3/31/2013,1,6.246996,
143785103,CLBH,NA,11.58,39.241991,36.408,0.302329042,LIQ,1,3/31/2013,1,-0.9499136,
149568107,CVCO,NA,47.57,331.47,191.365,0.094326388,K,1,3/31/2013,1,-4.099222,
151020104,CELG,NA,115.91,48536.67,6712.831,0.318142132,K,1,3/31/2013,1,1.863515,
237266101,DAR,NA,17.96,2115.48,1109.051,0.267280896,L,1,3/31/2013,1,3.062361,
29355X107,NPO,NA,51.17,1059.99,547.1,0.218972766,L,1,3/31/2013,1,-3.69357,
29390Q109,EQU,NA,3.81,135.494904,242.419,0.162906056,M,1,3/31/2013,1,-2.362205,
294100102,ENZ,NA,2.52,99.234072,41.017,-0.32303679,L,1,3/31/2013,1,-11.11111,
29667D104,ESSA,NA,10.84,141.831731,177.347,0.034192854,K,1,3/31/2013,1,-0.6457565,
297602104,ETH,NA,32.92,950.010199,325.441,0.204433369,L,1,3/31/2013,1,-10.80966,
29788A104,EOPN,NA,19.94,499.77,20.546,0.238635258,IPO,1,3/31/2013,1,-28.73621,
353514102,FELE,NA,33.57,1582.234702,554.542,0.240791409,K,1,3/31/2013,1,-3.57462,
35353C102,FRNK,NA,18.25,234.773694,239.067,0.047785767,K,1,3/31/2013,1,-0.3835616,
358748101,FRS,NA,17.94,90.573875,76.137,0.122305843,LIQ,1,3/31/2013,1,-9.0301,
36106P101,FURX,NA,37.48,375.373332,45.495,-1.13086707,K,1,3/31/2013,1,-9.418357,
36225V104,GPX,NA,23.86,454.77,174.211,0.260193203,L,1,3/31/2013,1,-7.585918,
36467A107,GPIC,NA,8.6601,68.920228,46.823,0.162397608,LIQ,1,3/31/2013,0.9,-0.2323869,
364730101,GCI,NA,21.87,5021.931227,2350.614,0.406469969,L,1,3/31/2013,1,-7.81893,
00081T108,ACCO,NA,6.68,756.13,838.1,0.20842507,L,1,3/31/2013,1,1.047904,
00184X105,AOL,NA,38.49,2968.10281,2143.9,0.151583181,L,1,3/31/2013,1,0.3897116,
00234P102,AVHI,NA,13.33,170.95,223.486,-0.17023927,K,1,3/31/2013,1,-3.150788,
009128307,AIRM,NA,48.24,1872.480753,361.294,0.625943805,K,1,3/31/2013,1,-24.15008,
011659109,ALK,NA,63.96,4499.061464,1867,0.527797326,L,1,3/31/2013,1,-3.627267,
012423109,AMRI,NA,10.51,329.36,205.449,0.148141321,K,1,3/31/2013,1,13.51094,
016255101,ALGN,NA,33.51,2739.720599,581.317,0.240822133,K,1,3/31/2013,1,-1.163832,
01741R102,ATI,NA,31.71,3408.022039,2479.6,0.176238103,L,1,3/31/2013,1,-14.91643,
018490102,AGN,NA,111.63,33231.19,5837.098,0.314248514,L,1,3/31/2013,1,1.719968,
018522300,ALE,NA,49.02,1956.8,1624.8,0.128828331,LU,1,3/31/2013,1,4.753162,
01890A108,ALLB,NA,13.35,69.443149,81.59,0.045865769,LIQ,1,3/31/2013,1,1.797753,
025398108,ADGE,NA,2.1,101.153766,11.62,-0.390057969,L,1,3/31/2013,1,-12.38095,
025676206,AEL,NA,14.89,943.472598,1788.788,0.100885749,L,1,3/31/2013,1,2.350571,
035623107,ANN,NA,29.02,1352.460239,448.83,0.687128353,L,1,3/31/2013,1,1.791868,
03822W406,AMCC,NA,7.42,502.13297,92.026,-1.90378806,K,1,3/31/2013,1,0.5390835,
03834A103,AREX,NA,24.61,960.402026,682.061,0.097183969,K,1,3/31/2013,1,-3.616416,
04247X102,AWI,NA,55.89,3301.012123,785.3,0.348783904,L,1,3/31/2013,1,-8.67776,
074014101,BBGI,NA,5.9,134.58,132.499,0.177763477,ALB,1,3/31/2013,0.9,10.67797,
075571109,BEBE,NA,4.17,345.502931,347.226,0.040201483,K,1,3/31/2013,1,35.73141,
077347201,BELFA,NA,13.8,178.59,223.219,0.075281697,ALB,1,3/31/2013,1,-5.010447,
08173R104,BNCL,NA,10.3,816.764023,633.873,0.046137752,K,1,3/31/2013,1,-16.99029,
08915P101,BGFV,NA,15.61,339.9,164.42,0.259487897,K,1,3/31/2013,1,7.623318,
225447101,CREE,NA,54.71,6381.9,2651.341,0.079428485,K,1,3/31/2013,1,3.399744,
226552107,EXE,NA,2.53,26.993079,13.312,-0.132286659,L,1,3/31/2013,1,-3.162055,
228903100,CRY,NA,6.01,165.18,128.112,0.141017235,L,1,3/31/2013,1,-0.1663893,
231269101,CRIS,NA,3.28,262.800262,45.716,-0.268392331,K,1,3/31/2013,1,14.32927,
231561101,CW,NA,34.7,1621.09,1363.042,0.168016099,L,1,3/31/2013,1,-5.36023,
052800109,ALV,NA,69.14,6603.880827,3758.6,0.249268345,L,1,3/31/2013,1,10.52936,
053015103,ADP,NA,65.03,31540.67,6780.997,0.348886595,K,1,3/31/2013,1,3.552207,
05566U108,BOFI,NA,35.88,460.26,218.998,0.27766007,K,1,3/31/2013,1,13.65663,
15189T107,CNP,NA,23.96,10252.9218,8454,0.197018578,LU,1,3/31/2013,1,3.005008,
16150R104,CCF,NA,19.32,175.15228,111.517,0.209707937,LIQ,1,3/31/2013,1,0.4140787,
165167107,CHK,NA,20.41,13625.06,15314,0.354041737,L,1,3/31/2013,0.8,-3.846677,
165303108,CPK,NA,49.05,470.81496,381.916,0.199265333,LU,1,3/31/2013,1,8.786952,
169656105,CMG,NA,325.87,10084.26418,1294.873,0.427447114,L,1,3/31/2013,1,11.45242,
172062101,CINF,NA,47.22,7707.58,5906,0.103284795,K,1,3/31/2013,1,3.578992,
247748106,DGAS,NA,21.86,149.734639,106.937,0.160786257,KU,1,3/31/2013,1,-0.8234218,
25278X109,FANG,NA,26.84,992.72,124.6,0.246980766,IPO,1,3/31/2013,1,-2.160954,
29977G102,EVER,NA,15.4,1877.582707,1301.176,0.249775694,IPO,1,3/31/2013,1,3.896104,
30249U101,FTI,NA,54.39,12916.48,1894.8,0.393463981,L,1,3/31/2013,1,-0.1654716,
302520101,FNB,NA,12.1,1692.18,1402.069,0.137047029,L,1,3/31/2013,1,-5.867769,
452308109,ITW,NA,60.94,27512.37162,10805,0.307546634,L,1,3/31/2013,0.95,5.940269,
45665Q103,IPCC,NA,56.2,652.23,656.242,0.07687408,K,1,3/31/2013,1,0.9608541,
45672H104,BLOX,NA,21.7,1060.46,160.66,-0.021125358,IPO,1,3/31/2013,1,1.889401,
45774N108,IPHS,NA,54.59,1191.75,465.82,0.315375038,K,1,3/31/2013,1,-6.008427,
48282T104,KAI,NA,25,278.702575,241.179,0.172129492,L,1,3/31/2013,1,11.22749,
483548103,KAMN,NA,35.47,944.48,425.343,0.259740167,L,1,3/31/2013,1,-4.736397,
00213T109,ASBB,NA,16.99,91.131828,117.225,0.010436747,LIQ,1,3/31/2013,1,-5.532666,
012653101,ALB,NA,62.52,5547.96,1896.966,0.318474752,L,1,3/31/2013,1,-2.03135,
018581108,ADS,NA,161.89,8074.17,805.841,1.054525645,L,1,3/31/2013,1,6.10291,
023436108,AMED,NA,11.12,348.963325,554.675,0.171673962,K,1,3/31/2013,1,-9.712231,
024061103,AXL,NA,13.65,1021.56009,-111.3,NULL,L,1,3/31/2013,1,-2.051282,
02553E106,AEO,NA,18.7,3629.68,1283.571,0.442121848,L,1,3/31/2013,1,4.010695,
03820C105,AIT,NA,45,1894.802625,726.283,0.277023509,L,1,3/31/2013,1,-6.111111,
04010E109,AGX,NA,14.91,207.81,113.002,0.279048158,L,1,3/31/2013,1,18.71227,
230770109,CPIX,NA,4.98,95.124554,85.696,0.112584018,K,1,3/31/2013,1,-6.024096,
33741H107,FUNC,NA,8.29,51.392056,68.57,0.104602626,LIQ,1,3/31/2013,1,1.930036,
337493100,FWV,NA,16.48,28.32467,35.956,0.101673273,LIQ,1,3/31/2013,1,4.793689,
337932107,FE,NA,42.2,17648.73364,19700,0.17751269,LU,1,3/31/2013,1,10.42654,
05329W102,AN,NA,43.75,5293.180681,1777.9,0.348719132,L,1,3/31/2013,0.4725,4.022857,
055298103,BCBP,NA,9.72,82.363227,83.514,0.080224064,LIQ,1,3/31/2013,1,7.222222,
15201P109,CSFL,NA,8.58,258.22,273.531,0.074565843,K,1,3/31/2013,1,-3.030303,
15670R107,CPHD,NA,38.37,2567.991369,247.542,0.054063289,K,1,3/31/2013,1,-0.6254886,
159765106,CTHR,NA,3.86,75.91,52.306,0.015440059,K,1,3/31/2013,1,0.7772021,
159864107,CRL,NA,44.27,2133.032723,613.952,0.361591531,L,1,3/31/2013,1,-1.761916,
163072101,CAKE,NA,38.61,2033.35,671.578,0.324523734,K,1,3/31/2013,1,3.133903,
163086101,CHEF,NA,18.47,386.342697,35.466,0.667947715,K,1,3/31/2013,1,-0.4331348,
16444H102,CHKE,NA,13.7,115.082288,13.028,1.074915567,K,1,3/31/2013,1,-4.890511,
168088102,CVR,NA,25.867,24.990936,23.853,0.137634679,LIQ,1,3/31/2013,1,-7.642943,
170032809,CQB,NA,7.76,360.092487,746.987,0.0298295,L,1,3/31/2013,1,11.21134,
171232101,CB,NA,87.53,22843.17,15989,0.11055981,L,1,3/31/2013,1,0.6169313,
247368103,DLA,NA,16.47,134.523831,142.894,0.121495654,L,1,3/31/2013,1,-18.76138,
24802Y105,DWRE,NA,25.35,761.7711,88.842,-0.043080664,IPO,1,3/31/2013,1,7.692307,
25065D100,DEST,NA,23.4,316.390768,107.334,0.438574916,K,1,3/31/2013,1,1.495726,
253017107,DHX,NA,10.13,593.48,205.052,0.34108909,L,1,3/31/2013,1,-16.68312,
300614500,EXA,NA,9.52,126.34,34.786,0.114146847,IPO,1,3/31/2013,1,-21.63865,
30064E109,EXAC,NA,20.69,276.542954,168.965,0.213623192,K,1,3/31/2013,1,-10.58482,
302130109,EXPD,NA,35.73,7378.16,2106.696,0.270322344,K,1,3/31/2013,1,0.5597537,
302941109,FCN,NA,37.66,1537.972261,1173.983,0.167481293,L,1,3/31/2013,1,-12.05523,
306137100,FALC,NA,2.68,128.414175,14.173,-0.743793595,K,1,3/31/2013,1,-38.43283,
402635304,GPOR,NA,45.83,3544.49,1145.015,0.1518705,K,1,3/31/2013,1,13.87737,
40412C101,HCA,NA,40.63,18086.06388,-9660,NULL,L,1,3/31/2013,0.7,-1.821314,
