EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,57.06000137,Common Stock,992843968,6.534727241,29.82882573,12.71020824,218408.1639,28276000,0,188292000,0,-20578000,866608000,0.19,54.2215,52.3154,52.0641,51.7185,6.08,16.45,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,20.09000015,REIT,1309642752,0.878730751,-8.999800428,-34.42014886,563866.9672,79383000,10242000,1053712000,58000,0,238864000,4.98,20.4045,19.0036,19.4418,22.1968,5.13,1.99,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,21.13999939,Common Stock,3314794496,8.566791541,15.7551389,-3.138137934,1298690,153200000,0,-877800000,0,,3127299968,-1.37,21.0415,19.34,18.9817,19.2291,-0.05,13.28,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,1.070000052,Common Stock,35325640,-4.464281438,7.013380948,-8.547000709,19115.19672,1873000,0,115008000,0,-482000,182946000,0.93,1.0859,1.0323,1.0241,1.0064,0,10.17,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,4.769999981,Common Stock,223089280,-7.19844154,-18.87755292,-35.54054163,63174.59016,-2551000,0,289542016,0,0,630831992,-6.29,4.905,4.9536,5.6031,6.0664,1.71,-23.68,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,15.63000011,Common Stock,84902376,-13.16727331,-10.13786924,-3.014398161,4120.721311,8799000,342000,86313088,17123000,-6413447,47791000,5.44,16.5789,16.9977,17.087,17.0371,0.19,-14.59,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,52.11999893,Common Stock,704087104,-8.012709015,27.08197109,1.268192991,187811.6885,18343444,0,75366416,0,-2310606,182173464,-1.52,52.6885,53.6634,50.13,48.898,2.24,5.94,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,96.05000305,Common Stock,32504842240,5.717138652,8.107209882,6.97583755,1912953.246,1247000000,0,20551800832,0,7267200000,3326800064,-4.31,95.241,91.9018,92.7121,93.4774,0.92,6.70,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,44.27000046,Common Stock,1356999552,-0.917636179,-5.55768134,-21.29652557,751640.0492,76383000,0,80674000,0,0,901872000,15.95,46.2365,43.9079,50.0475,50.8416,4.02,-24.08,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,44.11999893,Common Stock,1003990848,8.482913495,46.87083085,43.85392508,212190.9508,15806000,0,404401984,0,,339462000,10.92,41.67,39.0562,39.6997,37.6836,7.87,-1.23,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,22.5,Common Stock,461462944,14.73737532,21.16316839,5.534710704,124049.8852,6267000,0,186095008,0,-1628000,59499000,2.49,20.823,20.3641,22.278,20.9599,8.91,-3.68,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,7.050000191,Common Stock,279232416,11.90476154,5.381167869,3.98230048,428926.5574,-37501000,0,68590000,0,0,28658000,15.46,6.471,6.8544,8.8624,7.9104,5.86,-32.60,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,3.230000019,Common Stock,172699072,-16.75257928,-41.90647388,-69.23809506,1218678.984,-37672000,,31693908,2093,0,48231000,4.64,3.214,3.6155,4.3817,5.7528,8.75,-32.57,,,
APPY US Equity,92262A206,US92262A2069,BYZCF36,Health Care,Biotechnology,Biotechnology,2.700000048,Common Stock,10459136,60.61868274,9.934851349,-27.12550329,33333.94672,-8757565,0,16070636,0,0,198086,14.44,2.0974,1.9805,2.1844,2.6825,12.45,10.84,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,7.269999981,Common Stock,428295744,-4.342104314,7.227135044,-18.03833061,295313.1803,-1523000,0,294680992,0,-3281000,282358000,5.91,7.63,7.5088,8.05,7.7207,-3.96,-19.22,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,57.06000137,Common Stock,861155200,3.163984734,8.025998064,0.435632895,65457.34426,-13853000,0,644499008,0,-4430000,797953008,-0.79,56.065,55.7976,55.5754,56.0441,2.24,2.48,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,64.47000122,Common Stock,878752576,-0.967737739,-14.87984811,-25.89655032,232534.6557,47704000,0,374311008,0,,1257592000,0.6,64.531,63.0228,63.3921,73.1006,8.88,4.42,,,
CAPR US Equity,14070B101,US14070B1017,BGPGP21,Health Care,Biotechnology,Biotechnology,2.539999962,Common Stock,45598904,3.435984838,-37.28395451,-70.53364274,19581.85246,-12857339,0,-1031774,0,0,5517648,55.12,2.4643,2.4376,2.9528,3.7176,-6.27,-17.36,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",34.45000076,Common Stock,10211736576,9.853316621,-20.2959476,-29.97862099,5764726.951,628000000,0,1820999936,0,,12167999744,-36.81,34.8935,32.0923,33.4657,40.3407,3.67,-4.15,,,
INBK US Equity,320557101,US3205571017,B0406N0,Financials,Banks,Regional Banks,23.37000084,Common Stock,104955232,-10.30686591,-26.52174799,26.96605962,20820.95082,8929000,0,104330000,0,0,51588000,6.12,23.7025,24.8732,27.2027,28.4487,0.68,-18.34,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,57.68000031,Common Stock,1257153920,11.57597236,48.36937531,-11.20347957,174314.8033,-20900000,0,459800000,0,,1204400000,1.56,57.4775,49.3702,48.0758,48.5125,-0.48,32.04,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,129.8399963,Common Stock,15539809280,1.779412596,15.06956714,14.76054422,954909.0984,407400000,0,7325499904,0,,7450700032,-2.2,128.634,127.1986,123.8629,118.4033,0.88,5.82,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,17.95000076,Common Stock,1362609920,7.549431927,-20.13013658,-45.98646015,448940.5786,-512400000,0,133300000,0,,,18.05,16.7844,15.8027,18.1419,21.8694,2.81,-16.73,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,17.51000023,Common Stock,361688000,-0.424981852,8.733188407,-5.262881265,90206.36066,84234000,0,333552992,0,0,189627000,-2.97,16.9465,17.1566,17.3962,17.0975,4.54,-3.69,,,
MGNX US Equity,556099109,US5560991094,BFDV8K0,Health Care,Biotechnology,Biotechnology,18.75,Common Stock,647364544,17.33417107,-12.46498631,-40.22952025,287122.3279,-20140000,0,313336992,0,,100854000,9.65,17.0485,17.725,24.2452,27.5756,14.47,-39.46,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,58.65000153,Common Stock,512541536,19.45417563,10.19258621,1.173262138,28767.09836,27105000,0,133967000,0,-11042000,130936000,-1.88,57.2765,50.9818,52.3356,54.9527,3.42,13.72,,,
RNG US Equity,76680R206,US76680R2067,BDZCRX3,Information Technology,Software,Application Software,15.75,Common Stock,1134109312,-14.86486486,-13.22313867,2.739726539,867395.3443,-32099000,0,110132000,0,,296228000,21.14,16.0265,18.0848,20.4249,19.4753,8.25,-33.21,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,93.43000031,Common Stock,9506493440,13.27594144,78.32302241,-24.05302262,4414297.213,259080000,0,-111979000,0,36357000,4075882944,-5.49,88.734,76.926,70.5959,77.1976,-0.04,35.91,,,
SITO US Equity,82988R203,US82988R2031,BYX05B0,Information Technology,Software,Application Software,2.549999952,Common Stock,43751676,-8.602150997,-36.25000119,,29642.18033,-4380021,0,5229600,0,,19175154,18.43,2.5868,2.5524,2.5816,3.2602,-8.6,22.60,,,
HNNA US Equity,425885100,US4258851009,2965033,Financials,Capital Markets,Asset Management & Custody Banks,26.70000076,Common Stock,135248912,5.076745074,12.93204258,33.27159477,9802.655738,12973000,0,26698000,0,9878000,48158000,15.36,26.643,26.6827,28.0364,25.6016,-1.11,-10.62,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.329999924,REIT,288614400,23.01136214,1.57022898,-2.836629796,363507.7213,20908000,5580000,148795968,61583024,0,391747000,3.09,4.0595,3.637,3.8905,4.3273,3.84,6.13,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,18.23999977,Common Stock,738751616,5.190309173,-24.6281025,-33.33333566,272737.2131,66053000,0,844897024,0,188987008,4979732992,7.95,18.0765,17.8334,19.9679,22.6741,3.58,-16.67,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,46.75,Common Stock,5372662272,10.44361637,-5.106050996,-16.95390714,2217519.115,330392000,0,1789186944,0,289000,7270964864,-0.88,46.076,41.9082,39.8445,44.8709,0.09,32.69,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,8.119999886,Common Stock,117891480,3.439490245,-1.813791583,-15.76763904,56537.63934,12527000,0,21387000,0,1231000,136335000,-6.03,8.0813,7.7643,8.081,8.8103,4.24,-2.99,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,17.5,Common Stock,756049216,15.00928098,44.92381619,47.12456375,636382.1475,62072000,9823000,651404992,1000000,-46565000,486557000,16.29,16.0295,15.294,14.904,13.8728,8.7,20.59,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,9.470000267,Common Stock,1222527104,16.48216647,-29.48622448,-33.68347028,2029453.475,-32231000,0,42999000,0,0,135057000,11.4,8.939,8.625,12.3075,15.5671,6.76,-45.35,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,20.19000053,Common Stock,1331708288,8.606779819,5.364208037,12.05401115,242223.5246,83722000,0,1196065024,0,-65742000,347003000,-1.04,19.6885,19.041,19.5584,19.509,1.66,1.14,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,1.429999948,Common Stock,41219796,11.7187484,-38.88888889,-57.31343319,99366,-20027000,1097000,15844000,9204000,0,0,-0.7,1.4188,1.3166,1.6136,2.0574,3.62,-12.80,,,
CBIO US Equity,14888D109,US14888D1090,BYY8NY2,Health Care,Biotechnology,Biotechnology,1.679999948,Common Stock,19202576,-16.41791266,-63.9484978,-87.12857062,12366.16393,,,36206000,0,,,-16.07,1.8468,2.0224,2.4133,7.1709,-6.15,-46.33,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,28.14999962,Common Stock,708993728,7.238093785,-9.046853232,-36.45598171,285371.0656,55016000,0,427888992,0,67417000,1221311008,2.74,27.646,25.6368,24.0194,30.174,-1.19,26.52,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,29.38999939,Common Stock,1358436352,20.45081905,-44.46334012,-45.89469891,701216.9344,168131000,0,800492992,0,248430000,949678992,12.9,29.2405,28.2218,32.7312,45.0916,4.07,-15.28,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,51.09999847,Common Stock,10001768448,10.46260339,-13.85704866,-25.95276497,3253387.984,625539000,0,2911755008,0,,14957961984,3.62,50.3915,47.1248,50.7803,56.508,4.65,-5.32,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,97.26999664,Common Stock,9222848512,15.75627521,-4.772403144,-14.97576157,1621590.639,-2408947968,0,2797678080,0,9099000,1452619008,11.94,94.91,88.8302,95.5194,102.8484,1.73,9.04,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,43.45999908,Common Stock,4380596736,10.02531414,34.20494062,15.26441229,484560.5246,170272000,0,1803495936,0,,973986016,9.55,40.8295,38.2566,36.0176,35.4595,5.95,29.57,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,80.5,Common Stock,891229568,8.412034988,1.138062917,0.418412833,59395,51483000,0,687595008,0,-33926000,1484012000,-0.42,77.7625,77.8744,79.847,79.1779,2.12,-1.44,,,
PGRE US Equity,69924R108,US69924R1086,BSL7HC6,Financials,Real Estate Investment Trusts (REITs),Office REITs,15.94999981,REIT,3383188480,6.124493245,-3.987475654,-15.48025965,1027332.918,21143000,0,3761017088,0,2533000,662408000,4.7,15.7775,15.6558,16.7532,17.0857,2.99,-11.35,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,4.670000076,Common Stock,61461216,-7.524754457,2.188181638,-16.45796156,25141.90164,-3961000,,690890,94110,0,45948000,-3.43,5.074,4.9234,5.0495,5.2899,-6.6,-13.20,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,6.133375168,Common Stock,26603632,-10.8521066,-7.068312769,-15.05020296,8604.836066,4513000,0,20112000,0,,37775000,-11.79,6.2462,6.5374,6.6158,6.2473,2.3,-7.07,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.09000015,Common Stock,1887824512,15.89861461,-21.19321798,-15.20958247,601284.5902,130526000,10125000,1718321024,150000000,-233328992,1094622992,-0.07,14.444,13.725,15.0609,17.3981,4.57,-5.14,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,26.45000076,Common Stock,1210067968,-19.13787373,-0.22632767,-20.52283133,916037.8197,11058000,0,603025024,0,10018000,492659008,-2.27,29.605,33.3356,36.2262,34.4215,2.56,-38.17,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,3.789999962,Common Stock,191239248,19.9367044,-57.48233954,-63.00799622,874336.0656,-157478000,0,310211008,0,-74840000,125037000,27.18,3.7025,3.6482,4.3768,6.6382,2.71,-11.66,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,330.7099915,REIT,22827395072,9.53730409,27.29816189,51.40397162,1120881.475,187774000,0,2745385984,0,39472000,2725867072,-0.11,315.361,303.777,301.0087,288.1077,3.11,10.00,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,64.48999786,Common Stock,3649192192,3.949060142,-6.332608144,-4.161098252,883723.9672,143367000,0,1556999936,0,-18000000,14072376064,-19.74,64.177,59.9718,59.9864,65.8434,1.82,7.25,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,14.03999996,Common Stock,577048576,28.10218899,106.1674021,107.9999994,752819.6557,3668000,0,211656000,0,,339439000,-14.6,12.3075,10.663,10.1829,9.0627,9.95,29.28,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,2.369999886,Common Stock,84075864,-6.848422271,-3.107398635,-11.6254298,30411,1607000,0,61180000,0,-4445000,463197000,8.44,2.554,2.623,2.6001,2.5223,1.72,-17.38,,,
RTRX US Equity,761299106,US7612991064,B95XCC2,Health Care,Biotechnology,Biotechnology,13.65999985,Common Stock,498710880,-4.00561991,-32.57650694,-42.98831231,551960.623,117236988,0,299971008,0,,99891800,0.88,14.042,14.6496,17.14,22.3234,9.11,-29.19,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,15.31000042,Common Stock,1634616576,-12.36404682,-32.25663645,-59.39697304,653015.082,-1128000000,0,-1963000064,0,623000000,25145999872,6.96,16.0978,16.6339,18.688,21.6363,2.07,-25.54,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,21.78000069,Common Stock,380863072,-7.98478827,-18.42696605,-36.07278872,72930.14754,-12301000,0,205032000,0,,138209000,0.18,22.2555,22.2446,23.1502,25.9234,2.3,-3.54,,,
BCLI US Equity,1.05E+205,US10501E2019,BQQFDM3,Health Care,Biotechnology,Biotechnology,2.670000076,Common Stock,49806284,15.0862135,16.59389174,-39.99999571,95459,-8488000,0,14128000,0,,0,-16.1,2.631,2.4322,2.5709,2.8355,1.14,-6.64,,,
BPTH US Equity,09057N102,US09057N1028,B0PZN77,Health Care,Pharmaceuticals,Pharmaceuticals,2.589999914,Common Stock,232485840,45.50561549,127.1929778,43.88888793,93958.16393,-5466794,0,9817846,0,,0,-10.81,1.969,1.6772,1.5853,1.4055,22.17,107.20,,,
AHT US Equity,44103109,US0441031095,2310116,Financials,Real Estate Investment Trusts (REITs),Hotel & Resort REITs,6.380000114,REIT,609104320,17.71722567,8.669573058,-23.65310936,853954.8033,307541992,33962000,417188192,393897792,0,1336965984,-12.38,5.922,5.5134,5.8885,6.7926,13.02,3.17,,,
CVCO US Equity,149568107,US1495681074,2787022,Consumer Discretionary,Household Durables,Homebuilding,93.45999908,Common Stock,832928000,15.18363296,37.25951551,24.51372519,64169.68852,27506000,0,344179008,0,,676307008,-6.17,88.904,82.87,84.7254,79.6415,4.98,12.18,,,
MICT US Equity,595117102,US5951171025,B8J8BM9,Industrials,Aerospace & Defense,Aerospace & Defense,2,Common Stock,11730442,0,-23.95437593,-29.57746266,3150.296296,-3189000,0,11224000,0,,27652000,6.65,2.0527,1.9933,2.1604,2.554,-1.96,-4.77,,,
LMAT US Equity,525558201,US5255582018,B1G6TJ0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,15.52000046,Common Stock,284632224,5.719167528,28.10394732,87.60795587,126102.9344,7758000,0,77884000,0,473000,78352000,6.83,14.344,14.05,14.7898,13.722,16.25,-9.73,,,
GOOD US Equity,376536108,US3765361080,2918479,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,16.37999916,REIT,369370816,10.91966791,22.1212193,-3.126694843,121445.0492,3596000,4094000,180120992,53750000,0,83766000,3.52,16.0265,14.8692,14.7222,15.1202,1.36,15.27,,,
TFSL US Equity,87240R107,US87240R1077,B1W8J67,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.37000084,Common Stock,5012241408,3.38424765,1.825352435,20.91876443,365443.8525,73798000,0,1702445056,0,,408596000,3.05,17.205,16.9262,17.7196,17.3863,0.29,-7.21,,,
PRSC US Equity,743815102,US7438151026,2918576,Health Care,Health Care Providers & Services,Health Care Services,51.06999969,Common Stock,759223360,7.49316249,17.1867773,-3.859185388,125268.0492,-16592000,5626000,290584000,77576000,93432000,1871424992,-2.41,49.98,47.0254,47.2548,46.9028,3.76,8.84,,,
AMCX US Equity,00164V103,US00164V1035,B4MG4Z6,Consumer Discretionary,Media,Cable & Satellite,64.94000244,Common Stock,4701281792,-0.915469127,-11.24777359,-15.26617568,858793.7213,381704000,0,-39277000,0,24107000,2580934976,0.45,65.41,67.0364,72.4665,74.6426,1.64,-13.04,,,
ALNY US Equity,02043Q107,US02043Q1076,B00FWN1,Health Care,Biotechnology,Biotechnology,62.77000046,Common Stock,5357752320,7.170907947,-21.88899953,-39.88699334,1131435.016,-290073000,0,1264713984,0,14947000,41097000,6.8,60.299,62.8282,79.08,92.4833,4.13,-33.32,,,
MNRK US Equity,60907Q100,US60907Q1004,2920850,Financials,Banks,Regional Banks,16.61000061,Common Stock,197341904,9.276321176,49.33121641,49.97091931,27754.63934,13406608,0,97633480,20000000,-6586540,132509274,10.72,16.136,15.6396,15.2078,13.3524,0.73,-7.09,,,
WLL US Equity,966387102,US9663871021,2168003,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,7.980000019,Common Stock,1630993664,99.00248288,-47.74066942,-74.1747569,27842872.38,-2219267960,0,4750603776,0,,2092481984,50.38,7.8405,6.4138,9.3981,15.5785,5.84,-15.47,,,
LKQ US Equity,501889208,US5018892084,2971029,Consumer Discretionary,Distributors,Distributors,31.93000031,Common Stock,9779398656,15.6884053,12.58815098,24.92175654,1926877.311,423223000,0,3114682112,0,123885000,7192633088,0.38,30.642,28.0664,28.4234,29.1921,6.01,7.76,,,
TPX US Equity,88023U101,US88023U1016,2216991,Consumer Discretionary,Household Durables,Home Furnishings,60.79000092,Common Stock,3705547264,5.410096837,-14.89570117,5.28229849,1404499.738,74700000,0,290200000,0,183200000,3151200000,-0.2,59.861,58.161,66.105,69.5038,5.15,-13.72,,,
TROV US Equity,897238309,US8972383090,B8FG9W3,Health Care,Biotechnology,Biotechnology,4.650000095,Common Stock,138490064,-9.708737684,-18.27767929,-31.7180597,799437.2623,-27471244,24180,48095288,606000,,312643,-13.55,5.534,4.8576,5.079,6.093,-10.58,-13.89,,,
WLK US Equity,960413102,US9604131022,B01ZP20,Materials,Chemicals,Commodity Chemicals,46.29999924,Common Stock,6032461824,7.374768979,-10.12198094,-34.79111342,1076286.852,665045000,0,3265878016,0,509385984,4463336000,8.4,46.175,44.9432,50.0267,54.9834,-0.17,-14.41,,,
