EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,39.06999969,Common Stock,6534101504,3.799150713,17.06176091,19.13279229,1414146.918,389000000,0,3500000000,0,1348000000,5506000000,4.53,38.246,37.3914,36.6885,36.6895,2.17,12.28,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,29.65999985,Common Stock,682564544,-0.669794906,29.57623695,68.90661019,146103.0164,4990000,0,245811008,0,-100043000,637426984,15.98,29.6415,30.1526,28.4343,24.6936,-3.17,9.41,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,43.77000046,Common Stock,2346693120,-6.733432403,19.85213557,32.47578464,307837.2295,58776000,,626974016,,3575000,907292000,5.85,45.164,46.0778,45.0556,40.7466,-2.95,-3.68,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,47.88000107,Common Stock,1473582848,0.757577035,2.067791993,-2.583927606,656806.2623,66546000,0,528340000,0,,1087469024,-10.23,47.2925,46.0876,47.3194,46.6395,-0.54,6.83,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,13.30000019,Common Stock,110946496,1.681959238,22.79821994,33.21792478,8015.816667,9241000,622000,102125000,0,-9855000,62222000,1.82,13.199,13.2048,13.2041,12.1161,0.75,5.11,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4.239999771,Common Stock,72246920,7.070700259,14.90514107,26.56716095,15960.40984,-6569000,0,48786000,0,1100000,49699000,-4.25,4.0211,3.9395,4.2734,3.9671,7.07,-14.69,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,4.389999866,Common Stock,453275360,-12.89682739,63.80596109,-10.77236182,1353552.77,-130685000,0,-43465000,0,,47786000,76.99,4.783,5.1073,5.1966,4.4458,-10.77,-16.38,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,31.09000015,Common Stock,488112992,-12.6194532,7.142568917,12.16723766,65446.29508,17539000,0,126789000,0,,720116992,0.58,33.427,33.291,31.7691,30.1799,-4.01,2.34,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,29.96999931,REIT,1175218048,7.457870094,14.37915622,5.713005236,288007.1639,33715000,7966000,460105984,58000,0,134780000,-1.01,29.6377,28.3927,27.6633,26.3005,-0.3,4.97,,,
SYRX US Equity,87184N203,US87184N2036,BLM80G4,Information Technology,IT Services,IT Consulting & Other Services,5.310124874,Common Stock,93809720,-55.74895938,65.94139984,431.0124874,17143.32456,-4535462,0,7777083,0,,50571557,-32.2,6.9065,8.3702,6.8785,4.5869,3.11,-6.84,,,
LPDX US Equity,53630M108,US53630M1080,2857572,,,,3.109999895,Common Stock,47410776,-2.507842028,-37.29838969,-64.00463227,62444.78689,-12535000,0,47758000,0,,52383000,1.61,3.125,3.6276,3.93,4.4686,-2.2,-27.00,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,4.96999979,Common Stock,390136000,-0.99601974,-46.50161668,-66.09822754,4185507.951,-141831000,0,280692000,0,-4812000,2090901952,-21.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,18.79999924,Common Stock,2936094976,0.642392558,1.18039763,9.759922301,1171110.344,133900000,0,-713400000,0,,3122200064,4.95,18.9305,18.9194,19.19,19.0202,-0.63,-2.44,,,
CQB US Equity,170032809,US1700328099,2855468,,,,11.47999954,Common Stock,538542592,-7.791166923,10.91786589,33.02432665,604334.4754,-15337000,0,374438016,0,,3057485056,-10.63,12.185,11.791,11.4705,11.6486,-6.89,8.51,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,1.450000048,Common Stock,47489416,-4.605258824,-3.973506169,-21.19565101,34106.93443,-757000,0,115172000,0,2725000,192190000,-2.76,1.4612,1.5294,1.5137,1.4846,0.01,-8.23,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,6.409999847,Common Stock,294704992,-15.21164159,-38.71893094,-13.02578091,179487.2951,2414187,0,276797280,0,-3028198,574171256,2.18,6.915,8.1052,8.9022,9.1154,-4.47,-34.99,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,26.76000023,Common Stock,6705883136,30.66406654,42.67541081,25.15325078,3671514,-224000000,,4314999808,0,2860999936,4340000064,3.51,21.5435,20.7432,19.9094,19.5549,24.41,39.60,,,
NTS US Equity,62943B105,US62943B1052,B7M32S7,,,,1.960000038,Common Stock,85166448,1.554408882,0.512820011,69.11130043,53930.11475,-1954347,0,28275376,0,11050028,59587246,1.02,1.9625,1.9734,1.9686,1.8577,0,-0.51,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,14.48999977,Common Stock,74613072,0,-0.915965393,23.32345152,6101.464286,4841000,424000,70373000,17123000,-3507303,39940000,-0.64,14.4949,14.3582,14.5248,14.0719,1.47,2.02,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,63.13000107,Common Stock,704780160,-2.275537834,12.56154796,24.75138085,130739.7705,32743593,0,69082544,0,2410383,200863496,1.62,62.1155,65.2546,63.7697,60.7943,1.25,-4.71,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,70.38999939,Common Stock,23635795968,-4.90407649,-0.911897212,22.36812107,1888700.508,978100000,0,21154799616,0,7249699840,2936299968,2.29,69.746,72.9734,75.2566,75.1429,-1.41,-5.27,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,39.84999847,Common Stock,1220288000,6.210015959,-9.668799979,66.00347035,831436.6885,-1785000,0,-13231000,0,,502330000,17.02,39.2975,39.1994,44.0379,42.1937,-2.76,-16.76,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,24.54000092,Common Stock,546336896,-16.24572848,13.55853874,-5.104407052,343996.9508,-1647000,0,328352000,0,,226010000,-11.25,25.9285,28.3314,27.3443,25.7186,-3.88,-8.54,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,16.22999954,Common Stock,341344320,-7.574031687,13.25889483,6.356482954,101342.2131,6965000,0,191384992,0,,50458000,-3.57,17.329,17.758,16.9248,16.7574,-5.31,-6.67,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,4.550000191,Common Stock,164156560,-52.10526115,-24.29284497,-40.75520453,1475988.131,-33717000,0,54442000,0,,30648000,9.67,8.8535,9.432,8.5491,8.5719,-61.83,-41.29,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,8.909999847,Common Stock,427077024,5.56872382,69.71428281,56.86619924,558293.541,-57393614,,-815060,2709,,11355883,7.41,8.0233,8.5601,7.5851,6.2691,2.89,13.50,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,2.089999914,Common Stock,64719548,-20.53232611,13.5869498,12.36558592,728693.0164,-12148655,0,12949797,0,0,140688,-0.48,17.392,19.9034,19.0781,16.26,-4.57,-16.73,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,5.510000229,Common Stock,831146880,-8.623548306,67.47721255,48.91892319,1354921.328,-122287000,0,105997000,0,0,469000,13.79,5.5483,6.3437,6.4034,5.4268,-0.36,-21.40,,,
COSI US Equity,22122P200,US22122P2002,B92P726,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,1.149999976,Common Stock,21055274,-3.361351188,-46.75926248,-58.33333405,171731.8197,-11444000,0,2719000,0,,86327000,8.7,1.0764,1.1419,1.2727,1.6622,-1.71,-17.27,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,5.75,Common Stock,318456832,-10.01564757,10.15326113,16.16162064,231915.0492,-50621000,0,285512992,0,,234872000,26.26,6.1058,6.5445,6.3837,6.3404,-7.41,-10.71,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,6.849999905,Common Stock,472122144,-8.666667938,-19.97664055,-23.37807353,1395776.508,84009000,0,427321984,0,-45252000,553615000,1.17,6.9685,7.18,7.405,8.4591,-3.25,-3.79,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,53.70999908,Common Stock,830750016,-0.259980304,0.328679979,13.04444772,52125.88525,61351000,0,695187008,0,-3984000,745283984,-2.86,53.6905,54.2134,54.713,54.1834,0.04,0.39,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,67.98000336,Common Stock,978960384,-5.161826078,-10.763976,40.5416681,209421.3934,32239000,0,347403008,0,,1017246992,6.03,68.6905,71.592,70.7374,70.0269,1.16,5.51,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",52.58000183,Common Stock,17170481152,-6.37464036,9.928893037,48.60291116,3317226.492,1598000000,0,2638000128,0,0,13848000000,3.07,54.794,53.1792,53.7538,49.0961,-2.83,0.34,,,
INBK US Equity,320557101,US3205571017,B0406N0,Financials,Banks,Regional Banks,21.82999992,Common Stock,97135176,-4.128241173,-1.376735694,42.6110016,9305.245902,3705000,0,91644000,0,-1917000,34854000,-7.01,22.3025,22.8874,22.5819,24.4077,-2.24,2.47,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,71.20999908,Common Stock,1559641472,-2.009080943,19.33970382,44.50081341,160314.8361,27400000,0,613400000,0,,1144200000,3.06,72.044,72.1006,68.4289,63.3747,-2.17,-1.83,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,96.68000031,Common Stock,10024646656,-0.575892195,-12.05724023,-4.294756579,881689.918,577036000,0,5204800000,0,,5715947008,6.75,96.6635,97.111,98.0591,103.156,0.27,0.92,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,29.37999916,Common Stock,1909251712,6.026705635,6.973817892,6.365475161,230523.3236,-18100000,,1119100032,0,,,3.43,23.1804,22.4493,22.3825,22.6777,3.05,6.06,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,17.12999916,Common Stock,371102784,-5.723725433,16.72033284,30.65445912,148376.6066,25495000,0,273155008,0,-129595000,206741000,-9.18,17.5815,16.486,15.2713,14.9215,1.96,21.10,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,8.31000042,Common Stock,413692000,-9.080961625,-29.45670112,-25.73725888,630091.5738,59400000,0,566200000,0,597400000,1687000000,26.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
MGNX US Equity,556099109,US5560991094,BFDV8K0,Health Care,Biotechnology,Biotechnology,19.94000053,Common Stock,550740672,-28.35069857,-25.98366689,,261417.5246,-260902,,78914464,0,,58034531,-6.42,22.0035,29.32,30.9927,#N/A N/A,-3.44,-49.91,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,58.16999817,Common Stock,479376544,-7.210082241,10.76181611,37.50884993,20058.78689,20817000,0,89768000,0,-80000,97674000,1.01,60.0535,59.668,58.7192,54.9131,-5.8,2.51,,,
RNG US Equity,76680R206,US76680R2067,BDZCRX3,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,15.15999985,Common Stock,1015168512,-16.24309653,-21.28764451,,367131.7049,-48740000,,63515000,0,,173243000,-19.72,16.2375,19.1758,18.8561,#N/A N/A,-6.54,-16.93,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,203.8899994,Common Stock,20645335040,-8.219669146,26.34588114,55.19303665,1782711.754,1004157024,0,-184507008,0,14344000,5620935936,6.07,209.94,223.39,211.6547,182.2483,-1.42,-5.70,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,6.610000134,Common Stock,151694896,-31.71487681,38.57442683,189.9122902,813892.3934,-20019538,0,16979952,0,,31903690,-34.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.489999771,REIT,1578026112,-4.468086099,-3.202891108,9.991023237,4386032.262,129173000,5580000,1103261952,61583000,0,372710000,7.35,4.9381,5.0164,5.0571,5.0679,-2.18,0.39,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,32.09999847,Common Stock,1224845440,-1.169954044,12.277014,40.23590795,114551.623,47684000,0,681948032,0,-20717000,3586584000,3.36,33.563,31.4582,29.9407,28.4351,-5.31,16.14,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,52.65999985,Common Stock,6505219584,-3.570775941,-0.57420007,10.54338157,1580585.787,337599000,0,1692178944,0,36140000,6213172992,-15.59,52.973,53.9974,54.2993,53.1743,-1.42,0.54,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,17.94000053,Common Stock,264560352,-21.65938501,-16.67440798,-29.72972953,106989.3279,-5968000,0,30370000,0,8514000,156253000,7.3,19.7245,21.7722,21.8517,23.7908,2.63,-19.48,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,12.56999969,Common Stock,253171840,2.444981466,-9.292694574,14.67826623,110045.3607,79000,,242619008,82250000,-17026000,217254000,-13.29,12.222,12.5148,12.8428,13.3459,1.86,-0.13,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,7.449999809,Common Stock,927401856,-41.36166978,-36.05150169,23.34436848,2388929.098,-83478552,0,-19990676,0,,54799447,6.04,8.067,11.6253,13.3718,11.7717,-1.84,-52.43,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.37999916,Common Stock,1047552832,-5.389230448,-5.664430704,17.30681521,177597.3279,69735000,0,1021340992,0,-67084000,296320000,-1.73,17.683,18.0864,18.1987,17.8557,-1.42,1.26,,,
ICLD US Equity,458488202,US4584882025,BCT5QJ0,Information Technology,IT Services,IT Consulting & Other Services,4.070000172,Common Stock,43796392,-52.06124521,28.79747029,-64.91379278,560315.1475,-24827859,1084314,-18316888,16397632,,51407544,40.79,5.6395,9.2194,11.4006,9.5175,-1.69,-72.16,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,11.53999996,Common Stock,252173328,-24.62443079,10.43062366,146.5812048,553128.541,-12088000,867000,894000,7333000,,0,12.05,11.845,14.3024,12.6892,10.4901,-4.63,-15.83,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,4.440000057,Common Stock,150003568,-6.526314585,-6.526314585,-3.687637123,197666.3607,-46705000,0,134611008,0,0,3629000,-15.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,41.16999817,Common Stock,1015342976,7.746660967,26.56009749,50.91642233,239992.9016,43048000,0,314734016,0,,1165028992,5.85,38.0405,37.54,34.8436,33.2789,8.06,22.31,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,57.15000153,Common Stock,2860920576,-1.227098301,-3.868795976,39.67413815,529875.9508,179242000,0,910217984,0,219514000,759502000,-2.38,58.1175,56.9374,54.3817,55.3432,-2.92,13.80,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,43.77999878,Common Stock,9666873344,-6.452992536,-6.831246615,-4.908779521,1687406.607,492586008,0,3316997120,0,,12574298880,1.21,44.1695,46.2722,46.8009,47.8571,1.23,-2.95,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,119.1200027,Common Stock,10366798848,0.008397394,13.37035028,63.82076014,1255594.443,564689008,0,4022208000,0,1459841024,1993962976,8.54,118.1925,115.8786,108.2984,100.0047,-2.79,21.73,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,39.84999847,Common Stock,4087005440,-10.44944163,11.4997107,21.3089812,395891.6557,198381000,0,1632636032,0,,933594992,4.24,43.241,43.3308,41.4734,37.8009,-10.65,-2.78,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,9.260000229,Common Stock,191313040,-10.8758429,-34.55830051,-16.50135165,306504.7213,-16284000,0,148671008,0,589000,74673000,4.43,9.6015,10.6935,11.8101,13.0712,-3.64,-19.90,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,64.16999817,Common Stock,732884864,-5.116071603,-5.558035191,15.31787981,37912.37705,32662000,0,656758016,0,-66803000,1344766976,-0.25,65.905,69.6708,70.1357,67.9596,-0.68,-8.66,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,5.460000038,Common Stock,71187224,-4.042179556,-15.86894705,33.49632847,69263.42623,-1520000,,3293000,94000,,47357000,-13.19,5.3995,6.6656,7.025,6.4332,0.92,-25.00,,,
FSGI US Equity,336312202,US3363122025,B65KC99,Financials,Banks,Regional Banks,1.899999976,Common Stock,126606696,-8.65384395,-6.403940742,-52.85360106,161617.6066,-6116000,517000,84654000,0,-62092000,41532000,8.42,1.9795,2.079,2.0995,2.1425,-4.04,-7.77,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,11.03987503,Common Stock,46462288,-3.073971047,-6.836500632,57.71250044,13232.59016,1497000,0,15731000,0,,30936000,-17.39,10.7411,10.8199,11.4575,10.9347,-0.18,-0.72,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,18.71999931,Common Stock,2297720832,-5.119109236,24.27795395,17.81483211,561620.2623,129354000,10125000,1497639040,150000000,,1184492000,1.93,19.215,18.9558,18.3251,16.8147,-4.64,5.30,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,35.45000076,Common Stock,1476620928,-6.489050631,15.81182638,-10.41192561,500679.9344,16441000,0,440352992,0,,336430000,-7.25,35.8755,36.9041,33.5142,34.1224,0.57,20.78,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,80.34999847,Common Stock,8899638272,-1.555996361,6.976431662,33.76061076,1018106.918,1043000000,0,3991000064,0,,17663999744,5.63,81.8435,81.644,78.001,75.43,-4.31,8.36,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,16.04000092,Common Stock,802659584,5.795478437,7.982664064,-30.28083831,718611.9344,-88525000,0,535220000,0,-31327000,66273000,0.62,16.529,15.6751,14.7791,17.3397,-4.46,17.91,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,2.75,Common Stock,30423926,-9.539472549,-1.785712613,-19.11764933,595463.6557,-3942000,8271000,14664000,0,,6367000,-18.55,41.4337,43.5825,42.3588,42.8099,1.1,-3.51,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,187.8099976,REIT,9352597504,1.606795758,16.46987252,-12.27931238,915471.7377,101334000,0,2517006080,0,-160163008,2213483008,5.83,179.037,183.7446,180.9391,176.7155,4.27,1.41,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,37.40000153,Common Stock,1729177088,-0.425984669,18.20481115,12.65060442,580324.377,44223000,0,892937024,0,580000,6589122048,15.21,35.6865,36.6446,35.9518,35.6603,3.06,3.89,,,
PED US Equity,70532Y204,US70532Y2046,B96W9Y9,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1.980000019,Common Stock,52547244,-3.88349155,-41.88435628,-55.40540555,112603.9344,-18145463,0,10886840,0,,743424,7.58,2.0451,2.2285,2.2815,2.9908,-1.49,-18.18,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,12.02000046,Common Stock,250004544,-3.993610078,-19.86666361,-5.503143039,7617.442623,-27610000,0,209648000,0,,1171045984,-13.64,12.1555,12.586,12.9232,13.8305,0.17,-7.96,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.769999981,Common Stock,182702144,-27.2383341,-18.61777353,4.718688589,132241.9836,-32320000,0,179832000,0,,269890000,-19.24,6.7905,7.4698,7.1265,7.1721,-10.12,-21.39,,,
