EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,9.75,Common Stock,651497920,6.209146796,0.619199404,3.149920275,20623.66129,4720000,0,496704000,0,,98395000,3.59,9.309,9.2254,9.4966,9.548,1.56,0.10,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.679999948,Common Stock,57926400,7.006362511,27.27271824,17.48251812,22368.53226,-5703000,,9704000,0,719000,,4.76,1.5442,1.586,1.5437,1.4005,9.8,-9.19,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,1.429999948,Common Stock,142734448,-0.694452033,-68.15144721,-58.18713697,460041.7903,-36860000,0,71651000,0,,1930000,51.75,1.541,1.7128,2.2895,3.1393,-5.92,-48.75,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,31.87000084,Common Stock,5570892288,3.10579423,12.79744227,23.69172026,934597.7419,188000000,0,3308000000,0,,5737000192,-1.63,31.01,30.2668,29.9207,28.9507,0.98,5.05,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,15,Common Stock,266774208,-0.793650043,2.389081164,118.0232522,161430.4032,4700000,0,57168000,0,,514696008,6.33,14.131,14.029,13.2052,13.5543,6.16,32.98,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,29.36000061,Common Stock,1177212672,5.725603624,-0.508300974,6.608568026,207118.4516,49384000,15308000,191087008,285542016,,822574000,15.12,28.228,27.2144,27.6101,28.5036,0.79,7.00,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,57.36000061,Common Stock,1730338944,-3.206206151,4.423812656,43.83149216,241562.4194,60559000,0,435631008,0,,946882000,6.49,57.291,57.7848,57.4289,53.8186,-0.09,-1.65,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,9.449999809,Common Stock,80503608,4.535396561,-6.728741867,-1.906646222,8823.370968,-2129000,0,83514000,0,-9367000,56821000,0.74,9.0674,9.4325,9.9216,10.0867,2.72,-9.10,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4.260000229,Common Stock,75043312,-10.31578466,-11.01011016,9.846697672,31787.93548,3979000,0,87690000,0,,58681000,15.73,4.585,4.7239,5.0628,5.1547,-11.06,-11.32,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,6.090000153,Common Stock,573564736,-14.70587862,-16.34615416,,514112.5,-85082000,,12797000,0,,47307000,-0.33,6.486,6.682,7.4185,#N/A N/A,-2.72,-35.07,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,25.20999908,Common Stock,372790368,4.779715894,1.222713039,0.828542096,48298.91935,14419000,0,107887000,0,,556915984,-1.19,24.387,23.9614,24.5079,25.6435,3.19,3.57,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,31.54000092,Common Stock,7664220160,36.80372314,26.33410217,26.61805017,4423098.226,430000000,0,6418999808,0,1363000064,3894000000,9.61,26.4155,24.817,25.044,25.5895,-1.1,29.59,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,21.71999931,REIT,804752064,0.092159215,31.20337662,93.69232649,226208.8226,22717000,0,311319008,0,0,101231000,15.52,21.6915,21.6592,20.6866,18.5155,1.97,10.21,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,13.01000023,Common Stock,1018251072,-5.792904898,-27.0330887,-14.68852309,2268252.177,61693000,0,408793984,0,,2396849056,4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,13.94999981,Common Stock,2168625152,-2.928208558,11.57895467,32.66560143,1470944.145,111400000,0,-550700032,0,,2714999936,7.03,14.2665,14.8758,14.4769,14.0721,1.01,7.49,,,
CQB US Equity,170032809,US1700328099,2855468,,,,8.25,Common Stock,382030304,15.70827304,65,-1.0791385,399584.5,-89388000,0,714732992,0,,3062816000,-10.91,7.8415,7.4282,7.0747,6.7812,1.6,7.98,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.200000048,Common Stock,71496704,3.268210631,-25.9097575,7.336748278,23029.3871,7455000,0,115529000,0,,238972000,1.36,2.255,2.2422,2.3839,2.5798,-5.58,-10.88,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,9.81000042,Common Stock,442253440,4.361710827,-17.77032549,-28.49854061,67885.46774,21692875,,258977936,0,,663074528,0.31,9.55,9.9034,10.9468,11.5847,2.08,-16.93,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,19.61000061,Common Stock,4499945984,0.719059246,3.013774162,2.100847933,1857536.839,265000000,0,4453000192,0,,5181000064,-0.46,19.6305,19.5232,19.372,19.2337,-0.61,5.20,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,9.424625397,Common Stock,29300218,-0.793416877,5.498883413,26.50769634,2239.581395,3834000,403000,48367000,17000000,,32610000,9.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.16,-0.41,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,50.34000015,Common Stock,557651392,0.539245974,-8.62433593,3.921925227,80645.06452,27390005,0,63853076,0,1731034,177606288,4.51,50.783,50.8731,51.3973,53.2208,-1.97,-6.75,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,50.66999817,Common Stock,16892748800,-5.226787233,-1.534506599,11.31390688,1837106.548,1485300032,0,21708800000,0,,2990200000,14.15,52.4334,54.1844,55.1097,54.5665,-0.31,-8.57,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,10.59000015,Common Stock,368413248,17.66666836,57.12166932,35.07652993,228384.6935,24659000,0,-160276992,0,,348660000,35.79,10.2405,10.7332,10.2989,8.6976,-0.66,-0.28,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,24.11000061,Common Stock,455442720,7.060391298,13.99527681,105.017008,180912.4677,8005000,0,136763008,0,,144926000,10.74,23.2758,24.1369,25.2151,22.776,1.52,-8.54,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,15.75,Common Stock,353096096,4.235607928,-10.56218368,-47.95109094,221390.2742,15783000,0,195303008,0,,56662000,-3.62,15.4805,15.063,15.4176,16.9234,-1.44,9.53,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,4.309999943,Common Stock,161548288,1.41176336,-3.794644544,435.3205966,263939.9839,-556714,0,11029947,0,,45494323,1.16,4.2331,4.5314,5.0671,4.4055,5.9,-31.80,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,2.559999943,Common Stock,23532800,24.27184533,36.17021007,-56.01374798,317796.5484,-8265342,0,8762408,0,0,98529,-12.5,19.5146,19.6206,17.3313,21.2068,-0.39,-7.58,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,4.849999905,Common Stock,649331136,-5.180838286,-52.82101138,-34.85561057,1410752.532,-27800000,0,240040000,0,,70414000,-2.06,5.0015,4.5878,5.0954,7.2355,-0.61,6.36,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,4.559999943,Common Stock,242908464,2.934539943,-29.52086413,-9.881423037,239374.1935,-63124000,0,322452992,0,,161105000,9.87,4.5305,4.452,4.8883,5.4048,-0.65,-18.43,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,8.630000114,Common Stock,583722496,-5.26893041,-15.88694033,54.38282431,1911983.694,56981000,0,265676000,0,2489000,546772000,4.4,8.175,8.3958,9.0965,9.3986,8.96,-4.32,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,46.16999817,Common Stock,707342848,2.851411888,16.65410666,19.94756323,28484.35484,53259000,0,696409024,0,,692034000,3.99,45.706,45.2555,45.598,43.461,1.05,1.98,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,35.29000092,Common Stock,502900128,7.755727986,15.66699656,27.40072182,137972.6935,24744000,0,307067008,0,0,942433984,4.76,33.4905,32.1156,31.9029,32.3991,1.03,8.29,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",30.42000008,Common Stock,11483373568,22.85482781,27.24627145,95.29395105,8824325.565,3304000000,0,3483000064,0,-316000000,15858999808,11.7,28.8598,28.1166,29.835,28.4274,0.43,0.70,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,40.90000153,Common Stock,847145344,4.124243373,9.446086954,24.01456062,135164.0323,37900000,0,539699968,0,,1176300000,8.75,40.143,38.742,37.8247,38.072,1.11,13.58,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,86.23999786,Common Stock,9353918464,-2.509610269,15.665398,13.13697953,563048.8226,480684008,0,5152747008,0,,5821442944,2.77,87.1175,86.1106,85.1793,81.2376,-0.1,0.50,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,28.88999939,Common Stock,1220495616,-2.067798679,-6.492420055,-11.21478036,99350.31268,46900000,,598099968,,,,5.5,21.387,21.9907,22.4258,22.4289,-1.26,-7.18,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,11.68000031,Common Stock,256263856,1.038061256,-7.080410124,-10.53575397,99638.98387,43903000,0,259826000,,,226743000,-1.03,11.5515,11.2605,11.3506,12.1714,1.65,-0.46,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,5.679999828,Common Stock,275735040,-2.237523506,2.342335732,65.59765941,180902.2419,-84800000,0,501700000,0,,2836600000,47.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,40.90000153,Common Stock,328296128,2.301155563,11.99096134,16.4767985,11326.96774,12604000,0,73922000,0,-1956000,73864000,2.79,39.876,39.2536,38.6472,37.7737,2.33,5.92,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,112.4899979,Common Stock,11314423808,0.080067915,16.84990401,10.72617157,1532941.661,821134992,0,411335008,0,,5209063040,11.32,112.1373,112.0804,110.2501,110.6088,-0.03,4.43,,,
PXP US Equity,726505100,US7265051000,2979249,,,,46.93999863,Common Stock,6055260160,31.48458718,33.42807908,27.83223602,4430762.629,214102008,0,3286893056,0,,2213643968,1.73,44.6675,39.2166,39.0901,38.9512,1.51,25.27,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,8.680000305,REIT,1497462400,6.12165082,36.79817791,109.7312874,2252316.806,396959984,5580000,972603008,61583000,,321292000,20.85,3.5944,3.494,3.3859,3.121,2.93,18.24,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,20.67000008,Common Stock,763874688,7.937339363,26.42201587,-1.195028676,112024.2419,67620000,0,591481024,0,,3134385984,14.47,19.839,19.3149,18.7649,18.1679,3.09,7.32,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.42000008,Common Stock,59661760,-1.022728985,8.432899303,15.10831973,4785.255319,2956000,0,80117000,0,-960000,19727000,4.28,17.4826,17.4047,17.0099,16.3462,-0.46,3.64,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,45.49000168,Common Stock,5579485184,-9.544102502,-0.557900406,30.13794212,1339490.565,272035000,0,1704931968,0,,5642372864,4.62,47.3945,49.5128,50.2958,49.2982,0.13,-8.17,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,18.98999977,Common Stock,300057184,8.143509958,-16.417252,-22.74206741,168553.5645,20869000,0,47183000,0,9517000,149296000,15.43,18.597,18.1324,20.5837,21.898,-1.86,-19.43,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,12.27000046,Common Stock,144598944,5.041404704,5.543050379,24.65627814,24554.90323,3567000,1438000,159739008,32000000,,67401000,-4.16,11.9775,11.6994,11.9295,11.697,-0.73,-0.92,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.710000038,Common Stock,756251200,7.704655178,-24.26636232,-29.4426932,863746.6452,-67561762,0,51189776,0,,22942843,-0.3,6.024,5.7015,6.0025,7.554,0.15,-11.01,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.92000008,Common Stock,897558848,4.403654777,0.330171399,17.03244328,174980.9194,65455000,0,988542976,0,,305458000,-0.6,14.6115,14.5504,15.1298,14.8871,0.95,-3.28,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,2.049999952,Common Stock,32731120,2.499997616,0,-64.40972225,37521.01613,-10667000,1052000,2425000,7326000,,0,25.37,1.9944,1.9347,2.0431,2.4309,-5.53,-8.07,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,4.380000114,Common Stock,147195600,2.097905673,1.860463259,-21.36445279,199318.5968,-933000,0,190570000,0,0,76215000,2.51,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,23.12000084,Common Stock,370921120,6.740540176,5.61901089,85.25642378,83846.24194,29115000,0,248279008,0,,1087271968,12.2,14.69,14.3161,14.3827,13.746,1.54,14.80,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,106.8600006,Common Stock,1804021120,8.136005809,17.09401502,58.26422678,78207.01613,117033000,0,670489024,0,186506000,556645016,0.08,33.9225,33.427,33.5758,29.4761,2.42,2.33,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,37.54000092,Common Stock,8567258624,3.53006799,44.71858189,23.16273451,2279844.097,422094000,0,3023668992,0,,10610718976,5.01,36.186,34.9576,32.6516,31.0145,0.11,32.65,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,57.72999954,Common Stock,4996000256,-3.975381624,5.147893023,-6.052010193,828343.2581,371540000,0,3377946880,0,,1616234976,10.62,58.0285,59.7218,59.7799,60.1848,0.84,-1.20,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,29.32999992,Common Stock,3021614592,-0.841915667,-19.88122931,8.453134823,870402.5968,265134000,0,1720269056,0,-19938000,926264016,10.16,32.3775,32.3682,33.1057,36.4013,-1.94,1.04,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,18.54999924,Common Stock,361756512,-10.16949356,-23.69395457,19.06289684,279294.9355,5867424,0,144135008,0,,58689511,-9.27,18.2476,20.5062,21.755,21.7736,3.11,-21.06,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,58.24000168,Common Stock,679835520,6.864778263,1.787845141,4.315973143,32703.22581,33701000,0,674584000,0,,1197118016,2.11,56.259,55.1026,56.8249,55.8644,1.62,-3.17,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,17.13999939,Common Stock,682790784,3.19084142,27.91044685,26.77513912,284311.7903,21780000,0,398473984,0,-2376000,1050764992,2.74,16.935,17.152,16.5723,15.2713,-1.44,1.42,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,5.679999828,Common Stock,68062304,-18.27338152,74.76922549,411.7116897,177000.4516,-5000,50000,4155000,744000,0,29540000,2.46,5.8285,6.811,6.5507,4.6939,-5.96,-7.94,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,5.899875164,Common Stock,23563512,-7.814451936,3.325308662,13.02443297,2790.043478,-933000,0,14750000,0,0,28468000,1.36,5.9797,6.2057,5.8952,5.7844,-1.17,-1.67,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.90999985,Common Stock,1798703616,0.879567773,37.57646624,,615443,58996000,10362000,1121478016,136544000,,914604000,-2.15,14.683,14.8026,13.7808,#N/A N/A,2.05,8.42,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,3.079999924,REIT,176155984,8.450704817,53.23382778,54.77386477,206708.2903,-104292000,18549000,-965340992,243259008,,310921000,-2.27,2.896,2.956,3.1432,2.6676,7.32,-8.06,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,24.86000061,Common Stock,998320384,-1.388331959,5.517831808,4.278525383,470412.7742,34679000,0,245467008,0,,296985000,16.17,24.9907,24.4913,24.4093,24.3662,0.93,-2.93,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,53.61000061,Common Stock,6550214656,5.864931391,45.83787557,64.44786233,944831,1051000000,0,3564000000,0,,16397999872,7.5,51.9895,49.5684,47.2064,43.8479,2.25,22.65,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,25.65918732,Common Stock,1277540096,15.37404488,-31.09778152,-29.7201082,682473.8387,42197000,0,615977024,0,,205258000,-0.5,24.1824,23.5852,24.9333,31.0393,5.64,-6.39,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,206.1999969,REIT,10026515456,11.00344695,17.39254433,103.3530511,894065.6935,117065000,0,2233648896,0,,1838505984,4.48,197.1815,188.1647,191.1841,176.7916,1.66,0.07,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,27.05999947,Common Stock,1260544128,-2.801726589,15.34527077,21.18226403,419514,-48813000,0,755001024,0,,5756601856,6.1,28.017,26.8288,25.5676,25.9266,2.11,7.59,,,
WRC US Equity,934390402,US9343904028,2352668,,,,71.56999969,Common Stock,2931965184,-0.445124075,68.08359938,43.02557631,958967.7581,76859000,0,1028683008,0,13203000,2405708928,2.29,71.319,68.1058,59.5341,53.5365,0.45,37.90,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,12.19999981,Common Stock,251646960,4.006822552,-28.23529524,-27.89598254,10349.70968,-32167000,0,239428992,0,,1155346976,15.49,12.62,13.145,14.4517,16.7404,0.49,-29.48,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,6.78000021,Common Stock,20736500,-2.164496714,36.69355157,1.664418332,5565.114754,1062000,0,26694000,0,-363000,57224000,3.24,6.8262,6.5332,5.6425,5.676,-1.17,51.34,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.739999771,Common Stock,173794576,6.89012837,16.194326,25.32750801,43778.24194,-37543000,0,202927008,0,,240583000,0.87,5.3985,5.3622,5.4824,5.0628,4.36,-1.71,,,
TRLG US Equity,89784N104,US89784N1046,2457455,,,,25.42000008,Common Stock,655492864,-1.813040066,-10.07556961,-24.09193791,490044.2903,47564000,0,327254016,0,2832000,449652000,-6.73,24.6555,25.3594,23.9817,25.6703,1.6,21.05,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,16.87999916,Common Stock,169247312,3.241582672,-33.46472762,-25.44169781,106894.3387,8488000,0,-10782000,0,,169675000,40.52,8.3403,8.6606,10.1231,11.2515,2.3,-28.50,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,4.480000019,Common Stock,148701056,2.050117433,7.43405125,-6.471815141,49083.53226,-1683000,0,106709000,0,-6495000,816038992,7.37,4.372,4.2979,4.3826,4.4407,-0.67,0.45,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,41.36000061,Common Stock,4401762816,-1.547245268,-22.92055054,44.7968248,1137840.581,-2824000064,0,3841999872,0,,40077999104,13.52,28.8995,34.5094,35.1213,35.1334,2.45,-19.96,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,16.70000076,Common Stock,312770944,9.29320062,-35.96625456,-38.69309507,137592.7258,-8719000,0,177646000,0,9930000,99886000,14.37,16.4215,17.3812,19.998,23.4915,-2.22,-28.33,,,
SMA US Equity,871546206,US8715462060,B02FTV6,,,,10.52000046,Common Stock,387004480,7.897440592,22.61072904,31.66459023,125972.2258,3032000,0,310270016,0,,388457000,1.81,10.0395,9.3398,9.4234,8.5803,0.38,6.37,,,
AHT US Equity,44103109,US0441031095,2310116,Financials,Real Estate Investment Trusts (REITs),Hotel & Resort REITs,10.51000023,REIT,716357376,17.36328904,27.67900384,37.97458992,322473.9032,-60340000,33446000,882558976,158000,,938509984,10.28,5.864,5.4132,5.1852,5.0863,2.92,26.44,,,
CVCO US Equity,149568107,US1495681074,2787022,Consumer Discretionary,Household Durables,Homebuilding,49.97999954,Common Stock,348260640,-2.9514572,-2.535099977,24.7628503,35161.17742,10167000,0,173323008,0,12070000,442942000,3.76,49.1375,48.3138,47.3202,47.1413,3.31,8.91,,,
