EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CUTR US Equity,232109108,US2321091082,2839741,Health Care,Health Care Equipment & Supplies,Health Care Equipment,11,Common Stock,155400304,22.22222222,61.287364,41.20667592,72356.85484,-8512000,0,87769000,0,1000,73286000,17.27,9.8465,9.4012,8.5059,7.944,4.86,48.45,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",40.06999969,Common Stock,6571576320,3.889032958,12.7144882,-5.983104883,516423.2742,124000000,0,4895000064,0,,3939000000,2.55,39.5535,38.033,38.1277,37.8597,0.35,9.78,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,10.10000038,Common Stock,674884992,3.589747502,3.909466091,9.978450594,32024.79032,5427000,0,491787008,0,,98636000,-1.09,9.987,9.5492,9.5508,9.5745,1.92,6.88,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.75999999,Common Stock,60684800,4.761907465,41.93548201,12.10190648,19209.54098,-5703000,,9704000,0,719000,,-11.93,1.6757,1.6108,1.6303,1.4309,5.9,10.00,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,2.170000076,Common Stock,216597040,51.74826265,-40.05524462,-36.73469288,653257.6129,-36860000,0,71651000,0,,1930000,-24.65,1.9543,1.6809,2.0589,2.929,6.37,-13.20,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,31.35000038,Common Stock,5479995904,-1.631629884,11.34223448,22.73904431,1044063.677,214000000,0,3360000000,0,,5566000128,14.81,32.5895,31.4538,30.7813,29.4623,-3.18,6.50,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,15.94999981,Common Stock,283669888,6.333332062,14.74820322,124.0168549,145860.7258,4700000,0,57168000,0,,514696008,-1.82,15.7375,14.9348,13.8561,13.816,2.37,17.11,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,33.79999924,Common Stock,1355238016,15.12261081,21.10354504,19.51908917,290003.4839,49384000,15308000,191087008,285542016,,822574000,1.09,32.8115,29.7908,28.4935,28.7481,0.42,23.95,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,61.08000183,Common Stock,1842557568,6.485357708,11.21632168,42.91062104,296066.6129,60559000,0,435631008,0,,946882000,-13.97,58.758,58.2314,58.0334,55.365,-1.47,6.71,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,9.520000458,Common Stock,81099928,0.740747618,-7.815738396,-2.912020618,9500.354839,-2129000,0,83514000,0,-9367000,56821000,2.83,9.455,9.2361,9.7371,10.0202,-2.36,-4.33,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4.929999828,Common Stock,86845896,15.72768928,2.608705679,27.12304497,33063.48387,3979000,0,87690000,0,,58681000,-7.5,4.7595,4.678,4.9255,5.0679,1.65,8.24,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,6.070000172,Common Stock,571681088,-0.328406904,-23.83939358,,464767.5806,-85082000,,12797000,0,,47307000,5.44,6.178,6.4276,7.1173,7.2596,-1.3,-1.78,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,24.90999985,Common Stock,369390400,-1.190000984,-5.171808245,-5.938805207,53107.6129,16947000,0,110022000,0,,551118992,13.01,24.5815,24.4316,24.1608,25.4137,6.09,8.36,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,34.56999969,Common Stock,8400509952,9.606844297,39.01427381,36.37844908,5098779.468,430000000,0,6418999808,0,1363000064,3894000000,7.84,33.095,28.5642,26.6692,25.9915,3.35,41.41,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,25.09000015,REIT,929614656,15.51565813,40.02155643,90.23042325,230300.1935,22717000,0,311319008,0,0,101231000,6.72,23.998,22.6132,21.7017,19.3231,3.59,14.65,,,
LPDX US Equity,53630M108,US53630M1080,2857572,,,,10.5,Common Stock,145832400,,,,,,,-39095848,57164904,,,-7.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.67,#N/A N/A,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,13.52999973,Common Stock,1058949824,3.99692156,-31.3894513,-17.34881467,2623989.597,61693000,0,408793984,0,,2396849056,-3.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,14.93000031,Common Stock,2320973056,7.025093257,18.89902984,36.16920813,1653606.032,111400000,0,-550700032,0,,2714999936,4.96,14.4615,14.5532,14.6042,14.1623,1.43,5.38,,,
CQB US Equity,170032809,US1700328099,2855468,,,,7.349999905,Common Stock,340354272,-10.90909207,41.89189475,-16.38225328,464586.6774,-89388000,0,714732992,0,,3062816000,-15.51,7.7975,7.6712,7.4737,6.6642,-1.87,1.94,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.229812384,Common Stock,72465560,1.355106151,-16.65364272,-3.796143427,25690.37097,4807000,0,113460000,0,,225912000,4.49,2.3085,2.2502,2.3322,2.5583,-0.45,-5.50,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,9.840000153,Common Stock,443605888,0.305807662,-19.0789451,-24.94278863,77506.29032,21692875,,258977936,0,,663074528,-15.55,9.646,9.5532,10.4343,11.1576,5.02,-11.03,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,19.52000046,Common Stock,4479293440,-0.458950279,0.537438742,4.940728959,2091650.516,265000000,0,4453000192,0,,5181000064,3.94,19.477,19.5258,19.395,19.31,1.3,-0.40,,,
NTS US Equity,62943B105,US62943B1052,B7M32S7,,,,1.039999962,Common Stock,42834064,21.07100453,57.54590946,128.6342356,17228.88333,-870956,0,27513130,0,2213049,59634252,-2.88,1.0365,0.9663,0.9821,0.7966,2.97,-13.91,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,10.30000019,Common Stock,32021670,9.288165388,6.749662365,30.82657908,2597.52381,4048000,424000,65885000,17000000,,32655000,8.92,9.9072,9.7502,9.6841,9.146,3,6.93,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,52.61000061,Common Stock,582797760,4.509337407,10.38963676,-3.039985183,80169.51613,29974005,0,57202000,0,1731034,183309288,0.18,51.9293,51.3163,52.0779,52.6934,-0.02,10.91,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,57.84000015,Common Stock,19283138560,14.15038927,15.66004705,29.27223038,1942807.5,1485300032,0,21708800000,0,,2990200000,3.16,55.337,53.9949,55.3932,54.2705,0.98,6.91,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,14.38000011,Common Stock,500262752,35.78847882,120.5521496,69.77567487,299397.4355,24659000,0,-160276992,0,,348660000,4.17,12.9045,11.3838,11.204,9.184,7.31,32.29,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,26.70000076,Common Stock,504368352,10.74243089,6.629392119,91.67265024,165566.3548,8005000,0,136763008,0,,144926000,6.1,26.061,24.3269,25.1689,23.6,0.91,1.37,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,15.18000031,Common Stock,340317376,-3.619045681,-2.316600113,-43.79859246,182990.4839,13685000,0,196068000,0,,53677000,-0.33,16.983,15.9636,15.492,16.3381,-13.65,0.20,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.179999948,Common Stock,168047456,78.78786374,70.02880948,12.38095249,517417.4677,-40792000,,80603000,,,6132000,-15.42,6.0991,4.8459,4.6757,4.7999,10.28,73.56,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,4.360000134,Common Stock,163422400,1.160097248,-8.016870379,110.6280326,201928.2581,-556714,0,11029947,0,,45494323,-13.53,4.4775,4.3706,5.0088,4.6206,2.59,-14.52,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,2.24000001,Common Stock,20591200,-12.49999767,34.13174054,-54.14651752,235004.9355,-8265342,0,8762408,0,0,98529,2.68,18.0406,18.4356,18.5498,19.4872,9.27,-14.18,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,4.75,Common Stock,635942848,-2.061853744,-53.10957605,-64.52576641,1368930.597,-27800000,0,240040000,0,,70414000,-11.37,4.7568,4.8752,4.6919,6.7119,0.85,33.80,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,5.010000229,Common Stock,266879696,9.868427451,-18.13724963,-2.718443959,220650.0161,-63124000,0,322452992,0,,161105000,0.2,4.982,4.6504,4.8146,5.3446,-0.99,9.87,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,9.010000229,Common Stock,609425152,4.403245764,-21.58398252,55.61313106,2239988.355,56981000,0,265676000,0,2489000,546772000,-4.88,9.34,8.7374,8.7119,9.5261,-6.44,1.92,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,48.00999832,Common Stock,735532416,3.98527231,16.32273239,20.64471879,29120.30645,53259000,0,696409024,0,,692034000,-0.86,47.178,46.081,45.8836,44.0604,0.02,4.97,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,36.97000122,Common Stock,526840960,4.760556139,23.85259882,20.38424723,136158.5806,24744000,0,307067008,0,0,942433984,15.99,36.421,34.4908,33.0284,32.368,-0.43,10.72,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",33.97999954,Common Stock,12827252736,11.7028253,17.09076333,69.23563576,9126185.645,3233000000,0,2911000064,0,0,16331999744,-5.36,34.3554,30.6671,29.9441,29.1885,-7.84,27.42,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,44.47999954,Common Stock,921296448,8.753051058,29.03973881,25.96997398,139049.1129,37900000,0,539699968,0,,1176300000,4.61,43.152,41.0796,39.2912,38.4179,-0.27,21.66,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,88.62999725,Common Stock,9613146112,2.771335168,16.88968278,15.37207691,569068.9839,480684008,0,5152747008,0,,5821442944,8.14,89.2205,87.832,86.7161,82.2023,-1.68,4.12,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,30.47999954,Common Stock,1287667200,5.50363512,-1.284353345,-3.639367916,133017.5446,46900000,,598099968,,,,-8.73,22.5452,21.9775,22.3646,22.4257,0.49,-1.14,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,11.56000042,Common Stock,253631008,-1.027396254,6.164185647,-13.20703372,107901.7258,43903000,0,259826000,,,226743000,0.52,11.506,11.4516,11.4464,11.9534,0.61,5.83,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,8.390000343,Common Stock,407291712,47.71127811,84.39560421,51.99276037,381410.2581,-84800000,0,501700000,0,,2836600000,12.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,42.04000092,Common Stock,337446688,2.787284467,15.1433655,9.671372255,19410.37097,12604000,0,73922000,0,-1956000,73864000,-1.64,41,40.2174,39.452,38.1052,3.93,9.40,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,125.2200012,Common Stock,12594827264,11.31656467,43.14963752,18.18639071,1410925.194,728698992,0,411335008,0,,5154284032,-5.88,122.7793,115.9674,114.3177,110.2141,2.07,10.86,,,
PXP US Equity,726505100,US7265051000,2979249,,,,47.75,Common Stock,6159750144,1.725610134,19.49449723,26.59066398,4165041.226,214102008,0,3286893056,0,,2213643968,-4.98,47.3635,44.0726,40.4897,39.3925,1.14,33.90,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,10.48999977,REIT,2412968704,20.85252768,48.68069407,119.8908319,3551374.048,396959984,5580000,972603008,61583000,,321292000,6.39,4.2054,3.8198,3.5875,3.2775,5.11,24.40,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,23.65999985,Common Stock,872109952,14.46540764,46.5015505,2.824857071,102879.7581,67620000,0,591481024,0,,3134385984,3.55,22.6575,20.8428,19.8556,18.259,-0.55,24.53,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,18.12000084,Common Stock,61769268,4.276983274,10.70562936,19.25206254,4724.452381,2879000,0,80117000,0,-960000,19436000,0.28,17.7031,17.6177,17.217,16.5319,0.92,2.28,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,47.59000015,Common Stock,5837056512,4.616395684,1.66066057,21.84059421,1417316.484,272035000,0,1704931968,0,,5642372864,5.06,47.7485,48.3244,49.8047,49.2088,-0.73,-0.38,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,21.92000008,Common Stock,346353536,15.42917504,1.434518543,-15.23588724,173207.9516,18198000,0,43339000,0,8320000,151168000,-3.88,20.167,19.0532,20.023,21.5399,-8.21,22.94,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,11.76000023,Common Stock,138588720,-4.156480928,6.641083058,1.041121257,23723,3567000,1438000,159739008,32000000,,67401000,-12.67,11.9385,11.9264,11.9187,11.7469,-1.09,1.02,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.690000057,Common Stock,753997120,-0.298062307,-25.83148872,-36.64772925,1045923.952,-67561762,0,51189776,0,,22942843,-18.54,7.6735,6.6398,6.3875,7.0717,-19.4,26.47,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.82999992,Common Stock,892144640,-0.603218178,0.510718589,12.54419226,204163.4839,65455000,0,988542976,0,,305458000,1.95,15.047,14.7038,15.0488,14.9502,-1.07,1.20,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,2.569999933,Common Stock,41033648,25.36585332,9.829061005,-47.11934309,46393.45161,-10667000,1052000,2425000,7326000,,0,32.3,2.3345,2.1142,2.0586,2.1971,5.33,35.26,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,4.489999771,Common Stock,150892288,2.511407621,3.935175757,-26.15131863,200679.2742,-933000,0,190570000,0,0,76215000,-3.56,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,25.94000053,Common Stock,416163232,12.19723007,14.77876149,72.47340824,82857.80645,32048000,0,254519008,0,,1098678976,23.86,16.1003,15.1295,14.5789,14.2365,2.85,14.78,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,106.9499969,Common Stock,1805540480,0.084218919,26.29900397,64.66513006,88459.1129,117033000,0,670489024,0,186506000,556645016,9.33,34.84,34.0467,33.9897,30.6701,2.27,2.20,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,39.41999817,Common Stock,8996305920,5.007984037,41.64569988,29.54320662,1911821.532,422094000,0,3023668992,0,,10610718976,-2.56,38.3505,36.904,34.4571,31.4896,1.76,16.80,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,63.86000061,Common Stock,5526495744,10.61839792,13.09168971,10.18980574,757738.4355,371540000,0,3377946880,0,,1616234976,5.59,62.4645,60.444,60.3449,58.8243,1,11.91,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,32.31000137,Common Stock,3328618240,10.16025045,3.407041718,0.222665043,850724.0323,243245000,0,1327777024,0,-21648000,929488016,-1.33,30.728,31.6894,32.3671,35.6319,3.26,15.39,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,16.82999992,Common Stock,328213600,-9.272233877,-33.94819378,0,344327.0323,5867424,0,144135008,0,,58689511,-30.48,17.381,18.3299,20.6374,21.2666,-3.44,-25.70,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,59.47000122,Common Stock,694193344,2.111949703,3.685839167,3.757810114,33922.8871,33701000,0,674584000,0,,1197118016,-5.52,59.386,56.9898,57.4417,56.5772,0.52,4.56,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,17.61000061,Common Stock,701513728,2.742130907,18.58585965,14.35065615,273219.4355,21780000,0,398473984,0,-2376000,1050764992,11.64,17.486,17.121,17.0896,15.546,-0.23,-4.03,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,5.820000172,Common Stock,69739896,2.464794851,50.7381528,280.3921752,120751.3387,-5000,50000,4155000,744000,0,29540000,-29.55,5.7915,6.0216,6.543,5.1207,13.45,-23.82,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,5.980000019,Common Stock,23912226,0.504205223,7.476633351,11.56716176,2527,-1063000,0,14750000,0,0,27158000,10.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.33,-7.29,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.59000015,Common Stock,1760099584,-2.146208572,22.15030214,,620312.4677,74042000,9055000,1164632064,286544000,,1025328000,3.64,15.031,14.777,14.4275,#N/A N/A,-1.08,-4.14,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,3.00999999,REIT,172152432,-2.272725162,1.689187556,18.03921752,256437.0645,-104292000,18549000,-965340992,243259008,,310921000,-13.95,3.0615,2.9414,3.1166,2.7358,-2.9,-7.10,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,28.87999916,Common Stock,1159754368,16.17054888,19.98337984,13.12181114,354485.0968,34679000,0,245467008,0,,296985000,3.01,28.2415,26.2969,25.5067,24.56,-1.97,20.58,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,57.63000107,Common Stock,7041389056,7.498601776,46.64122694,53.598082,911944.371,1051000000,0,3564000000,0,,16397999872,1.84,56.0575,53.2536,50.0219,44.9233,0.7,23.91,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,25.53000069,Common Stock,1271108096,-0.503471247,-9.819847516,-37.97375903,569936.9516,42197000,0,615977024,0,,205258000,9.52,25.813,24.4402,25.0122,29.4879,0.16,-1.69,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,215.4299927,REIT,10475326464,4.476234658,20.90582643,79.58485689,818873.6129,117065000,0,2233648896,0,,1838505984,-1.8,218.1295,203.6636,197.0612,183.7894,-2.96,19.29,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,28.70999908,Common Stock,1337406592,6.097559686,17.61572824,-6.207126717,380437.2742,-48813000,0,755001024,0,,5756601856,11.15,27.8115,27.8222,26.2115,25.5228,-1.44,14.52,,,
WRC US Equity,934390402,US9343904028,2352668,,,,73.20999908,Common Stock,2999150080,2.29146206,71.61275046,25.68240186,835296.3548,76859000,0,1028683008,0,13203000,2405708928,#N/A N/A,73.0325,72.0202,64.4897,55.2044,0.08,3.73,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,14.09000015,Common Stock,290631616,15.49180634,-8.506490249,-17.06886202,9734.467742,-32167000,0,239428992,0,,1155346976,0.64,13.942,12.7842,14.1797,16.1051,-3.76,-7.97,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,7,Common Stock,21316800,2.941173583,60.91954376,4.633780869,5494.137931,1062000,0,26694000,0,-363000,57224000,20,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.81,3.53,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.789999962,Common Stock,175308464,0.871083497,16.7338693,5.272726579,42667.45161,-37543000,0,202927008,0,,240583000,-13.3,5.6475,5.5044,5.534,5.1668,3.21,10.29,,,
TRLG US Equity,89784N104,US89784N1046,2457455,,,,23.70999908,Common Stock,611397952,-6.726990506,-7.366466051,-32.42274025,366955.7742,47564000,0,327254016,0,2832000,449652000,12.57,24.613,24.8564,24.4261,25.5096,-4.4,-6.11,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,23.71999931,Common Stock,237828576,40.52132993,4.6778441,8.063774437,107231.8871,8488000,0,-10782000,0,,169675000,12.02,10.3315,9.1745,9.8535,11.0683,6.03,21.70,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,4.809999943,Common Stock,159654480,7.366069694,5.714280025,-10.09345741,50276.01613,-1683000,0,106709000,0,-6495000,816038992,-23.49,4.6365,4.4688,4.4392,4.3706,4.11,19.06,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,46.95000076,Common Stock,4996681728,13.51547406,5.548129037,23.95769243,1331461.097,-2824000064,0,3841999872,0,,40077999104,-4.15,30.4668,30.0185,34.3887,33.8405,3.41,-25.08,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,19.10000038,Common Stock,357720064,14.37125454,2.522819334,-32.58030204,134625.3548,-8719000,0,177646000,0,9930000,99886000,4.19,18.067,16.8158,19.2333,22.2635,-1.44,-8.96,,,
