EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,26.55999947,Common Stock,6958720000,1.762448574,-18.81375606,-13.15534932,2517376.5,617000000,0,6924000256,0,1376999936,4552000000,14.98,27.1875,26.9328,26.5387,30.1084,-2.5,1.09,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,14.22000027,REIT,524265792,17.61786673,4.609955442,-17.48668635,336516.5484,,,329924000,0,0,,1.55,13.502,11.9228,11.0661,13.1202,0.85,42.68,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,16.37000084,Common Stock,1321870976,7.344267798,-2.848661907,-32.13101049,2579852.79,127236000,0,382198016,0,,2373211008,12.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,12.44999981,Common Stock,1924598144,4.271358851,0.408201435,8.926711964,1711929.081,49700000,0,-554200000,0,,2728799936,11.89,12.243,12.8624,13.0348,12.9056,-0.16,-12.48,,,
CQB US Equity,170032809,US1700328099,2855468,,,,8.789999962,Common Stock,402355232,5.395681068,-25.76013641,-42.99610948,447396.7419,53151000,0,819420032,0,,3190577984,10.69,8.574,8.3654,8.5984,10.6092,1.5,-1.01,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.420000076,Common Stock,78410424,13.08411017,-19.98848288,-26.66646268,32036.03226,5359000,0,112506000,0,,239942000,2.09,2.3455,2.224,2.2606,2.7221,3.86,14.63,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,13.10999966,Common Stock,568458816,-4.446068502,-2.600300004,-15.36475242,157383.7419,34178876,,230817616,,,719047424,4.96,13.317,12.5882,11.5663,12.6126,-2.09,19.29,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,19.65999985,Common Stock,4461962752,-3.152706471,8.274886736,12.0153911,1835906.597,251000000,0,4357000192,0,,6202999936,-0.71,19.974,19.7438,19.4414,19.3344,-0.76,0.70,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,8,Common Stock,24048800,4.986878217,-10.31184545,-5.448811694,2271.416667,2871000,342000,60425000,16939000,,29077000,16.02,7.5195,7.7952,8.5976,#N/A N/A,4.44,0.47,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,57.25,Common Stock,633368192,12.0133033,-21.0626998,13.08501639,142668.7903,25833420,0,57384000,0,988222,173476260,8.47,53.1385,49.3322,56.8269,59.745,11.88,12.88,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,239.5099945,Common Stock,15901332480,-1.707228503,-16.25552392,-20.74919714,685662.2742,1264100000,0,20864299008,0,,3307300032,21.41,47.299,48.2472,50.2992,53.1994,-0.42,-12.57,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,8.470000267,Common Stock,243924880,8.035715589,-3.310501761,72.50510245,39992.14516,-881000,0,-186967008,0,38694000,317345000,-0.59,8.485,8.144,7.9572,7.7144,-1.17,-6.92,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,13.93000031,Common Stock,175728352,18.45238124,7.071483936,27.62254103,26038.43548,-4784000,0,118180000,0,0,98842000,30.51,12.671,12.1024,11.7474,11.949,10.47,14.46,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,27.01000023,Common Stock,635537152,-10.74025108,-10.62210178,11.75010403,268711.4355,18562000,0,200920000,0,,60239000,-5.07,28.479,28.3926,28.0231,28.6588,-5.23,-13.07,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.049999952,Common Stock,75893792,9.374997478,-16.66666982,-44.73684392,187355.3226,-47596000,0,56744000,0,,4342000,-0.95,6.0864,6.0323,6.5213,7.0405,0,-9.48,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,2.069999933,Common Stock,61224600,157.1029266,-45.23809659,-37.08206817,310182.2258,-26690410,0,7984186,0,0,3675343,6.28,1.8514,1.3213,1.4779,2.4922,-1.43,117.89,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,13.39000034,Common Stock,1432138240,79.8522503,100.4491121,201.5765804,1846532.048,-50011000,0,-2309000,0,,10253000,-7.47,12.3378,9.467,7.5613,6.3892,-10.07,123.17,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,62.02000046,Common Stock,24005431296,10.94811944,-1.367685426,1.638806936,3278796.935,1409800000,0,3550400000,0,,68005299200,9.06,61.3205,57.8926,54.4812,56.1342,0.02,13.05,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,5.150000095,Common Stock,259873120,1.778659162,-43.96082339,-39.7660821,520599.5806,-59417000,0,377337984,0,,183013000,0.97,5.1485,5.2971,5.9021,7.4816,-1.15,-13.88,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,5.789999962,Common Stock,396821024,3.577814022,48.46153385,50.00000309,697258.1774,12387000,0,197836992,0,2573000,434720000,26.42,5.594,5.5604,4.6456,4.29,5.27,55.23,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,41.84999847,Common Stock,635567552,3.384384751,5.701320706,-7.877614461,32281.51613,21953000,0,655283968,0,,649304000,5.09,41.9145,41.0314,40.4797,41.3544,-1.92,-0.57,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,30.70999908,Common Stock,450251584,10.86641963,-10.778615,48.78875965,181307.5968,19899000,0,292676000,0,0,901443024,12.73,30.018,28.4724,26.8924,29.8586,-1.35,22.50,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",21.13999939,Common Stock,9826775040,28.9024383,56.0524221,56.39195907,10388668.81,915000000,0,3464999936,0,,11560000256,29.33,19.2338,17.3124,15.3397,15.1763,7.04,32.35,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,35.31000137,Common Stock,733717120,7.064893461,-23.63754305,-14.93615321,162425.7903,47900000,0,524400000,0,,1025600000,7.5,34.8095,33.9864,33.2467,38.2333,1.38,2.53,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,78.77999878,Common Stock,8931051520,0.780351317,2.402489744,30.02356597,642591.8387,465645000,0,5363348992,0,,5202305920,-4.98,79.192,77.3502,76.0402,75.6834,-2.74,2.91,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,33.79000092,Common Stock,1252051328,-2.790556539,17.4230843,13.01312544,68532.12099,,,509100000,,,,-1.08,23.9308,23.02,21.437,20.8453,-1.83,11.56,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,14.14999962,Common Stock,312831040,2.018743585,-11.37713382,-11.28224686,154210.0806,110233000,0,238642000,0,,238624000,-2.12,14.101,13.9614,14.0665,14.7349,-0.49,10.34,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,5.519999981,Common Stock,266637536,60.93294092,27.48268079,-14.01869291,410993.1935,-151800000,0,586000000,0,,2864500032,-3.44,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,10.03999996,Common Stock,61222916,0.601206637,6.017713987,7.355855038,6148.826923,3335000,0,72658000,0,-4821000,34695000,-0.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.95,0.72,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,39.90000153,Common Stock,307074400,9.165533129,8.140429762,16.53884436,11231.5,13824000,0,66518000,0,-1107000,67346000,-1.18,38.708,37.4706,36.4775,36.4188,-0.87,10.03,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,115.2300034,Common Stock,14398818304,4.289986048,-21.3793618,4.533707713,2639385.242,738725008,0,2574778112,0,,5163116928,0.33,113.701,112.2182,123.0828,134.2321,-2.73,-9.36,,,
PXP US Equity,726505100,US7265051000,2979249,,,,37.72000122,Common Stock,5318519808,2.723311456,-3.306837109,6.553671172,2768850.823,88089000,0,3516784128,0,,1855075968,17.36,37.6305,35.718,32.2237,33.6115,1.29,19.75,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,5.360000134,REIT,563739072,15.26881771,-4.71944579,-13.05322853,804131.7581,437175008,5580000,106942000,61583000,,293696000,5.22,2.1142,2.0067,1.9593,2.139,6.56,20.54,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,23.01000023,Common Stock,832805632,9.990440464,15.10755624,20.59748596,131567.7581,45028000,0,508038016,0,,2267490016,3.78,21.7005,20.3436,18.8158,18.8447,5.84,19.22,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.39999962,Common Stock,52717280,2.598263716,-0.341016299,8.324980545,3128.5,3238000,0,78716000,0,-1376000,20512000,4.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.05,4.76,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,41.20999908,Common Stock,4974883328,11.74077519,12.77199924,15.6155155,1790056.516,240319000,0,1562345984,0,,5119160064,9.71,39.1535,38.3766,37.4959,37.456,-1.27,6.74,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,66.88999939,Common Stock,3111341568,13.1427615,10.47068577,6.360311717,356045.2097,57503000,0,768825984,0,,554753008,3.08,62.541,60.1828,59.7066,64.2059,5.55,11.30,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,25.86000061,Common Stock,412766976,5.20748857,-51.02272541,-44.97872211,587344.1452,3317000,0,34759000,0,-189000,148342000,-2.36,28.0835,27.2142,27.9935,44.9469,-13.19,-18.83,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,12.11999989,Common Stock,140544304,18.24390132,-16.42773579,-10.08455411,26147.24194,4262000,,191488000,,,44260000,-0.58,12.202,11.5832,11.6382,13.0121,-1.54,-2.67,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,10.56000042,Common Stock,1094983296,11.0410112,52.16138808,58.32084406,648714.3387,-18247910,0,27055164,0,,57247794,11.46,10.051,9.5044,8.2994,7.4491,3.02,25.27,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.84000015,Common Stock,835774080,3.360715442,1.8024903,-2.154476906,238220.9032,57344000,0,952476992,0,,308261000,1.65,14.08,13.3312,12.7004,13.1397,-2.33,7.91,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,6.079999924,Common Stock,202971072,9.156189162,-70.25440428,-76.39751603,1053205.935,-888000,0,182012000,0,0,102187000,11.51,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,15.03999996,Common Stock,239704512,20.51282463,-0.199069234,5.101324394,67095.62903,11373000,0,219300992,0,,1030223984,10.11,9.4193,8.6724,8.3487,9.1983,4.37,12.66,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,64.94999695,Common Stock,1111840128,-3.806279358,-19.74546311,-9.966734824,102160.4194,95109000,0,568305024,0,192298000,442796000,7.42,21.9693,22.2185,22.2277,24.5078,-3.62,-7.40,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,30.43000031,Common Stock,6895009280,-0.164039494,-4.817012954,-6.799390864,2122589.871,410487000,0,2636851968,0,,9780383232,2.17,31.676,30.4242,29.0518,29.6935,-6.57,1.23,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,58.38000107,Common Stock,5005623808,-5.686591876,-33.54974919,-43.66324706,1084595,530647992,0,3013406976,0,,1760304000,44.17,60.3015,62.3836,62.3453,74.1979,-0.05,-8.64,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,36.36999893,Common Stock,4024256768,19.20681304,-14.14070253,-39.07872954,782552.371,297183000,0,1722109952,0,-19751000,946171008,7.81,33.8715,32.3076,30.8461,36.5155,-0.63,24.38,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,16.82999992,Common Stock,243259136,8.023106586,51.48515251,159.5219625,267500.1774,2178101,0,43239904,0,,36290159,15.63,15.388,15.9568,13.2416,11.7033,11.98,47.63,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,58.25,Common Stock,689365504,2.661258859,15.7344294,-1.200777599,34790.29032,53526000,0,651326016,0,,1032125008,-2.27,57.3425,56.1031,55.0844,53.8906,0.87,0.82,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,15.39999962,Common Stock,637151936,13.90531877,35.92232765,21.45109817,293134.2903,40956000,0,408204000,0,-1968000,1008506016,1.3,14.704,13.8556,13.08,12.765,2.74,12.66,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,1.529999971,Common Stock,16627122,37.83783348,-16.84782915,-39.52569215,19628.43548,-1083000,66000,3234000,1270000,0,23762000,4.58,1.4406,1.3339,1.4795,1.7195,-7.27,-5.56,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,5.400000095,Common Stock,21169080,3.448281847,18.94273438,-3.571425226,3270.732143,-152000,0,14319000,0,0,29067000,9.26,5.37,4.9722,4.6901,4.6137,0,16.88,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,2.349999905,Common Stock,83624512,14.63414436,-29.21686892,-56.3197053,142783.4516,40933284,0,172890912,0,,92751928,37.45,2.278,2.2238,2.3023,2.7554,-3.69,-12.64,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,2.549999952,REIT,130038016,28.14070051,-22.96072518,-30.70652429,214357.1774,-357936008,18935000,-1043931008,250000000,,367618000,-7.06,2.1585,2.085,2.17,2.5659,15.38,6.69,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,25.53000069,Common Stock,1013032960,7.088928369,-10.10563018,16.30979407,490342.9677,21581000,0,186916000,0,,286393000,7.68,25.862,23.85,22.8973,25.7547,0.04,16.90,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,37.52000046,Common Stock,4642642432,15.09203133,-25.6588081,-37.11029072,1591547.758,979000000,0,2619000064,0,,15970999808,22.76,36.644,33.7236,35.6364,43.4087,-4.72,-10.88,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,41.15999985,Common Stock,1766299008,12.73624141,-4.100648641,68.37799289,429602.8387,21954000,0,321516992,0,,164563000,-1.72,39.1815,35.5496,37.3207,37.7127,1.73,3.31,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,1.700000048,Common Stock,18196970,-14.99999762,-47.85275912,-37.4999989,11652.20755,-7295000,0,10035000,0,0,4138000,-8.82,258,267.395,324.9453,393.0654,-1.16,-27.35,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,119.9599991,REIT,5687267328,18.30374485,14.82722091,35.67066452,735779.1774,90277000,0,2024507008,0,,1520773984,15.91,112.5905,105.276,99.6022,98.2372,3.43,24.95,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,30.61000061,Common Stock,1398766848,37.08016442,35.14349283,49.75538534,401420.1774,71406000,0,781820032,0,,4544284032,10.06,27.2645,23.7638,20.7211,22.5754,7.29,44.52,,,
WRC US Equity,934390402,US9343904028,2352668,,,,58.25,Common Stock,2358023936,16.40687237,9.287055973,14.03680092,725583.3871,166746000,0,899404032,0,51715000,2490161024,1.41,54.358,51.4932,49.7411,51.7775,4.41,18.64,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,16.98999977,Common Stock,346483872,0.413709778,-24.28699034,-16.01581732,10645.67742,24273000,,272806016,0,,1032145984,9.65,16.9193,16.9666,17.7131,19.5999,-0.88,-17.48,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,6.407999992,Common Stock,16481400,-3.913632487,7.157190166,29.9797204,5809.770492,1701000,0,25193000,0,63000,54470000,1.44,6.7305,6.33,5.9039,5.8742,-8.19,9.91,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.5,Common Stock,136148640,20.08733824,-25.4742559,,103070.5645,7906000,,193698000,0,,198216000,-2.18,5.1945,4.8978,5.3859,6.6388,-4.35,5.16,,,
TRLG US Equity,89784N104,US89784N1046,2457455,,,,36.22999954,Common Stock,925915648,4.771537374,7.539332203,76.30170748,262776.5323,46948000,0,283280992,0,,411296000,-25.7,34.695,34.4314,32.8552,30.793,6.09,6.81,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,21.95000076,Common Stock,218949056,-3.047697197,19.87985474,68.84615971,81141.79032,-26120000,0,-2085000,0,,37693000,4.19,10.9084,10.3771,9.0407,8.03,3.68,43.65,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,5.349999905,Common Stock,175752864,11.69102186,-10.6844723,-3.079711538,78906.20968,9004000,0,101990000,0,,930058992,-17.94,4.9995,4.831,4.4589,4.7989,0.19,15.55,,,
CHTP US Equity,163428105,US1634281059,B0FP8W7,,,,4.5,Common Stock,300766496,-12.28070371,-10.3585654,-24.49664478,505826.1452,-50380841,0,45381192,0,,0,-18.22,4.894,4.9774,4.6566,4.6561,-0.66,-0.66,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,42.13999939,Common Stock,4503927296,32.59911416,-38.21603752,-42.8885711,1842247.194,-361000000,0,7632999936,0,,42746999808,63.1,23.5612,28.6196,34.5354,38.4853,-7.95,-44.94,,,
