EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
H US Equity,448579102,US4485791028,B5B82X4,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",38.79000092,Common Stock,6749669376,-3.387299025,-18.84936917,2.078949778,325536.3651,54000000,0,5155999744,0,,3561000000,-8.46,40.9115,41.1784,42.1358,43.4331,-6.35,-12.46,,,
MITI US Equity,59509C105,US59509C1053,B14PWM3,,,,5.659999847,Common Stock,518062080,-1.048950087,-10.1587353,-14.5015114,826075.2698,-36684000,0,171400992,0,0,27981000,-15.02,6.0065,5.8428,5.8472,6.486,-6.91,-16.27,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,9.369999886,Common Stock,636930432,1.847826955,5.08355357,4.429203145,25385.33333,6030000,0,479267008,0,,100031000,-6.72,9.4925,9.2964,9.426,9.1846,-2.09,-1.56,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,2.809999943,Common Stock,94240368,0.357142523,-18.31395651,40.49999714,73521.31746,-5059000,0,11214000,0,4361000,,-17.08,2.9165,2.9248,3.0617,3.0545,-6.33,4.46,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,3.579999924,Common Stock,300619776,-15.76470768,-12.46944278,5.29411245,280507.0635,-26994000,0,56641000,0,,0,-20.95,3.8225,4.222,4.2072,4.0549,-7.97,-18.64,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,31.13999939,Common Stock,5284040704,-4.014857772,11.89039434,34.64523622,1493044.873,340000000,0,3491000064,0,,5979999872,-11.62,29.4773,29.1306,28.5351,26.2971,-5.89,-6.84,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,6.210000038,Common Stock,80001400,-11.03151832,-10.51873218,-18.61074777,144399.1746,-27604000,0,-17842000,0,,464437000,14.01,6.6995,6.7953,6.9683,7.3831,-7.17,-14.46,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,34.02000046,Common Stock,1303966208,-6.435643876,-0.52631667,51.73951981,206132.3333,45756000,14324000,98255000,285542016,,730517984,-15.99,35.793,34.939,34.7407,33.9828,-4.17,-0.61,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,43.56000137,Common Stock,1258326400,-4.347824994,36.98113968,61.15427402,296818.5714,36752000,0,331816992,0,0,800429008,1.7,45.533,43.464,39.6136,35.6903,-5.88,11.64,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,10.97000027,Common Stock,102934800,-2.315220711,2.676863902,38.27994082,5118.065574,15529000,0,99981000,0,-5842000,46686000,-9.62,11.11,11.0038,10.7918,10.3256,-2.22,1.28,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",8.520000458,Common Stock,150804000,-1.956261575,-21.30561566,-23.24326084,74595.06349,5124000,0,83719000,0,1218000,72464000,-10.02,8.7425,8.9754,9.5859,10.3517,-3.07,-14.92,,,
FTWRQ US Equity,31567R209,US31567R2094,2850935,,,,1.120000005,Common Stock,55605088,-10.39999962,-70.13333321,-76.06837509,1626624.19,-47708000,0,278454016,0,,81798000,6.25,1.313,1.2332,1.459,2.8114,-8.94,-17.04,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,20.67000008,Common Stock,304394688,-0.241309067,-11.24946645,0.634445394,54173.01587,15256000,0,95232000,0,,431851000,-3.24,21.424,20.9735,20.9612,21.9684,-5.18,-1.57,,,
PNCLQ US Equity,723443107,US7234431077,2170848,,,,3.99000001,Common Stock,75592544,-14.74358641,-43.96067312,-28.74999862,111177.7937,8101000,0,116585000,0,,1110870016,-9.77,4.282,4.4377,4.9907,6.0377,-6.12,-26.65,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,33.45999908,Common Stock,8766520320,-1.35612945,6.069348353,19.50943021,3880873.127,555000000,0,7207000064,0,1438000000,4335000000,-18.47,34.4035,34.4796,36.1217,33.8655,-4.56,-15.73,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,14.40999985,REIT,531270752,-12.6640225,-21.24982913,4.3355387,296797.8254,,,179923008,0,0,,-16.58,15.8345,16.2646,16.9091,17.341,-6.73,-12.73,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,16.85000038,Common Stock,1360248192,-3.548935067,-30.77238999,-40.54340053,2660969.206,161663000,0,352865984,0,,2379460992,-33.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,12.78999996,Common Stock,1976918400,4.23797461,7.862960265,9.162666852,2397560.81,67300000,0,-540000000,0,,2681599936,2.19,11.8165,12.3166,13.0494,13.189,6.23,-5.64,,,
CQB US Equity,170032809,US1700328099,2855468,,,,11.84000015,Common Stock,537718336,-8.074533794,-24.58598537,-10.37093022,530119.0635,90396000,0,804884992,0,,3243499968,-12.92,12.4475,12.9376,13.9984,14.112,-4.9,-25.63,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,3.099999905,Common Stock,100443104,-4.024771321,-10.17412355,-2.1739775,14911.65079,3993000,0,111904000,0,,241862000,-14.22,3.223,3.289,3.4095,3.4479,-6.34,-11.18,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,13.46000004,Common Stock,567464192,-2.675342644,-10.32645015,32.6108428,245960.0317,32736723,,204001696,,,659017856,-17.24,14.3805,14.0716,14.3583,14.1155,-6.72,-16.45,,,
ICGN US Equity,45104P500,US45104P5008,B00VV09,,,,6.002874851,Common Stock,45015560,4.76221346,104.1794127,121.9998099,554653.4444,-5334000,0,11614000,0,0,10116000,-0.21,6.2799,4.2989,3.4516,2.7656,0.47,115.93,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,18.68000031,Common Stock,4217391104,-4.303279369,3.566181009,16.13337617,1830986.556,173000000,0,4260999936,0,,6854000000,4.28,19.446,19.4878,19.1739,18.9262,-3.91,-1.71,,,
PRSG US Equity,,BMG724571077,B016DB8,Financials,Diversified Financial Services,Specialized Finance,6.309999943,Common Stock,236505728,21.57995902,32.00836121,48.12205643,48449.20635,108818000,3133000,-7313000,93102000,,179237984,-11.41,5.8815,5.2888,5.096,5.0216,4.99,28.51,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,9,Common Stock,27594898,-5.362778303,5.422158345,24.2264335,1464.628571,2513744,297629,40668000,16939000,,27636586,-10.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-9.55,0.78,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,73.44799805,Common Stock,812569920,18.48362003,46.24621135,82.46959922,86920.84127,24842636,0,52224000,0,1638709,173211456,-3.02,65.7334,61.9384,61.1076,55.0473,8.12,25.75,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,289.1900024,Common Stock,19393775616,0.406226468,-4.226816873,2.977637158,439673.4921,1193400000,0,20902500352,0,,3166500032,-7.63,57.8541,56.7335,58.2299,59.4596,1.22,-1.73,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,8.760000229,Common Stock,249225392,7.221544028,80.99173456,64.04494342,81883.85714,-4455000,0,-181192000,0,45378000,314669000,-30.37,8.3925,7.7406,7.711,6.6983,-5.3,5.04,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,13.01000023,Common Stock,163961120,8.416668574,18.97576342,29.97002928,38149,-4452000,0,119434000,0,,89616000,-21.29,12.5855,12.2663,12.9021,11.9877,0.23,-11.68,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,30.21999931,Common Stock,696166080,1.991225681,30.4835903,136.4632234,259714.254,15970000,0,187904000,0,,53141000,-11.91,30.4255,30.6352,29.0309,25.5248,-1.34,-1.18,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.25999999,Common Stock,90992288,0.799999237,-33.6842102,-53.50553606,572752.873,-49298000,0,66652000,0,,3309000,-9.52,7.527,7.5588,8.1015,10.3807,-2.33,-15.44,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,3.779999971,Common Stock,109529280,15.95091971,15.24390257,60.16949743,99475.5873,-21861031,0,15217302,0,,3406978,-10.58,3.6255,3.5086,3.518,3.3957,-3.32,2.44,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,3.410000086,Common Stock,27374458,4.923083413,13.66666501,3.333331828,35966.04444,-12272117,0,8824951,0,0,377819,8.21,160.5832,163.9335,162.9577,150.6051,1.04,-0.35,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,6.679999828,Common Stock,641247936,32.53968014,54.62961951,33.86773817,504399.5238,-53579000,0,-40584000,0,,11675000,-13.02,6.0025,5.3422,4.6341,4.4521,5.36,31.50,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,62.88000107,Common Stock,24242849792,11.60809531,2.327095667,29.78328189,5092687.968,1425900000,0,3444199936,0,,67343599616,-13.9,58.2935,58.143,58.2233,59.4961,-4.67,5.98,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,9.18999958,Common Stock,465454208,2.681561746,6.73635246,-5.355308504,416049.9206,-144378000,0,388256000,0,,178245000,-14.15,9.1703,9.1268,9.4962,9.4326,-3.16,-11.38,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,3.900000095,Common Stock,253610896,-7.142850655,-0.763358038,-21.84368188,413488.0952,6317000,0,185475008,0,2252000,429836008,-15.38,4.1185,4.162,4.25,4.7198,-3.7,-8.67,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,40.59999847,Common Stock,616429760,-2.333416473,-14.79797911,7.010589958,44973.34921,39614000,0,642553984,0,,623161008,-2.72,41.614,42.4104,44.2008,45.9853,-1.96,-12.32,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,34.41999817,Common Stock,524863712,-5.85340023,66.68280293,58.6906285,324147.1429,11056000,0,301256000,0,0,875590032,-9.36,36.855,35.786,31.2882,26.1275,-8.38,26.59,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",13.89000034,Common Stock,5973882368,-10.78997678,1.655274478,11.35286195,10217977.51,511000000,0,2463000064,0,-307000000,10970000128,-15.45,15.8565,15.7715,15.7949,15.0475,-4.67,-21.17,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,46.24000168,Common Stock,955822400,-2.775440826,10.5426719,54.59713111,248365.8571,70900000,0,503900000,0,,906400000,-16.05,48.7205,46.5492,42.6866,40.9376,-6.47,15.37,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,77.91999817,Common Stock,8912333824,2.136580461,27.63009118,30.91051714,680002.6667,479482000,0,5292362752,0,,4825742976,-6.86,77.5565,77.3654,75.2934,69.7979,-2.6,4.41,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,29.79999924,Common Stock,1085029888,-3.278157242,-3.362407082,20.1378948,75004.6815,,,489400000,,,,-5.95,20.4038,20.4591,20.7517,20.5397,-2.8,-11.31,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,16.51000023,Common Stock,364941984,8.049741606,1.413324809,28.01461775,211682.0794,115170000,0,233568992,0,,233864000,-6.63,15.694,15.5538,15.1387,16.1098,5.09,8.58,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,4.329999924,Common Stock,208671360,-21.12932415,-31.05095893,-27.22688971,703427.3492,214000,0,588400000,0,,2704039040,-26.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,9.5,Common Stock,58488652,-1.086104731,0.929514137,31.83044515,5801.25,3252000,0,70691000,0,-4981000,35585000,0.75,9.5574,9.572,9.5814,8.8795,-0.44,0.20,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,37.68000031,Common Stock,293218208,-0.317457498,8.865557051,6.093400945,10548.95238,13140000,0,66534000,0,-1103000,64771000,-8.01,39.205,37.1442,37.5265,37.6564,-6.25,1.08,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,153.6799927,Common Stock,19172777984,9.940910603,35.07286199,90.25860868,1926228.095,551486016,0,2420695040,0,,4870761920,0.68,158.8735,146.4958,140.8644,126.4621,-6.72,4.76,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,4.360000134,Common Stock,63891432,32.9268345,-51.23042322,-62.41379087,854773.9524,-11030405,0,38578044,0,,20274248,-24.08,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
PXP US Equity,726505100,US7265051000,2979249,,,,39.00999832,Common Stock,5500409856,2.820241786,15.92866732,73.1469025,2034898.635,115716000,0,3455734016,0,,1590858976,-24.61,39.2475,37.0554,36.2684,34.2358,-5.8,2.55,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,6.010000229,REIT,476455968,6.330077731,-9.556519785,126.4436801,1078804.175,591068000,5580000,14371000,61583000,,302383000,-7.99,2.5929,2.3459,2.4441,2.5339,-5.5,-3.11,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,19.98999977,Common Stock,720994752,6.160381583,5.935341187,33.00066618,123613.0317,37014000,0,490820992,0,,1976886016,-7.95,19.856,19.1122,19.6099,19.1631,-2.39,-5.04,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.38000011,Common Stock,53494716,-0.032499931,8.846425972,,2300.367347,,,75606000,0,,,-5.39,15.3182,15.3111,15.1415,#N/A N/A,-0.13,0.36,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,37,Common Stock,4444484608,-4.244304906,3.35195751,39.6753504,1726618.921,193366000,0,1432169984,0,,4937809920,-5.05,39.0905,38.1972,39.3956,37.0993,-6.8,-9.60,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,60.54999924,Common Stock,2902888192,-12.20820913,-2.964747185,42.87399177,891905.9841,100255000,0,869817024,0,,548195000,-0.96,64.7535,70.2684,70.6493,63.67,-5.7,-26.98,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,52.79999924,Common Stock,869172416,-16.20377616,14.58332712,235.4510801,1578151.603,-1600000,0,37739000,0,-189000,130686000,-30.83,70.2405,66.3956,67.6362,54.1641,-11.11,-35.51,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,14.80000019,Common Stock,159324304,-0.336701612,9.076751708,66.98370688,72781.98413,6650000,,160475008,,,44517000,-19.8,15.165,15.327,15.4349,14.2928,-3.71,-3.80,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.940000057,Common Stock,713466688,1.018925369,3.892219095,-0.998575883,363163.0317,-51089890,0,13515349,0,,17726278,-2.02,7.0665,6.714,6.6389,6.9764,-2.53,4.68,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,13.85999966,Common Stock,837990848,-2.463056865,-3.425459785,11.0956011,274867.5238,52486000,0,938454976,0,,312199000,-8.5,14.4535,14.0136,14.1597,14.208,-4.87,-3.73,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,20.44000053,Common Stock,594127424,-4.619690887,-19.27329866,-2.71299233,211696.746,16691000,0,107563000,0,0,105189000,-20.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,15.06999969,Common Stock,239998800,-12.9404959,1.48147682,2.58679459,110191.6508,7271000,0,211376000,0,,968012992,-20.57,11.4103,10.6841,10.6229,10.3875,-9.76,-9.22,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,80.93000031,Common Stock,1384299648,-4.020397773,12.87308752,20.71897255,83196.1746,88673000,0,542396032,0,188142000,424057000,-9.64,27.466,27.5325,27.6895,25.9735,-2.27,-10.34,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,31.96999931,Common Stock,7233810432,-2.589885403,-1.872321926,53.03973311,2828092.317,406047000,0,2430426112,0,,9393059200,-12.07,32.9275,30.8406,31.7972,32.395,-1.63,-7.87,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,88.12000275,Common Stock,7537784832,-1.09988299,-11.92081251,28.12843353,1124176.444,488583000,0,2721547008,0,,1645300000,-19.21,88.833,88.5134,97.6872,94.6996,-5,-20.23,,,
NEWN US Equity,643847106,US6438471061,2003502,Industrials,Electrical Equipment,Electrical Components & Equipment,3.029999971,Common Stock,43318092,47.80488009,-53.88128018,-50.73170855,450655.1905,16868074,0,95093192,2553,4631181,99295126,-27.72,2.7136,2.9242,3.5763,5.2585,-12.68,-17.44,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,42.36000061,Common Stock,4754944000,1.025519442,-29.98347007,-35.66220692,722553.9048,296262000,0,1618260992,0,-17051000,950814000,-20.68,42.5455,43.7218,46.3684,54.0539,-5.57,-15.38,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,11.10999966,Common Stock,126378472,2.680221534,83.84527928,98.39285017,171214.254,-605744,0,41086236,0,,28831733,-26.1,11.258,10.8782,10.4132,8.3167,-5.29,9.67,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,50.66999817,Common Stock,628333376,-7.603942327,-16.28634566,5.449480986,43814.2381,86890000,0,664110016,0,,990772000,0.75,54.199,53.4526,55.5517,57.5695,-6.17,-13.97,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,11.32999992,Common Stock,499429792,-3.656465109,-10.50552875,5.78898117,297444.6349,42444000,0,415456000,0,-3394000,989908000,12.8,11.7145,11.9658,13.2096,13.2383,-4.06,-29.58,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,1.840000033,Common Stock,19907328,-10.24389872,-25.50607239,-3.157891765,17652.95238,-1416000,70000,3272000,1285000,0,21504000,0.54,1.9754,2.0143,2.0543,2.1467,-6.6,-13.62,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.539999962,Common Stock,17253816,-0.656459709,-18.4919242,13.78445992,11098.59016,74000,0,14035000,0,,29425000,-11.67,4.5808,4.5019,4.6485,4.7408,-0.1,-5.61,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,3.319999933,Common Stock,117710264,2.1538441,-37.59398823,-39.63636485,202129,39557518,0,123408040,0,-5855909,88948972,-36.45,3.327,3.2934,3.8077,4.9161,0,-22.25,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,3.309999943,REIT,162336960,21.2454183,-10.05435101,8.169934793,558157.8889,-355341008,19064000,-1202516992,250000000,,417087000,-16.01,3.4555,3.0068,3.1692,3.1251,-10.54,-0.60,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,28.39999962,Common Stock,1120720896,-12.39974947,29.3849596,-12.21019797,732868.2222,8673245,0,154788000,0,,234543612,-8.27,30.1595,31.0386,27.751,26.6386,-4.28,1.28,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,50.47000122,Common Stock,6237385216,-13.81489065,-15.7288333,48.17968052,1403516.254,953000000,0,2419000064,0,,14908999680,-17.4,54.4535,54.6276,54.5691,53.9558,-7.05,-11.55,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,42.91999817,Common Stock,1835748480,19.72105996,80.03354821,223.4362976,384559.2063,37483000,0,309209984,0,,177927000,1.82,39.9255,37.1542,36.7279,31.6199,-4.35,4.38,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,3.25999999,Common Stock,34895364,-8.16901312,21.18958815,20.74073826,7906.460317,-24618000,0,6578000,0,0,3647000,-22.09,507.9393,517.9282,446.9128,395.2326,-3.86,16.85,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,104.4700012,REIT,4893416448,3.785016312,17.61990721,11.35152586,574194.7937,80834000,0,2064199040,0,,1433520000,-9.98,101.325,99.7698,96.1716,90.1119,2.86,3.79,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,22.64999962,Common Stock,1043372224,-16.14217169,11.50311846,19.16870977,484444.2778,68629000,0,765857024,0,,4406707968,-15.1,26.0825,26.1843,26.4224,22.8138,-4.67,-20.99,,,
WRC US Equity,934390402,US9343904028,2352668,,,,53.29999924,Common Stock,2345024000,3.49514415,6.217614414,29.46320527,1184829.46,144018000,0,1029225984,0,64902000,2369748032,0.09,54.6785,52.8198,55.6419,54.9926,-6.92,-17.18,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,22.44000053,Common Stock,457609920,1.446653177,9.410045264,45.054946,32934.50794,31317000,,258622000,,,981320000,-16.09,23.073,21.4684,23.5664,21.2654,-6.23,-14.06,,,
