EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
MITI US Equity,59509C105,US59509C1053,B14PWM3,,,,6.570000172,Common Stock,604744832,36.87499814,-2.810651639,-12.28303909,655809.7231,-50834000,0,156644992,0,,28494000,-6.7,5.8565,5.1544,5.3521,5.6712,2.18,16.08,,,
9876547D US Equity,487169104,US4871691048,B034L83,,,,9.729999542,Common Stock,659194880,10.06786622,2.798104526,13.91122644,43835.52308,7907000,0,487873984,0,-13985000,105155000,1.13,9.464,9.009,9.091,9.2616,-1.32,4.42,,,
XPL US Equity,8342EP107,US8342EP1070,B021PD8,Materials,Metals & Mining,Precious Metals & Minerals,1.769999981,Common Stock,60525148,2.906973924,-34.2007456,-20.27027216,66995.03077,-5072000,0,20506000,0,4161000,,-15.82,1.6115,1.8697,2.2985,2.8147,4.12,-37.01,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,3.170000076,Common Stock,266924784,2.258070123,-27.95454528,-11.204478,186273,-30181000,0,48864000,0,,0,-0.32,3.14,2.9914,3.3628,3.7768,0,-11.45,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,27.90999985,Common Stock,4763891200,13.640067,-16.49893461,12.18986494,1561803.123,347000000,0,3407000064,0,,6058999936,7.9,23.9593,23.6132,25.6385,26.5204,-1.69,-10.37,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,6.480000019,Common Stock,84017600,-1.966718787,-10.7438042,-19.10112567,101962.5692,-15456000,0,-11228000,0,,469130000,16.36,6.205,6.5292,6.5798,6.8328,6.58,4.35,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,29.79999924,Common Stock,1155986688,13.35107721,-12.94186493,-9.450017091,155269.1846,44639000,14477000,112559000,285542016,,744800992,-5.07,27.8315,27.5002,30.4371,32.3724,1.29,-12.40,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,37.70999908,Common Stock,1100992512,0.721155095,-3.357256171,35.59870481,454210.7385,41414000,0,345103008,0,0,822006000,-2.39,38.126,40.057,41.9212,38.7259,-9.04,-13.43,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,9.75,Common Stock,90314248,7.260724272,-8.934369189,17.20415019,4463.564516,16559000,0,99512000,0,-5925000,52357000,3.8,9.2316,9.3945,10.0786,10.4088,5.41,-10.09,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",4.960000038,Common Stock,87809856,-13.438045,-50.03788498,-54.07727975,106476.9846,4034000,0,86021000,0,,69270000,-8.17,5.7675,6.2584,7.3171,8.8253,-17.33,-41.28,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,22.56999969,Common Stock,333345344,9.99024947,7.476189023,5.519545535,69720.6,12061000,0,103845000,0,,482413992,20.12,20.8845,20.1834,20.3951,21.0394,2.73,9.19,,,
PNCLQ US Equity,723443107,US7234431077,2170848,,,,2.519999981,Common Stock,48153924,-13.99317667,-53.67647143,-56.25000207,77223.69231,-153000,0,114720000,0,,1212260032,-20.24,2.8215,3.0706,3.5713,4.7345,-13.99,-36.84,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,26.56999969,Common Stock,6961339904,14.32874336,-32.31897887,-9.901793293,4157688.877,555000000,0,7158000128,0,1451000064,4335000000,7.49,26.355,26.132,29.2135,32.8331,-3.35,-19.69,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,10.27000046,REIT,378636384,7.651996843,-36.01512464,-36.2936337,532442.9231,,,175842000,0,0,,6.36,9.591,10.3677,12.5164,15.1193,5.01,-26.68,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,13.65999985,Common Stock,1102866048,26.36447102,-46.49432244,-44.02212986,3690343.554,127236000,0,357087008,0,,2373211008,13.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,14.43999958,Common Stock,2231953152,22.99829525,8.245953922,25.64164562,2133639.754,49700000,0,-536800000,0,,2728799936,-1.32,13.1285,12.8102,12.4749,13.0131,9.48,14.72,,,
CQB US Equity,170032809,US1700328099,2855468,,,,8.880000114,Common Stock,403523168,6.474819568,-44.22110508,-33.08214161,780175.5385,73529000,0,879710016,0,,3197519936,-6.42,8.6665,9.073,10.3782,12.8031,-1.77,-25.00,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.140000105,Common Stock,69338144,-5.622924943,-38.00021194,-36.20596845,21413.29231,3740000,0,113265000,0,,236264000,-4.79,2.241,2.3972,2.7472,3.1293,-2.28,-30.20,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,10.98999977,Common Stock,473348096,8.16929071,-31.78150618,-16.23475711,177548.2615,33861213,,219344224,,,683145280,8.1,10.2675,10.6402,11.9131,13.3214,3.39,-18.35,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,19.79999924,Common Stock,4482638848,4.651158336,5.681212362,8.844441007,2624114.123,192000000,0,4316000256,0,,6626999936,-0.1,19.256,19.0438,19.0524,18.9944,0.71,7.52,,,
PRSG US Equity,,BMG724571077,B016DB8,Financials,Diversified Financial Services,Specialized Finance,5.840000153,Common Stock,208161552,10.81594258,18.94094367,17.50503821,70009.26154,481453000,3111000,52725000,90146000,,531919992,0,5.607,5.4728,5.4815,5.1968,0.69,-7.45,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,8,Common Stock,24528800,-6.651105194,-10.03961948,-4.110095807,1608.4,2534744,319629,42105000,16939000,,27633586,-6.44,8.4355,8.9477,#N/A N/A,#N/A N/A,-0.37,-10.73,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,51.06999969,Common Stock,564997632,-22.79667647,-12.05712114,14.68367751,118969.9846,25943315,0,54495000,0,1546157,174342928,-10.49,67.96,68.0635,65.9163,61.7608,-30.37,-30.07,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,275.5599976,Common Stock,18425567232,11.83441736,-5.86579791,-3.087737682,640288.7538,1193400000,0,20902500352,0,,3166500032,-9.54,52.4685,52.075,53.7745,56.7297,2.56,-4.21,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,9.100000381,Common Stock,262068064,37.67019966,9.11271241,60.77739623,89409.56923,2383000,0,-183420992,0,37629000,315632000,-12.64,8.1515,7.04,7.4547,7.1803,2.25,3.88,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,12.17000008,Common Stock,154101408,20.6144687,-17.37949454,19.54813076,47662.09231,-4784000,0,118180000,0,0,98842000,0.66,11.946,10.8088,11.3618,12.1417,-3.64,-6.46,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,31.06999969,Common Stock,726857792,27.80748818,1.602353736,67.85520967,263305.8769,17916000,0,193392000,0,,57313000,-7.27,27.1375,26.619,27.7291,27.348,9.63,2.81,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.159999967,Common Stock,83844568,-0.854700071,-22.14765375,-56.06060907,279195.2154,-47596000,0,56744000,0,,4342000,-12.07,7.014,6.9444,7.0284,8.1081,-3.33,-7.94,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,2.339999914,Common Stock,18785520,-22.00000286,-31.61643967,-31.17647384,16593.93846,-11637159,0,6329316,0,0,374899,-17.52,125.6304,142.1239,146.8233,152.0347,-4.88,-31.38,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,6,Common Stock,576920384,20.24048648,18.11023799,38.56813177,653527.3846,-51232000,0,8794000,0,,11403000,26.67,5.274,5.4283,5.4458,4.7239,7.72,-10.18,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,54.86000061,Common Stock,21234083840,16.99723038,-7.534132956,4.435564221,4330878.2,1409800000,0,3550400000,0,,68005299200,3.3,49.4885,50.5202,53.4915,56.8421,11.8,-12.75,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,5.980000019,Common Stock,301755584,-4.012841079,-42.33365395,-38.54059301,554529.9538,-59417000,0,377337984,0,,183013000,-1,6.3515,6.8738,7.8458,8.705,-5.83,-34.93,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,3.730000019,Common Stock,242652896,10.68249691,-12.64636919,-33.27370452,553631.5538,5128000,0,175100992,0,2414000,421843008,45.84,3.5555,3.3938,3.6034,3.9522,3.04,-4.36,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,42.61999893,Common Stock,647304064,12.66190026,-6.790936285,-4.084024262,52309.90769,28610000,0,646422016,0,,635700000,-0.6,41.0335,38.9488,39.9432,43.2753,-0.68,6.31,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,25.06999969,Common Stock,380469856,4.068076115,-7.796987119,23.49754008,304411.7538,13617000,0,310168000,0,0,890042032,6.02,24.0105,26.3358,30.5926,28.4922,-0.56,-27.16,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",16.14999962,Common Stock,6768975360,57.17761769,-7.049828959,12.46389734,10323321.09,502000000,0,2424999936,0,,11084000256,7.06,12.8848,11.818,13.1232,14.1288,2.6,17.91,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,34.43999863,Common Stock,713562368,16.03773003,-14.07186364,-1.992034078,280632.7692,38600000,0,523500000,0,,919300000,-2.82,32.0865,33.2812,39.3038,39.9071,3.36,-25.52,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,77.01999664,Common Stock,8767948800,5.666068443,3.891003424,22.9477384,814110.2308,488124000,0,5348254208,0,,4967313920,-0.75,74.8555,73.0758,74.5854,72.7805,-0.03,-0.49,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,30.81999969,Common Stock,1142001280,12.11349564,-6.654732847,10.35850449,119489.4027,,,509100000,,,,5.19,19.8418,19.2577,19.6932,20.3471,1.88,5.25,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,13.05000019,Common Stock,288512000,-1.136360763,-12.78906128,-12.05616458,203710.2615,110233000,0,238642000,0,,238624000,9.32,14.248,14.438,14.9911,15.2193,-13.75,-19.68,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,2.599999905,Common Stock,125561800,-7.473311118,-51.80723051,-72.01291803,529095.2,-17301000,0,575500032,0,,2760455040,47.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,10,Common Stock,61567000,7.06781154,5.813598931,40.75642259,6800.980392,3252000,0,71764000,0,-4615000,35251000,-5.5,9.3995,9.3861,9.4775,9.3943,5.71,5.61,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,36.63999939,Common Stock,281985120,6.049204627,-0.656322398,6.703287938,14951.52308,13824000,0,66518000,0,-1107000,67346000,3.79,36.594,34.7902,35.93,36.5336,0.27,-1.72,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,132.8000031,Common Stock,16593174528,15.83246519,-9.136194923,34.9212723,3719202.477,738725008,0,2508440064,0,,5163116928,-5.17,130.718,138.2232,142.2781,136.9823,4.43,-13.26,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,2.119999886,Common Stock,34219128,-15.20000458,-17.82945937,-76.9063189,213553.7077,-17230680,0,34064420,0,,22708173,-39.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
PXP US Equity,726505100,US7265051000,2979249,,,,31.5,Common Stock,4441500160,38.70542171,-17.19243102,13.0247544,2857920.431,195233000,0,3592859904,0,,1741050976,12.95,27.5665,27.1928,31.7506,33.7773,4.3,-19.25,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.590000153,REIT,467262016,12.77641177,-23.41239119,23.91481933,1689867.323,570672000,5580000,107784000,61583000,,302343000,-3.05,1.8289,1.9684,2.1549,2.4224,3.85,-20.96,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,19.29999924,Common Stock,698675072,36.29943111,-8.313539494,21.46003033,146136.1538,45028000,0,508038016,0,,2267490016,-0.73,17.1775,16.8416,17.6143,18.6737,5.87,-3.45,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.69999981,Common Stock,51129540,0.442775895,-3.784665635,18.53013172,3654.911111,2425000,0,77384000,0,,20745000,0.34,14.3435,14.6584,14.9803,14.6328,-0.71,-4.13,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,39.09000015,Common Stock,4705455104,16.82606462,-4.495480427,35.63497768,1777986.385,215698000,0,1510150016,0,,5018441984,0.56,36.8145,35.2022,35.8469,37.3824,-0.13,5.65,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,60.09999847,Common Stock,2895726336,4.978163274,-27.52050193,24.31481427,451907.3538,100255000,0,869817024,0,,548195000,4.81,58.4645,58.6876,61.3768,65.4329,-0.28,-0.74,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,31.86000061,Common Stock,508536576,44.88404248,-61.08464695,-7.2489024,1071668.569,676000,0,28258000,0,-189000,141654000,-12.15,29.239,30.0318,44.707,52.442,1.3,-39.66,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,12.57999992,Common Stock,144923568,11.03265674,-17.39691971,12.87584451,44354.2,6650000,,160475008,,,44517000,-9.38,12.0995,11.6394,13.0507,14.132,-1.56,-14.14,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,8.430000305,Common Stock,873513216,37.29642489,27.14932368,15.00682664,675015.2154,-35822679,0,20053396,0,,37701873,12.46,7.1755,6.6944,6.6978,6.6839,0.12,21.47,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,12.94999981,Common Stock,782954432,20.4651145,-9.180039778,5.932824973,409639.5692,54589000,0,949396992,0,,310306000,2.06,12.3135,11.93,12.7825,13.5645,-2.92,-5.66,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,17.60000038,Common Stock,587449280,17.33333588,-27.21257171,-28.91760816,359703.4769,10652000,0,189099008,0,0,105030000,-57.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,13.35000038,Common Stock,212628128,26.90113879,-19.5783128,-7.803861854,95941.09231,9605000,0,216539008,0,,1001635984,-12.88,8.3987,7.8128,9.0221,9.6753,0.07,-11.41,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,70.13999939,Common Stock,1200418048,12.72902284,-22.29116139,4.608495447,140451.3077,95109000,0,568305024,0,192298000,442796000,-1.1,22.1442,22.247,24.4058,25.8033,2.94,-13.33,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,30.05999947,Common Stock,6806485504,26.03773159,-13.37176137,-3.000969061,3225235.046,410057000,0,2552221952,0,,9638998144,-4.32,28.1545,27.1316,28.8982,30.7495,-4.39,-5.97,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,64,Common Stock,5476390400,14.90125516,-41.98100946,-16.25483553,1426705.662,530711992,0,2887600896,0,,1717477984,4.97,60.579,62.4374,72.3201,88.418,-0.4,-27.27,,,
NEWN US Equity,643847106,US6438471061,2003502,Industrials,Electrical Equipment,Electrical Components & Equipment,1.779999971,Common Stock,25902026,-1.111110081,-51.49863939,-72.05651486,185710.2769,16445972,0,98499120,0,4461382,98978002,-62.92,1.701,1.8622,2.2664,3.5413,5.95,-41.25,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,29.23999977,Common Stock,3270918144,6.559763856,-41.59009395,-52.59403433,1175615.369,294621000,0,1633698944,0,-18190000,939544016,12.59,29.024,30.2528,35.1936,42.9923,-2.14,-30.97,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,11.39999962,Common Stock,164440432,18.74999131,12.53701372,93.22034111,145746.6308,-605744,0,41086236,0,,28831733,41.14,10.547,9.1122,9.7276,9.5294,2.98,2.61,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,57.95999908,Common Stock,708479872,10.44207239,-1.240262742,13.39339576,54597.64615,78225000,0,667075968,0,,1017666992,-0.6,56.643,52.475,52.2324,55.1047,-0.99,14.80,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,13.67000008,Common Stock,585021312,24.95430165,-15.04039809,-0.942029802,359176.0615,40956000,0,408204000,0,-1968000,1008506016,0.95,12.268,11.9692,11.7763,12.7984,4.35,20.65,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,1.620000005,Common Stock,17546382,0.621117415,-23.94366583,-26.02739898,13867.58462,-1307000,67000,3298000,1285000,0,22790000,-21.48,1.598,1.7017,1.8318,2.0341,1.25,-11.96,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.619999886,Common Stock,18099312,1.538454767,-3.950105187,9.219854958,8108.854839,-133000,0,13870000,0,0,29152000,-1.52,4.5774,4.3306,4.403,4.7,2.67,1.76,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,2.690000057,Common Stock,95373680,33.83084925,-37.0023403,-59.97023599,226110.4462,39557918,0,162442208,0,-5263302,88949428,-12.64,2.263,2.2114,2.6362,3.5653,3.86,-18.98,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,2.390000105,REIT,121784360,13.27015278,-28.22822343,-11.80811545,408457.2769,-357936008,18935000,-1043931008,250000000,,367618000,-13.39,2.191,2.3352,2.6836,3.0443,5.75,-27.79,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,21.84000015,Common Stock,866124160,9.418843459,-22.11127161,-19.2307714,547282.1385,15151190,0,162752000,0,,256984040,6,21.693,22.685,25.9848,25.4438,-3.92,-23.10,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,42.09999847,Common Stock,5208506880,28.62816701,-26.21802057,-7.85729976,2061206.815,1020000000,0,2720999936,0,,15481999616,-22.42,39.5065,38.1794,44.769,50.3799,0.72,-16.58,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,39.84000015,Common Stock,1709653888,10.69741121,-3.112837579,49.66190419,581247.4769,21954000,0,321516992,0,,164563000,-12.6,38.381,40.197,38.8388,35.9886,1.19,-7.18,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,2.339999914,Common Stock,25047594,-11.36364314,-16.12903419,3.539819648,6876.833333,-7149000,0,11896000,0,0,3940000,-25.64,363.2137,387.0315,447.7457,419.4337,1.47,-28.22,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,96.01000214,REIT,4551804928,8.082855068,-4.619512574,13.97199023,863107.6615,90277000,0,2024507008,0,,1520773984,4.18,95.1145,92.517,95.0177,93.5426,-2.37,-8.10,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,21.18000031,Common Stock,967849728,37.17617151,-26.11627801,22.56944585,569137.1538,71406000,0,781820032,0,,4544284032,3.16,16.9285,16.981,20.4139,22.6965,21.72,-6.49,,,
WRC US Equity,934390402,US9343904028,2352668,,,,49.09999847,Common Stock,2111118336,6.530697139,-23.71038221,-7.567772098,1200304.538,159557000,0,1036923008,0,57266000,2441801024,3.24,46.2125,48.2424,50.1054,53.1505,1.26,-7.88,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,20.59000015,Common Stock,419900096,17.05514482,-21.14132642,30.7301597,11351.69231,27808000,,264519008,0,,1012652992,-11.41,19.198,18.387,19.8676,21.6013,3.1,-8.24,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,5.829999924,Common Stock,19512600,2.821866759,7.67756888,17.30382635,8168.301587,2076000,0,25513000,0,48000,52490000,0.17,5.4572,5.4894,5.7191,5.5869,2.28,-2.51,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.230000019,Common Stock,129418440,-23.98255913,-51.75276803,,99807.86154,7906000,,196148000,0,,198216000,-9.37,5.7505,6.2934,6.646,#N/A N/A,-9.83,-29.13,,,
TRLG US Equity,89784N104,US89784N1046,2457455,,,,33.91999817,Common Stock,873423040,25.81602122,12.24354381,65.86795552,407407.3077,46517000,0,269763008,0,,395683000,3.77,31.2425,30.0602,29.6709,27.108,4.05,0.68,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,15.27999973,Common Stock,147595632,0.065483136,28.40336322,156.8067264,61154.86154,-29264000,0,1337000,0,0,31970000,34.36,7.6848,7.6071,7.8848,7.4188,-12.18,-16.55,,,
