EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,30.45999908,Common Stock,701694848,-11.27294652,48.58536139,141.7460172,240850.127,13970000,0,176674000,0,,49362000,-0.79,29.9135,30.5124,27.759,23.9235,1.7,13.95,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.25,Common Stock,90270128,-14.96598805,-40.1913851,-47.25738142,612278.8571,-48810000,0,59586000,0,,2718000,0.8,7.221,8.0322,8.5206,11.1814,8.7,-16.11,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,3.230000019,Common Stock,93592480,-5.000002104,-9.014082748,40.13014861,90715.25397,-21861031,0,15217302,0,,3406978,17.03,3.463,3.517,3.4959,3.3301,-6.65,-8.50,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,5,Common Stock,479976000,5.263157895,-0.793650043,0,639615.7778,-53579000,0,-40584000,0,,11675000,33.6,5.003,4.9057,4.0751,4.1756,-5.66,50.60,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,56.52000046,Common Stock,22596655104,-5.579686132,-7.752570531,2.614376505,3547600.476,1440000000,0,3597400064,0,,66677099520,11.25,55.9075,59.462,59.0682,58.7982,3.86,0.64,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,9.06000042,Common Stock,458869984,-8.577189111,2.027030438,-16.11110871,437547.5397,-171526000,0,393263008,0,,189327000,1.43,8.913,9.5083,9.5241,9.3688,1.91,-11.95,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,4.21999979,Common Stock,274420000,-6.843276054,-23.96397036,4.975119657,395547.5714,6317000,0,185475008,0,2252000,429836008,-7.58,4.0675,4.2588,4.3039,4.8672,1.44,-2.31,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,42.04000092,Common Stock,638293312,-6.369711611,-10.00119943,18.70793394,42043.69841,39614000,0,642553984,0,,623161008,-3.43,42.06,44.1198,45.5633,46.1163,1.23,-7.82,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,36.38000107,Common Stock,554751360,-0.871933755,69.44574863,112.0046701,312326.0476,11056000,0,301256000,0,0,875590032,-5.39,34.861,32.2014,28.4258,24.444,6.94,35.28,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",16.15999985,Common Stock,6950175232,-3.809520349,8.605561388,25.17956775,11717346.59,771000000,0,2487000064,0,-305000000,10767000064,-14.05,15.2483,16.4213,15.3163,14.6332,2.8,13.32,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,48.06999969,Common Stock,993650176,5.462917428,15.66409554,70.76376677,228190.127,70900000,0,503900000,0,,906400000,-3.81,45.4375,43.5684,41.0598,39.2184,6.59,32.35,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,76.44000244,Common Stock,8743054336,-3.582235597,17.93958073,30.27937406,653328.5238,479482000,0,5292362752,0,,4825742976,1.94,76.9175,76.298,73.0891,68.1832,0.28,7.70,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,30.89999962,Common Stock,1125081344,-0.386849895,-0.12481413,29.57984152,79379.11558,,,476700000,,,,-3.56,20.4076,20.8218,20.9653,20.2668,0.23,-0.21,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,15.26000023,Common Stock,337258208,-6.150061414,-11.06501645,34.25747471,205728.5238,109664000,0,220124992,0,,227805000,8.19,15.426,15.383,15.1691,16.1384,-4.33,7.08,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,5.460000038,Common Stock,263128320,11.88524406,-25.40983729,-10.6382992,763653.5397,214000,0,588400000,0,,2704039040,-20.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,9.699999809,Common Stock,59719992,1.475047534,22.75975158,27.77925963,5969.169492,3154000,0,70691000,0,-4981000,35585000,-2.06,9.5749,9.5135,9.6576,8.6912,4.86,0.55,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,38.09999847,Common Stock,296661824,5.859462481,-2.785564246,13.62401065,8868.015873,11896000,0,62463000,0,-590000,59106000,-1.1,36.022,36.206,37.0585,37.1439,3.14,-4.40,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,143.5399933,Common Stock,17907734528,-2.033859473,38.70159087,104.0642509,1941133.841,485072008,0,2420695040,0,,4536051968,7.39,134.879,141.3494,134.143,119.7535,8.05,13.26,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,3.470000029,Common Stock,40299880,-29.61460143,-61.44444311,-67.63059755,512483.0952,-11030405,0,26118560,0,,20274248,25.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
PXP US Equity,726505100,US7265051000,2979249,,,,38.11999893,Common Stock,5374920192,3.446405727,18.60609725,84.95874722,1954966.444,115716000,0,3455734016,0,,1590858976,2.33,35.7815,35.5894,35.9578,32.9884,6.3,5.22,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,5.78000021,REIT,458222208,7.299273559,-12.23880032,119.4029875,1165800.857,591068000,5580000,14371000,61583000,,302383000,3.98,2.1776,2.3006,2.5784,2.4116,2.98,-2.65,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,19.03000069,Common Stock,688024768,-4.707053876,-6.898237821,42.44012856,137434.7937,29912000,0,476806016,0,,1644743008,5.04,18.1895,19.402,19.5489,18.6679,3.59,-3.89,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.19999981,Common Stock,52868640,-1.041665697,9.747288019,,2363.673077,,,75606000,0,,,1.18,15.2297,15.2963,14.9677,#N/A N/A,-0.52,-3.18,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,38.45000076,Common Stock,4618660352,-3.246101814,2.533335368,54.47971758,1537759.175,193366000,0,1432169984,0,,4937809920,-3.77,36.966,38.9572,39.085,36.0103,1.18,-3.83,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,69.15000153,Common Stock,3315189504,-15.45421109,18.50900314,52.24571623,783305.4603,106021000,0,822113984,0,,550945992,-12.44,70.0335,75.898,70.4022,61.9999,1.86,4.22,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,64.63999939,Common Stock,1064077760,-13.97391547,56.22960578,422.132462,1490185.222,-3271000,0,32652000,0,-263000,121227000,-18.32,59.8715,69.286,62.0159,49.7023,5.53,-2.93,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,14.85999966,Common Stock,159970208,-4.21028055,13.48044625,90.71401081,62122.93651,2644000,,135650000,,,44654000,-0.4,15.6625,15.2408,15.4974,13.8282,-1.39,-5.96,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.909999847,Common Stock,710382528,2.52225641,-12.75252802,-1.846592545,412811.9048,-51089890,0,13515349,0,,17726278,0.43,6.4825,6.5016,6.6004,7.0515,3.6,3.06,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.31999969,Common Stock,865802944,0.209935151,-3.84740076,26.66360785,262005.4921,51449000,0,926105984,0,,314329000,-3.21,13.6085,13.9122,14.2185,13.9918,3.99,-2.42,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,21.06999969,Common Stock,612439616,-6.355556912,-20.49056719,9.001550843,212490.5714,16691000,0,107563000,0,0,105189000,-2.99,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,16.95000076,Common Stock,269938912,7.893066339,2.169985576,13.00000509,90426.65079,5893000,0,207951008,0,,933454000,-11.09,10.0803,10.4629,10.3644,10.1978,9.78,3.42,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,84.79000092,Common Stock,1450324480,-2.112678103,12.75266537,26.96915613,77159.19048,82775000,0,515710016,0,179043008,401134000,-4.55,27.3423,27.8595,27.6613,25.4113,0.17,-0.40,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,33.06999969,Common Stock,7470433792,11.49696515,3.732749578,66.18090617,2760154.778,406047000,0,2430426112,0,,9393059200,-3.33,29.6255,30.715,32.2572,31.82,1.6,3.02,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,89.91999817,Common Stock,7691757056,-6.264987092,1.756549929,26.1244545,1072456.81,488583000,0,2721547008,0,,1645300000,-2,86.4285,93.3512,102.2792,92.8074,4.81,-21.89,,,
NEWN US Equity,643847106,US6438471061,2003502,Industrials,Electrical Equipment,Electrical Components & Equipment,2.230000019,Common Stock,31880972,-36.10315149,-71.15135817,-64.31999969,274770.1746,16868074,0,95093192,2553,4631181,99295126,35.87,2.85,3.211,4.2139,5.5519,-7.47,-54.95,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,42.45999908,Common Stock,4766169088,-9.15704416,-36.34182755,-32.26989948,768065.6825,296262000,0,1618260992,0,-17051000,950814000,-0.24,43.2555,46.455,48.2052,55.6882,-0.38,-13.72,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,10.72999954,Common Stock,122055896,-10.95436205,73.06450741,134.2794638,149375.0794,-1607972,0,13986967,0,,23952516,3.54,10.153,10.5592,9.8954,7.7213,6.55,5.82,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,54.65999985,Common Stock,677811328,3.172797376,-10.98023367,19.76342227,48813.07937,86890000,0,664110016,0,,990772000,-7.3,53.2303,54.16,56.8275,57.046,3.58,-7.81,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,11.53999996,Common Stock,508686656,-11.70619563,-13.88059485,18.1166778,283582.0317,42444000,0,415456000,0,-3394000,989908000,-1.82,11.784,13.0154,13.6497,13.347,-3.11,-21.76,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,2.049999952,Common Stock,22179360,-2.843599325,1.990047863,-0.491482782,23890.60317,-1416000,70000,3272000,1285000,0,21504000,-10.24,2.0328,2.0137,2.1563,2.1419,0.01,-2.84,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.639999866,Common Stock,17633856,0,-10.76923006,16.8765701,13705.86885,74000,0,14035000,0,,29425000,-2.16,4.4349,4.5641,4.8217,4.7153,1.09,-7.01,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,3.25,Common Stock,115228424,-8.450702996,-43.57639113,-40.90909091,388823.0952,51728438,0,123408040,0,-5855909,92370156,2.15,3.167,3.5756,4.15,5.1763,1.25,-30.11,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,2.859999895,REIT,140266704,4.379557852,3.999996185,-2.389084303,531018.6508,-355341008,19064000,-1202516992,250000000,,417087000,15.73,2.703,2.879,3.2593,3.0378,4.76,-22.91,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,32.31000137,Common Stock,1275017216,-1.643826867,18.52531585,3.857282994,935716.5238,8673245,0,154788000,0,,234543612,-12.1,31.589,29.6453,26.112,26.8787,-0.95,39.27,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,59.02999878,Common Stock,7295281664,3.798135903,12.01138126,114.1095373,1416303.206,953000000,0,2419000064,0,,14908999680,-14.5,54.5895,55.1836,55.3905,52.4871,4.89,7.17,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,36.68999863,Common Stock,1569282688,-5.340556719,41.44178054,157.8355573,430663.6349,31523000,0,301476000,0,,153187000,16.98,33.9285,36.8369,34.2701,29.5391,7.66,6.81,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,3.650000095,Common Stock,39069964,-1.351350045,69.77732294,42.0233537,10281.38095,-24618000,0,6578000,0,0,3647000,-10.68,538.3125,478.5851,420.3103,378.6611,-1.35,69.77,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,101.0199966,REIT,4731817472,-0.374758261,24.31699974,24.37822596,603240.3016,80831000,0,1987396992,0,,1433520000,3.42,98.1125,98.5842,93.5104,89.2466,1.28,10.89,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,27.12000084,Common Stock,1243603840,-0.220748585,46.06822514,41.25000811,497966.0794,61768000,0,740505024,0,,4238941952,-16.48,26.0945,26.8431,25.8779,22.0019,3.95,1.70,,,
WRC US Equity,934390402,US9343904028,2352668,,,,52.25,Common Stock,2298827520,-5.258388841,-5.120754876,44.57664882,982865.5556,144018000,0,1029225984,0,64902000,2369748032,2.01,50.179,55.0218,55.8857,54.6815,2.11,-8.64,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,22.48999977,Common Stock,458629568,-0.881448912,11.668324,52.26810477,31888.11111,31317000,,258622000,,,981320000,-0.22,20.171,21.8702,23.5137,20.4994,13.3,-17.59,,,
