EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
MWV US Equity,583334107,US5833341077,2840044,Materials,Containers & Packaging,Paper Packaging,24.55999947,Common Stock,4192087552,-10.75581738,-17.77807316,4.19052737,1654509.563,341000000,0,3491000064,0,,5979999872,13.64,23.4214,24.3857,26.8199,26.493,-2.35,-25.68,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,6.610000134,Common Stock,85703104,-6.638415187,-7.552446918,-24.1972485,106050.3594,-15456000,0,-11228000,0,,469130000,-1.97,6.877,6.6078,6.733,7.0175,-1.93,-4.34,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,26.29000092,Common Stock,1019828544,-8.012592772,-26.64620311,-11.0321435,150658.2031,44639000,14477000,112559000,285542016,,744800992,13.35,27.633,28.5724,31.7709,32.901,-2.74,-29.02,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,37.43999863,Common Stock,1090518656,-15.48532896,10.67099202,36.39343383,378047.9688,36752000,0,331816992,0,0,800429008,0.72,40.873,41.7322,42.2624,38.1819,-5.84,-18.18,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,9.090000153,Common Stock,84200664,-7.244898207,-9.740971651,5.053733379,5017.596774,16559000,0,99512000,0,-5925000,52357000,7.26,9.5777,9.8302,10.4202,10.4494,-0.66,-19.12,,,
EPAX US Equity,23177108,US0231771082,2845845,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",5.730000019,Common Stock,101441624,-24.60526196,-46.86750921,-48.11772145,74490.14063,5124000,0,83719000,0,,72464000,-13.44,6.3465,7.0654,8.099,9.433,-0.52,-34.54,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,20.52000046,Common Stock,303068096,2.600002289,-6.086956066,-3.091125816,58145.75,12061000,0,103845000,0,,482413992,9.99,19.78,19.8032,20.3665,21.2801,5.56,-2.56,,,
PNCLQ US Equity,723443107,US7234431077,2170848,,,,2.930000067,Common Stock,55988492,-18.6111071,-49.0434771,-46.04051272,71526.70313,-153000,0,114720000,0,,1212260032,-13.99,3.1369,3.439,4.0191,5.2811,-0.34,-35.46,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,23.23999977,Common Stock,6088880128,-13.83689156,-32.58731286,-15.48394179,3930850.828,555000000,0,7158000128,0,1451000064,4335000000,14.33,25.7845,27.7482,31.3213,33.2976,-5.99,-31.41,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,9.539999962,REIT,351722624,-18.35687104,-43.22961352,-33.55568205,575932.9688,,,175842000,0,0,,7.65,10.8085,11.5343,14.0276,16.0729,-7.2,-41.27,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,10.81000042,Common Stock,872765888,-3.309480102,-55.55098456,-53.50537454,3141943.281,127236000,0,357087008,0,,2373211008,26.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,11.73999977,Common Stock,1814621184,-8.727200675,-10.16863053,5.107682646,2503750.422,67300000,0,-536800000,0,,2681599936,23,12.54,12.549,12.5441,12.9263,-8.78,-3.41,,,
CQB US Equity,170032809,US1700328099,2855468,,,,8.340000153,Common Stock,378984608,-19.10766428,-45.63233331,-37.0090612,722752.7813,73529000,0,879710016,0,,3197519936,6.47,9.0995,9.8226,11.5498,13.382,-3.25,-35.94,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.267499924,Common Stock,73469272,-13.78327661,-35.58723913,-30.81469618,18135.73438,3993000,0,111904000,0,,241862000,-5.62,2.4761,2.6759,2.9981,3.2624,1.23,-28.35,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,10.15999985,Common Stock,437599328,-8.797131649,-28.14710325,-14.62184728,184980.9219,33861213,,219344224,,,683145280,8.17,10.8555,11.3812,12.7879,13.7779,2.11,-28.35,,,
ICGN US Equity,45104P500,US45104P5008,B00VV09,,,,5.980000019,Common Stock,53223196,-0.166940775,135.5257951,382.2580623,397611.8281,-5649000,0,13087000,0,0,8898000,0.17,5.9965,5.9919,4.9405,3.7838,-0.17,-1.97,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,18.92000008,Common Stock,4283410432,-1.47837113,4.341396454,7.697481735,2538297.172,192000000,0,4316000256,0,,6626999936,4.65,18.8475,18.7514,19.1822,18.8975,1.67,-2.23,,,
PRSG US Equity,,BMG724571077,B016DB8,Financials,Diversified Financial Services,Specialized Finance,5.269999981,Common Stock,187844400,-5.724510965,3.740158663,15.57017647,62566.15625,481453000,3111000,52725000,90146000,,531919992,10.82,5.357,5.4952,5.3161,5.1365,5.82,0.38,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,8.569999695,Common Stock,26276476,-7.750272013,1.102614386,-5.652024634,1243.6,2534744,319629,42105000,16939000,,27633586,-6.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.42,-13.33,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,66.15000153,Common Stock,731830656,-6.594179877,4.111017932,59.36500519,101718.2344,24842784,0,52223424,0,1546157,173211152,-22.8,68.994,67.3677,64.3775,59.595,-4.28,4.81,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,246.3999939,Common Stock,16475757568,-7.271232309,-17.44055663,-3.627662269,545733.0156,1193400000,0,20902500352,0,,3166500032,11.83,52.2069,52.5089,54.7669,57.9308,-4.49,-15.05,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,6.610000134,Common Stock,190359328,8.360659621,-23.7600914,28.34951478,94404.48438,2383000,0,-183420992,0,37629000,315632000,37.67,6.3195,6.9362,7.2423,6.9565,3.44,-19.49,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,10.09000015,Common Stock,127763616,-1.464840057,-27.35781207,-1.17531719,45254.01563,-4452000,0,119434000,0,0,89616000,20.61,10.1345,10.734,11.5528,12.0218,-0.88,-16.61,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,24.30999947,Common Stock,568712960,-8.677690836,-9.053498383,69.999994,272531.3281,15970000,0,187904000,0,,53141000,27.81,26.3365,26.8263,28.6864,26.8198,-5.74,-20.19,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.169999957,Common Stock,84567368,2.631576471,-21.47651345,-55.68182157,320652.9688,-49298000,0,66652000,0,,3309000,-0.85,7.047,6.8868,7.2864,8.6921,-0.85,-6.40,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,1.090000033,Common Stock,32239040,-67.75147939,-69.12181184,-62.28373724,234445,-27735243,0,12549816,0,,1228818,-12.84,2.9405,3.2762,3.3715,3.4127,-63.55,-66.25,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,3,Common Stock,24084000,-18.69918825,-29.41176669,17.64706102,15192.43125,-11637159,0,6329316,0,0,374899,-22,155.9517,147.4701,156.8211,153.5097,2.74,-7.69,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,4.989999771,Common Stock,479805440,-14.11360034,50.30120095,60.9677395,621318.9688,-51232000,0,8794000,0,,11403000,20.24,5.569,5.5655,5.362,4.7052,-10.09,-0.20,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,46.88999939,Common Stock,18078042112,-13.39120813,-16.50641112,-9.930852569,5719206.641,1425900000,0,3444199936,0,,67343599616,17,50.316,54.0258,56.1009,58.2074,-2.17,-17.04,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,6.230000019,Common Stock,316793024,-21.03928866,-39.4557819,-27.55814253,525857.5938,-145340000,0,387294016,0,,178245000,-4.01,6.9515,7.8415,8.5188,8.999,-5.18,-31.24,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,3.369999886,Common Stock,219233312,2.121210129,-21.99074649,-38.50365194,550986.7656,5128000,0,175100992,0,2414000,421843008,10.68,3.353,3.3346,3.7839,4.1507,-0.88,-20.14,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,37.83000183,Common Stock,574554496,-2.999995305,-15.99263709,-5.868057449,51487.23438,28610000,0,646422016,0,,635700000,12.66,37.2625,38.4318,40.6928,44.108,2.11,-8.87,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,24.09000015,Common Stock,365597056,-22.78846294,-10.42112031,22.84548395,312423.5781,13617000,0,310168000,0,0,890042032,4.07,26.92,30.3162,32.6104,28.2549,-4.29,-33.78,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",10.27499962,Common Stock,4306576896,-11.26943276,-26.93290402,-10.61303336,9839397.703,511000000,0,2463000064,0,-374000000,10970000128,57.18,11.1893,11.7465,13.9136,14.3348,-4.42,-35.52,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,29.68000031,Common Stock,614939904,-23.54456327,-18.2819368,-5.115090621,274731.9219,38600000,0,523500000,0,,919300000,16.04,32.7685,37.7604,41.9011,40.9209,0.41,-38.26,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,72.88999939,Common Stock,8297789952,1.109728246,3.388308009,23.56349684,832759.6719,488124000,0,5348254208,0,,4967313920,5.67,72.858,73.2356,75.1094,71.727,-1.82,-4.01,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,27.48999977,Common Stock,1018611776,-0.181558253,-9.657558497,6.481401793,112091.4368,,,489400000,,,,12.11,19.1114,19.1937,19.8504,20.4308,-0.65,-9.46,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,13.19999981,Common Stock,291776768,-12.98615858,-5.877317015,-6.494924937,187972.9063,115170000,0,233568992,0,,233864000,-1.14,14.363,15.0232,15.2602,15.6459,-2.15,-12.10,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,2.809999943,Common Stock,135703328,-12.1875031,-56.29860003,-66.06280153,537389.7656,-17301000,0,575500032,0,,2760455040,-7.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,9.339875221,Common Stock,57502808,-2.097743621,-2.865547312,32.19918157,4930.480769,3252000,0,71764000,0,-4615000,35251000,7.07,9.3394,9.4088,9.4686,9.2671,-0.11,-3.40,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,34.54999924,Common Stock,268861184,0.753498673,-12.37421313,7.159977163,14239.57813,13140000,0,66534000,0,-1103000,64771000,6.05,33.495,34.6082,35.7393,36.9189,5.5,-8.34,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,115.0800018,Common Stock,14379084800,-25.6204751,-8.915700641,43.85112669,2859668.828,551486016,0,2508440064,0,,4870761920,15.83,144.623,145.6122,145.151,134.8467,-17.01,-19.58,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,2.5,Common Stock,40352748,-24.47129779,-42.52873437,-75,594818.2344,-17230680,0,34064420,0,,22708173,-15.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
PXP US Equity,726505100,US7265051000,2979249,,,,22.70999908,Common Stock,3202109952,-22.78136959,-37.31714223,-14.84814766,2456427.578,195233000,0,3592859904,0,,1741050976,38.71,26.599,30.4,33.3703,34.2836,-1.26,-40.42,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.070000172,REIT,414326016,-23.8280703,-29.05322522,38.23178392,1556583.172,570672000,5580000,107784000,61583000,,302343000,12.78,2.0425,2.1523,2.2326,2.5352,-4.05,-27.12,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,14.15999985,Common Stock,510526656,-23.04347749,-28.4848465,-7.692309605,137827.2188,37014000,0,490820992,0,,1976886016,36.3,16.416,17.1284,18.1283,18.9849,-4.97,-25.59,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.68000031,Common Stock,51059976,-2.652517378,-3.102305777,,3364.444444,,,77384000,0,,,0.44,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.66,-3.42,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,33.45999908,Common Stock,4027744256,-4.753777207,-16.30815541,19.32952208,1834180.469,215698000,0,1510150016,0,,5018441984,16.83,34.414,34.1874,36.3492,37.413,-5.37,-12.98,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,57.25,Common Stock,2758408192,-4.535603077,-13.71514496,18.1386733,623532.6719,100255000,0,869817024,0,,548195000,4.98,59.4925,59.246,65.933,65.4948,-4.87,-17.21,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,21.98999977,Common Stock,361990560,-39.78641978,-66.9770221,-14.63509481,1411186.391,-1600000,0,37739000,0,-189000,130686000,44.88,29.1505,38.3228,53.1018,53.9655,-8.83,-65.98,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,11.32999992,Common Stock,130523360,-3.580454643,-27.56862213,9.260793818,52964.85938,6650000,,160475008,,,44517000,11.03,11.19,12.094,13.6956,14.2538,8.84,-22.98,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.139999866,Common Stock,636224320,-9.705886849,-8.426548302,-20.36316685,493749.3906,-35822679,0,20053396,0,,37701873,37.3,6.255,6.443,6.562,6.7542,-0.16,-11.14,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,10.75,Common Stock,649942848,-14.41083088,-26.03522872,-10.07138946,328215,52486000,0,938454976,0,,312199000,20.47,11.5575,12.2306,13.1176,13.8524,-1.74,-24.20,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,15,Common Stock,500667008,-7.862411749,-43.58781529,-32.85586438,276931.75,10652000,0,189099008,0,0,105030000,17.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,10.52000046,Common Stock,167554144,-12.11361551,-35.81451587,-29.53784164,106224.9531,7271000,0,211376000,0,,968012992,26.9,7.3077,8.2048,9.4621,9.9288,3.65,-37.94,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,62.22000122,Common Stock,1064870336,-14.91863318,-26.91177819,-3.773588468,134486.2656,88673000,0,542396032,0,188142000,424057000,12.73,21.6545,23.5532,25.5889,26.1479,4.45,-26.62,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,23.85000038,Common Stock,5396508672,-15.15474968,-25.70092986,-14.39339606,3062650.078,410057000,0,2552221952,0,,9638998144,26.04,26.4135,27.6754,29.1566,31.2487,-1.12,-27.88,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,55.70000076,Common Stock,4766171136,-21.64860932,-51.54283549,-15.47472619,1278825.359,530711992,0,2887600896,0,,1717477984,14.9,63.271,68.9586,78.8353,91.5956,-3.77,-37.97,,,
NEWN US Equity,643847106,US6438471061,2003502,Industrials,Electrical Equipment,Electrical Components & Equipment,1.799999952,Common Stock,26193060,-17.8082235,-63.6363632,-69.89966645,448986.8594,16445972,0,98499120,0,4461382,98978002,-1.11,2.003,2.3492,2.6232,4.1529,-10,-19.28,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,27.44000053,Common Stock,3069561856,-18.33332804,-44.2389737,-51.69864483,1154785.266,294621000,0,1633698944,0,-18190000,939544016,6.56,30.4345,33.6438,38.9919,46.9432,-1.51,-35.37,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,9.600000381,Common Stock,138476160,16.93057658,-5.32544323,81.13209245,157753.2969,-605744,0,41086236,0,,28831733,18.75,8.2265,8.9218,9.9013,9.0613,25.98,-10.53,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,52.47999954,Common Stock,641494528,3.170742814,-11.16402627,8.945879271,47267.78125,78225000,0,667075968,0,,1017666992,10.44,50.004,49.2921,51.4292,55.7077,5.59,-3.64,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,10.93999958,Common Stock,468188256,-14.39749758,-25.83051132,-13.65430533,336174.875,39865000,0,417736000,0,-3632000,994453008,24.95,11.6595,11.6246,11.9003,12.9133,0.64,-5.20,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,1.610000014,Common Stock,17438072,-12.97297332,-23.69667799,-17.43589872,16038.79688,-1307000,67000,3298000,1285000,0,22790000,0.62,1.7441,1.8241,1.9231,2.0813,-7.99,-21.46,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.550000191,Common Stock,17825080,13.46633244,-8.817627266,0.663721459,8333.301587,-133000,0,13870000,0,0,29152000,1.54,4.2625,4.2661,4.3956,4.7406,4.6,-1.94,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,2.00999999,Common Stock,71264344,-4.739332209,-56.77419464,-66.94078922,211810.0313,39557918,0,162442208,0,-5263302,88949428,33.83,2.2405,2.4378,2.8891,3.9267,-5.19,-38.15,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,2.109999895,REIT,107516736,-24.10072242,-43.12668805,-15.6000042,450242.1719,-340818008,19064000,-1076118016,250000000,,395815000,13.27,2.3595,2.6712,2.8083,3.1247,-8.66,-26.22,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,19.95999908,Common Stock,791567680,-23.37812027,-13.96552402,-39.55179041,553447.2344,15151190,0,162752000,0,,256984040,9.42,22.5755,24.7724,27.7413,26.0701,-6.6,-38.22,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,32.72999954,Common Stock,4049273856,-21.49196301,-40.57734485,-21.24639446,1991668,1020000000,0,2720999936,0,,15481999616,28.63,36.8175,41.0496,48.0521,52.0295,-2.56,-44.55,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,35.99000168,Common Stock,1542999296,-17.64301819,4.774390909,104.4886415,539566.8906,37483000,0,307344992,0,,177927000,10.7,42.314,40.7926,38.6823,34.7355,-9.87,-1.91,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,2.640000105,Common Stock,28258824,3.937013565,22.79069711,17.333338,7185.822581,-7149000,0,11896000,0,0,3940000,-11.36,395.7112,427.1726,465.9202,413.5341,-2.58,-27.67,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,88.83000183,REIT,4178118912,-5.540194634,-2.491763646,-13.2095719,835216.3125,80834000,0,2064199040,0,,1433520000,8.08,91.6855,92.4804,96.0436,92.3245,-1.27,-12.07,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,15.43999958,Common Stock,711243584,-19.70878862,-42.10000157,-14.19044251,581422.0938,68629000,0,765857024,0,,4406707968,37.18,16.525,18.3184,22.47,22.8923,0,-43.07,,,
WRC US Equity,934390402,US9343904028,2352668,,,,46.09000015,Common Stock,1981699456,-13.60824467,-19.40898538,-9.857228262,1211345.141,159557000,0,1036923008,0,57266000,2441801024,6.53,49.567,50.5492,51.7582,54.0261,-1.58,-11.79,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,17.59000015,Common Stock,358719904,-6.585235136,-35.54415697,15.72368667,13685.39063,27808000,,264519008,0,,1012652992,17.06,17.7785,19.1866,20.2742,21.6069,1.79,-21.79,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,5.670000076,Common Stock,18977100,-4.865771141,-7.894737657,14.31451679,9295.428571,2076000,0,25513000,0,48000,52490000,2.82,5.4414,5.6174,5.8301,5.5233,8.62,-4.06,,,
