EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,4.989999771,Common Stock,182677808,9.670320043,-23.11248155,-30.69445038,1461990.048,-29842000,0,86178000,0,,37806000,-4.21,4.5998,7.1351,8.1429,7.7853,1.11,-49.34,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,9.569999695,Common Stock,463598272,7.407405822,99.37498572,110.7929466,543955.9365,-49315385,,64611400,2709,,30423708,26.12,8.9993,8.49,8.3319,6.7367,2.57,2.13,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,2.079999924,Common Stock,64409888,-0.478468463,8.900521469,56.39096666,670277.5556,-12294135,0,11984905,0,0,196936,7.21,15.993,17.53,19.0663,16.7679,6.67,-19.69,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,6.269999981,Common Stock,945787840,13.79309838,16.75977867,37.80219161,1235005.857,-125648000,0,184400000,0,,-3390000,284.37,5.8393,5.8244,6.4618,5.6351,-2.94,-8.06,,,
COSI US Equity,22122P200,US22122P2002,B92P726,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,1.25,Common Stock,24076428,8.695654427,-24.24242315,-42.39631539,174969.5556,-11829000,0,-239000,0,,83141000,-8.8,1.1425,1.118,1.2043,1.5569,-3.85,-3.85,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,7.260000229,Common Stock,403283584,26.26087355,33.94834182,30.57554503,260198.1429,-50621000,0,285512992,0,-959000,234872000,14.6,5.9778,6.1398,6.4112,6.2232,22.22,1.82,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,6.929999828,Common Stock,477635968,1.167882114,-19.51219391,-27.43455822,1024818.635,75571000,0,418454016,0,-50158000,527564000,6.06,6.932,7.0354,7.1564,8.0177,-1.56,-4.81,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,51.58000183,Common Stock,797804608,-2.857649263,-6.074063503,2.527500342,47261.11111,59492000,0,706814976,0,,754574992,-0.39,52.9473,53.3731,54.2617,54.0846,-0.35,-6.55,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,72.08000183,Common Stock,1030111168,6.0311831,-9.572195886,36.20560152,185549.3968,34703000,0,354848000,0,0,1051382000,-1.22,67.5415,68.7436,69.4838,71.0939,0.1,-7.51,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",53.72999954,Common Stock,17546024960,3.069832245,11.47606596,27.5154671,3154378.317,1598000000,0,2638000128,0,0,13848000000,5.75,51.2545,53.2976,53.2875,49.9863,3.43,3.84,,,
INBK US Equity,320557101,US3205571017,B0406N0,Financials,Banks,Regional Banks,20.29999924,Common Stock,90327264,-7.008706789,-14.69185488,17.88072629,10893.11111,3705000,0,91644000,0,,34854000,1.77,20.514,21.7182,22.0708,23.8038,1.25,-11.47,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,73.38999939,Common Stock,1667260032,3.061368253,29.66431337,46.22435026,142356.0952,20100000,0,666899968,0,,1144500000,-0.31,70.4275,71.4308,71.4953,64.663,2.57,2.46,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,102.5999985,Common Stock,10638484480,6.747609437,-0.381475415,2.229213009,612821.3016,577036000,0,5204800000,0,,5715947008,3.87,99.207,97.6462,97.3624,101.8622,3.51,3.19,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,29.82999992,Common Stock,1974649216,3.425293128,8.467238118,7.296337206,186266.1476,2900000,,1117699968,,,,18.17,24.5536,23.5552,22.8417,22.7206,-1.06,13.59,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,15.42000008,Common Stock,334057504,-9.182184054,6.757201971,18.62268156,168570.8095,25495000,0,273155008,0,,206741000,-0.13,14.9,16.4438,15.4798,14.8934,7.91,8.53,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,10.52000046,Common Stock,523711200,26.59446362,-6.571933891,0.76629196,660136.6667,59400000,0,566200000,0,,1687000000,3.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
MGNX US Equity,556099109,US5560991094,BFDV8K0,Health Care,Biotechnology,Biotechnology,18.65999985,Common Stock,515387232,-6.419261045,-29.50509886,,293094.3175,-3336,,153219184,0,,62155101,16.45,19.239,22.6502,29.3984,#N/A N/A,0.7,-46.69,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,58.75999832,Common Stock,484238720,1.014268818,4.169694668,37.7999036,19128.15873,20817000,0,89768000,0,-80000,97674000,2.97,56.994,59.1542,58.5535,55.6896,0.79,4.02,,,
RNG US Equity,76680R206,US76680R2067,BDZCRX3,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,12.17000008,Common Stock,814947264,-19.72295383,-23.31442871,,519175.873,-48740000,,111762000,0,,173243000,24.32,13.3065,15.6702,17.9703,#N/A N/A,-0.49,-43.79,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,214.9700012,Common Stock,21767264256,6.074075005,31.114587,62.47205232,1984787.635,1035056032,0,-72465000,0,,5755895040,-3.45,207.7792,211.1013,216.2507,189.8753,3.42,-10.81,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,4.349999905,Common Stock,100240304,-34.19062304,-36.68122304,74.87437138,1458204.937,-17974967,0,34790532,0,,35451306,32.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.820000172,REIT,1694005888,7.34967522,8.643230212,22.00834558,3497923.46,101072000,5580000,743665024,61583000,-349000,455923992,1.49,4.9892,4.9585,5.0506,5.0418,1.69,0.61,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,33.18000031,Common Stock,1283454208,3.364491845,13.51351634,28.10811117,128376.9365,47684000,0,681948032,0,,3586584000,4.49,32.7075,32.8956,30.794,29.2103,1.65,16.01,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,44.45000076,Common Stock,5451506688,-15.59057939,-20.99017356,-14.16783284,1899966.778,342762000,0,1735212032,0,23359000,6318380032,5.04,48.59,51.6506,52.6485,52.8699,3.18,-16.99,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,19.25,Common Stock,283878848,7.302114977,-10.38174856,-34.052759,106378.4444,-5968000,0,30370000,0,8514000,156253000,0.52,18.4323,19.7021,21.2769,22.5923,1.16,-18.50,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,10.89999962,Common Stock,329692192,-13.28560157,-13.4289929,-17.17980075,307399.1429,-93000,,243076000,82250000,0,248212000,1.08,10.9665,11.7328,12.3948,12.9535,4.91,-14.01,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,7.900000095,Common Stock,983619520,6.040272451,-46.47696495,10.02785911,2354827.984,-90738184,0,66748000,0,,54931907,25.06,7.624,8.7073,11.9418,11.7557,-0.75,-43.93,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,16.93000031,Common Stock,1020438208,-1.731183356,-11.84553999,13.19700517,164190.1111,69735000,0,1021340992,0,,296320000,2.3,16.8795,17.4984,17.7457,17.7825,0.12,-7.98,,,
ICLD US Equity,458488202,US4584882025,BCT5QJ0,Information Technology,IT Services,IT Consulting & Other Services,5.730000019,Common Stock,64068704,40.78623532,-28.2853544,-36.33333312,865465.0635,-17625094,493229,30549000,0,,53080611,15.01,4.4785,5.587,9.8436,9.0916,12.13,-57.37,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,12.93000031,Common Stock,283273856,12.04506367,57.68293422,197.2413928,424099.0159,-13995000,894000,27112000,7850000,,0,6.81,11.404,12.2644,13.3452,11.1174,12.73,-23.31,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,3.75,Common Stock,126692208,-15.54054163,-34.7826087,-34.21052411,181629.2063,-53638000,0,124101000,0,0,180000,20.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,43.58000183,Common Stock,1074778880,5.853786178,25.48229889,36.81457601,230082.4127,43048000,0,314734016,0,,1165028992,0.8,42.4065,39.8236,37.0262,34.5188,-1.85,26.17,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,55.79000092,Common Stock,2792847616,-2.379703542,-4.469179011,10.10460417,453808.2222,179242000,0,910217984,0,219514000,759502000,6.7,54.7855,56.6104,54.942,55.8281,2.09,2.88,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,44.31000137,Common Stock,9783900160,1.210604406,-11.99602241,-5.542525011,1582756.857,492586008,0,3316997120,0,,12574298880,17.38,44.6175,44.8166,45.7764,47.4482,-0.87,-8.51,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,129.1300049,Common Stock,11238585344,8.538860062,36.87711973,78.89787776,1127217.905,613219000,0,4147737088,0,,2161309984,11.1,126.4525,121.3362,113.7586,105.1603,2.05,11.74,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,41.54000092,Common Stock,4260331264,4.240909677,15.61369486,17.61042263,450590.7619,198381000,0,1632636032,0,,933594992,4,39.944,42.0554,41.9338,38.4967,1.81,0.75,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,9.670000076,Common Stock,199783712,4.427644031,-36.67321685,-34.61798444,338942.3175,-15543000,0,143407008,0,389000,75043000,4.34,9.152,9.6334,10.6991,12.4853,4.31,-12.33,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,64.01000214,Common Stock,736871424,-0.249331521,-9.45085524,9.768292838,36369.92063,34327000,0,666488000,0,,1375578976,5.61,64.613,66.0188,69.3088,67.8495,-2.19,-12.78,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,4.739999771,Common Stock,61823592,-13.18681799,-27.08814299,-2.469143191,69944.90476,-1337000,,3192000,94000,,48181000,10.34,5.1148,5.5197,6.6224,6.3752,-5.01,-38.68,,,
FSGI US Equity,336312202,US3363122025,B65KC99,Financials,Banks,Regional Banks,2.059999943,Common Stock,137268304,8.42105098,-1.435405389,-51.06888541,232250.619,-6116000,517000,84654000,0,,41532000,5.34,1.9188,1.9905,2.0354,2.0991,3.52,-4.19,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,9.119999886,Common Stock,38382324,-17.39037027,-28.24547712,35.11110942,14487.01587,1497000,0,15731000,0,,30936000,-8.99,10.1338,10.5534,10.9138,11.1447,-5.98,-16.79,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,19.04999924,Common Stock,2338225664,1.926953747,11.97973445,21.45914759,606950.2857,129354000,10125000,1497639040,150000000,,1184492000,5.83,18.778,19.0774,18.4877,17.1138,1.06,6.48,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,32.88000107,Common Stock,1369318272,-7.249646374,-5.544384456,-3.208713905,507683.4762,18283000,0,450520000,0,,345083000,2.52,31.374,34.4903,33.8865,33.5651,2.37,-10.26,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,84.87000275,Common Stock,9400278016,5.625394348,9.368562391,31.66305298,848328.5873,1043000000,0,3991000064,0,,17663999744,5.48,81.718,81.6214,79.5482,76.5982,0.69,3.10,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,16.13999939,Common Stock,808013440,0.623431848,10.18931232,-33.18967327,577939.0317,-88525000,0,528880992,0,,66273000,9.98,15.515,15.8766,15.1666,16.5511,7.1,6.11,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,2.24000001,Common Stock,24781670,-18.5454542,-14.47117047,-29.11392567,480431.4444,-5890000,7608000,13095000,0,,6578000,-4.24,33.861,39.1779,41.5425,41.216,5.16,-21.40,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,198.75,REIT,9902299136,5.825037316,23.67766259,-2.262112597,816341.3968,101334000,0,2517006080,0,-207191008,2213483008,5.71,193.8395,185.7694,185.6263,177.5644,1.19,4.63,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,43.09000015,Common Stock,1993515776,15.21389945,28.2440539,11.45887305,609306.0317,19142000,0,897720000,0,,7067778048,3.57,41.543,38.4548,37.5874,35.9981,3.51,14.36,,,
PED US Equity,70532Y204,US70532Y2046,B96W9Y9,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,2.130000114,Common Stock,56528096,7.575762319,-30.16392958,-57.39999771,90227.79365,-29834160,0,7481841,0,,1481811,-4.69,2.0198,2.0514,2.204,2.8442,-4.05,-14.80,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,10.38000011,Common Stock,215894112,-13.64392913,-30.10101113,-18.4603261,8592.825397,-23685000,0,197947008,0,,1194017984,4.91,10.942,11.7168,12.4212,13.4169,-0.19,-19.91,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,4.659999847,Common Stock,147554944,-19.23743739,-21.28378738,-30.34379959,151050.4127,-33811000,0,176811008,0,,282242000,-10.73,4.6785,6.1288,6.7579,6.7755,17.38,-43.52,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,23.40999985,Common Stock,508675904,2.093325494,-19.26194458,23.21052551,184561.5714,1441000,0,-18032000,0,,269276000,-2.05,20.6115,22.3828,24.2279,23.3053,5.45,-13.14,,,
