EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,9.430000305,Common Stock,998487424,-14.96843845,51.36437041,71.14337411,1950335.823,-106430000,0,-99714000,0,,76674000,13.68,10.6185,10.2358,9.2496,7.9575,-1.67,2.84,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,40.11000061,Common Stock,693718528,-15.91194975,18.54519935,34.71311827,119587.6935,24811000,0,179406000,0,-12287000,782509984,4.59,43.2725,44.6256,44.9316,39.5445,-2.88,-16.06,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,32.70000076,REIT,1926945024,5.415861639,18.55779815,19.41184949,660103.6774,37672000,10242000,663692032,58000,0,165364000,1.21,32.6,30.2885,28.3532,28.5015,-0.97,16.05,,,
SYRX US Equity,87184N203,US87184N2036,BLM80G4,Information Technology,IT Services,IT Consulting & Other Services,1.499874949,Common Stock,29473052,-29.25117781,-62.21977485,-75.41188569,150538.1774,-7464782,0,32198000,,,64227570,-9.33,1.8205,1.4834,2.2561,3.2615,-12.29,-34.79,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,2.440000057,Common Stock,193058992,2.953593884,-27.16417532,-64.99282452,2644422.855,-263230000,0,103843000,0,,1914908960,65.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,21.15999985,Common Stock,3304636416,-0.42353013,13.70204007,18.50605397,940875.0645,82900000,0,-752700032,0,,2930900032,12.76,20.6835,21.1984,20.854,20.4933,2.03,0.93,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,5.829999924,Common Stock,270219296,-14.89051088,-13.62963076,-40.99190429,66544.3871,3302893,0,281196000,0,,588314232,7.38,6.403,7.0838,7.2983,7.21,-8.04,-29.25,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,27.45000076,Common Stock,6914849792,1.553829322,3.08532072,48.40930447,1222614.468,265000000,,4361999872,111000000,,4850999936,-1.13,27.2595,27.1988,27.1434,27.0121,0.22,1.40,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,13.94999981,Common Stock,74100664,-7.123838987,-1.752133445,0.524545406,2556.350877,6614000,363000,79093000,17123000,,44174000,1.57,14.2375,14.8148,14.6675,14.5034,-0.36,-6.77,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,49.25999832,Common Stock,552149376,-20.00650072,-24.3758929,-10.17222311,99306.93548,32920192,0,80781000,0,243064,204741816,8.09,59.3735,59.6579,60.2686,61.737,-16.89,-21.06,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,85.30000305,Common Stock,28732573696,-5.05871012,16.29521592,20.18824241,1496551.032,1013500000,0,21537099776,0,7299999744,2958400000,12.46,87.028,87.4065,84.4241,78.2853,-3.63,4.57,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,49.89500046,Common Stock,1541251584,-4.434013919,7.466605842,6.505086583,358372.3548,21249000,0,18199000,0,,576629000,9.69,49.2458,50.2859,46.313,45.9376,-4.45,10.97,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,30.21999931,Common Stock,654202752,8.432000012,32.71848356,12.97196005,192935.9677,15687000,0,335855008,0,,280644000,0.66,29.8425,28.8579,25.8215,23.9407,-1.56,19.49,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,18.30999947,Common Stock,369710592,1.496665946,28.13155714,7.769274353,110189.9194,4243000,0,179455008,0,787000,50953000,8.74,17.956,17.6692,16.0204,15.527,1.38,12.33,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,7.090000153,Common Stock,259556256,2.75362398,70.43270223,-11.70609728,512183.3065,-16558000,0,73630000,0,,49531000,8.74,7.4645,5.9684,4.8474,4.8743,-3.93,93.19,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,13.10000038,Common Stock,671845760,5.475042681,-2.384498458,62.9353289,835145.5484,-49341553,,54140980,2139,,40369740,14.47,12.595,13.3925,14.9963,13.3222,3.07,-24.71,,,
COSI US Equity,22122P200,US22122P2002,B92P726,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,2.569999933,Common Stock,105347576,60.62499343,95.24844849,105.4479843,208444.0806,-16201000,0,-2915000,0,,78200000,4.28,2.2975,1.9066,1.8731,1.5276,2.8,52.07,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,7.550000191,Common Stock,425909376,-10.54501699,4.5706428,15.6202136,318827.9677,-36103000,0,289231008,0,-852000,245790000,30.07,8.045,8.2,7.8336,7.4402,-7.36,-5.27,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,2.380000114,Common Stock,166985440,-50.82644547,-67.574931,-66.66666444,1533680.629,34094000,0,404920992,0,,404215008,7.98,3.7305,4.5124,5.1358,6.05,-6.67,-55.26,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,61.95000076,Common Stock,929817344,-4.205964872,26.02316693,17.30267065,48463.19355,60636000,0,705766976,0,1603000,771945008,-4.45,62.5485,61.7226,59.5363,56.0222,-1.93,0.46,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,77.5,Common Stock,1086332544,-0.449580579,17.21112641,22.06646393,252117.1129,35581000,0,356240992,0,0,1105918992,7.7,79.714,74.866,65.5142,65.7544,-5.12,40.99,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",56.43999863,Common Stock,18531397632,-16.07435148,-4.547660114,9.902998661,3024998.306,2029000000,0,3715000064,0,0,14188000000,9.27,62.7445,64.8601,61.6106,58.9832,-11.78,-9.39,,,
INBK US Equity,320557101,US3205571017,B0406N0,Financials,Banks,Regional Banks,15.89799976,Common Stock,70580368,-5.086568576,-7.688566454,-26.46792062,10641.29032,4324000,0,96785000,0,,38467000,2.59,15.8246,16.7758,16.8432,18.3411,1.84,-12.29,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,59.33000183,Common Stock,1423153536,-6.69916388,-16.63621841,-19.0696988,155697.3871,23400000,0,669699968,0,,1178400000,11.19,61.265,62.5172,62.9367,66.7972,-2.91,-8.06,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,103.1500015,Common Stock,10502429696,0.63414783,2.296301551,8.031434219,557803.1935,559500000,0,5165000192,0,,5505400064,12.47,102.7265,102.0508,101.3464,101.8329,-3.14,-0.18,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,37.49000168,Common Stock,2560761856,-4.484072157,12.38844239,43.62947206,230769.086,-3000000,,723600000,,,,0.95,31.6008,31.8675,31.0573,29.0277,0,7.15,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,17.12000084,Common Stock,371210304,-0.983227688,15.87710693,24.66098389,76557.19355,21848000,0,278281984,0,,203689000,8.59,17.971,17.1324,15.8598,15.5584,-5.52,6.21,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,13.76000023,Common Stock,685063872,-1.573671821,35.56650981,38.70967866,489063.2581,69100000,0,606099968,0,,1376700000,-6.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
MGNX US Equity,556099109,US5560991094,BFDV8K0,Health Care,Biotechnology,Biotechnology,31.62000084,Common Stock,878876736,-7.32707553,49.22133102,-18.71465399,289188.9032,-22500318,,139088000,0,,57227033,9.33,33.2705,31.4326,25.9577,23.2029,-2.53,48.52,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,58.99000168,Common Stock,489028160,-5.615997314,14.39451783,5.878290437,20004.56452,27559000,0,104900000,0,-4583000,110228000,5.92,59.898,60.129,60.126,59.0584,-0.42,-11.87,,,
RNG US Equity,76680R206,US76680R2067,BDZCRX3,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,13.5,Common Stock,919538624,-8.968307017,-10.59602875,-27.10583334,433872.0968,-51585000,0,99935000,0,,203336000,16.81,14.1315,13.6184,12.9421,13.4637,-2.17,2.74,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,147.9499969,Common Stock,14994703360,-2.149470943,-30.94006037,-24.2049903,1790556.484,1104937024,0,94715000,0,,5815582976,-2.73,147.9625,155.3693,168.8518,186.4092,1.33,-21.04,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,2.5,Common Stock,58190660,23.1527111,-53.87453939,-70.76023457,242684.8548,-16317363,0,27829300,0,,33823376,24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
HNNA US Equity,425885100,US4258851009,2965033,Financials,Capital Markets,Asset Management & Custody Banks,20.01000023,Common Stock,120552664,-9.661396959,26.3217014,59.4094573,6287.258065,8276000,0,39305000,0,7678000,36339000,16.23,20.7355,20.2274,19.4877,17.1949,-1.43,8.75,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.429999828,REIT,294151360,-2.42291045,-4.054735921,-0.469199825,1331491.903,78924000,5580000,888422016,61583000,,656522000,9.26,4.297,4.5884,4.5455,4.7774,5.23,4.98,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,28,Common Stock,1108810752,-12.58195109,-21.06005346,0.214743968,178861.2258,70189000,0,738777984,0,,4307329024,-0.25,28.8365,31.9411,33.4026,33.8415,-0.71,-26.51,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,51.65000153,Common Stock,6179574784,3.114396823,18.9538639,-2.446431889,1662472.339,327300000,0,1664153984,0,21375000,6601890944,4.72,53.3765,50.8172,47.8359,47.0068,-5.54,14.13,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,8.579999924,Common Stock,126387296,-32.70588295,-50.74626931,-61.98493558,102642.9516,16353000,0,39814000,0,9600000,142076000,17.48,10.567,11.9518,13.1455,15.6273,-6.43,-34.45,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,10.25,Common Stock,346700864,-11.63793394,-4.92612015,-16.78391146,160002.5161,23425000,3681000,364631008,82250000,,313080000,6.54,10.682,10.9646,11.3041,11.3683,-1.54,-11.95,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,14.27999973,Common Stock,1790527616,51.91489694,54.71289752,-10.52631768,1757203.097,-85087304,0,39940000,0,,57455933,5.53,13.61,10.6826,9.9282,9.4311,2.96,48.44,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.36000061,Common Stock,1133506688,-4.247096448,3.512760082,-0.296311045,185370.3065,73631000,0,1144098944,0,,320529000,5.76,17.4285,17.5988,17.363,17.2322,-0.69,-3.98,,,
ICLD US Equity,458488202,US4584882025,BCT5QJ0,Information Technology,IT Services,IT Consulting & Other Services,2.269999981,Common Stock,38695372,-22.7891178,-57.8066927,-84.36639181,189822.7258,-36733740,63550,30543000,0,,60952086,3.52,2.57,2.9086,3.4455,4.4029,-7.72,-34.01,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,3.220000029,Common Stock,71237936,-4.166662823,-51.21212007,-74.98057454,303933.0161,-14856000,1017000,20776500,9162500,,0,5.59,3.4595,3.6488,4.3966,7.4977,-5.57,-40.59,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,2.50999999,Common Stock,86121704,-3.461535287,-10.99290603,-44.46902653,116677.0484,-41361000,0,112909000,0,,241000,4.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,42.11000061,Common Stock,1042520000,-24.43925901,-6.836283408,27.91616936,272187.2581,51991000,0,366905984,0,,1272320992,9.31,48.663,52.2026,51.1536,47.7955,-9.65,-14.10,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,49.52000046,Common Stock,2479937024,-15.35042657,-17.69984716,0.222628235,418239.629,175291000,0,959859968,0,232562000,815096000,1.15,54.5435,56.5557,57.5132,57.582,-8.74,-21.71,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,62.09999847,Common Stock,13041720320,-7.644258705,24.05113218,37.8468358,1756036.484,553428992,0,3182151936,0,,13830906880,8.07,63.9925,61.799,56.4039,52.3647,-4.27,11.07,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,103.1999969,Common Stock,9004045312,-3.758282461,-27.96880446,6.138051982,1534258.855,638239008,0,4429974016,0,,2396456000,6.44,100.099,105.243,112.1191,123.4625,2.94,-9.08,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,38.79999924,Common Stock,3986921984,-10.67885254,-13.21317923,-5.585182672,332879.1613,205411000,0,1735008000,0,,963136992,4.3,41.1185,42.8424,42.2877,42.6465,-1.82,-7.21,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,8.779999733,Common Stock,182094048,22.96918623,-14.17399681,-24.69982978,361360.9677,-26398000,0,128697000,0,0,72588000,5.69,8.353,7.4875,7.8258,8.7509,-4.04,17.22,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,70.26999664,Common Stock,807771456,-9.515846859,8.670882604,-1.460182502,31772.37097,45246000,0,681468992,0,,1434025984,10.36,74.1845,74.1484,71.2693,68.5454,-4.06,-3.28,,,
PGRE US Equity,69924R108,US69924R1086,BSL7HC6,Financials,Real Estate Investment Trusts (REITs),Office REITs,19.35000038,REIT,4100207360,3.255072667,,,,16237000,0,,,,618049984,-5.17,19.326,18.7622,#N/A N/A,#N/A N/A,0.21,#N/A N/A,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,5.360000134,Common Stock,70009528,-9.612136785,5.30451813,-25.03496417,42866.48387,-191000,,4103000,94000,,52092000,0.75,5.518,5.9013,6.1164,5.6729,-1.11,-27.37,,,
FSGI US Equity,336312202,US3363122025,B65KC99,Financials,Banks,Regional Banks,2.24000001,Common Stock,149690816,0,13.13131252,9.26829569,58712.1129,847000,0,87963000,0,,44999000,-1.34,2.198,2.1468,2.0704,2.0324,1.82,13.71,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,6.880000114,Common Stock,29380166,10.43338834,-14.95542358,-38.46153912,6612.283333,-1100000,0,15505000,0,-1247000,30032000,4.51,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.29,1.93,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.45000076,Common Stock,2147354240,-10.00515053,-7.76705504,-1.268950347,333291.7742,148082000,10125000,1597593984,150000000,,1071006016,3.27,17.941,18.444,18.4669,18.836,-1.8,-8.68,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,41.54999924,Common Stock,1742939008,2.239172887,39.33601496,38.5923945,522322.7581,23534000,0,522912992,0,,376201000,-18.56,42.4815,39.756,36.4817,34.3615,-5.05,19.33,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,103.1699982,Common Stock,11413635072,0.340399217,1.395575596,38.61345929,779985.0806,1050000000,0,4366000128,0,,17686999808,1.04,102.992,102.905,102.2977,96.8094,0.02,1.80,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,12.52000046,Common Stock,627511168,-29.42502469,-27.12430971,-8.09230743,499479.7258,-85510000,0,501537984,0,,114911000,1.15,15.0533,17.0504,16.7707,16.624,-8.01,-30.44,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,1.899999976,Common Stock,21020166,35.71428632,-14.79820808,-34.70790653,98661.74194,-9508000,6384000,8642000,0,0,7578000,8.42,23.9535,21.3382,20.9419,27.2056,7.34,31.94,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,216.8600006,REIT,11912532992,-5.581675581,4.364535712,22.14738541,587259.7419,139750000,0,2597680128,0,-233819008,2370332032,3.37,221.722,225.3928,217.0039,211.0006,-5.96,3.81,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,50.90999985,Common Stock,2463891200,-4.645063815,17.87451138,39.82422428,554265.871,19604000,0,964291008,0,,8571254912,25.1,51.1315,51.3598,48.3647,45.5762,-1.2,4.67,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,16.01000023,Common Stock,334946976,-1.779135103,58.82936855,21.7490547,11388.91935,-24364000,0,182872000,0,,1199473984,9.37,16.28,15.995,15.43,13.1557,-1.66,0.88,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,3,Common Stock,97568136,-13.79310392,-5.660379339,-56.01173131,118117.0161,-25756000,0,159152000,0,,301570000,22.67,3.1195,3.2338,3.1867,3.6001,6.76,-7.41,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,10.60499954,Common Stock,230436048,-53.95137114,-49.81069587,-56.73194842,133396.129,1441000,0,-18032000,0,,269276000,56.53,19.7403,20.4317,20.4826,21.1836,-46.06,-47.55,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,2.450000048,Common Stock,81125664,-20.45454194,-37.81725858,-38.59649018,42909.74194,-24785000,0,58287000,0,-3666000,638007984,11.84,2.7865,2.8597,3.2151,3.4754,-4.3,-28.15,,,
RTRX US Equity,761299106,US7612991064,B95XCC2,Health Care,Biotechnology,Biotechnology,12.84000015,Common Stock,339745152,5.940596319,15.67567307,16.83348881,425914.6935,-94833356,0,-10187849,0,,14118217,10.28,13.3925,11.7936,11.1322,11.6792,-4.68,32.64,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,31.84000015,Common Stock,3391205376,-1.240699457,-13.18915455,15.73810676,1231689.997,-1801000000,0,120000000,0,,33692000768,18.09,30.5969,30.7547,29.2008,31.0202,-6.76,-3.12,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,27.71999931,Common Stock,476397568,-11.38107831,47.76118857,30.50847275,162241.7258,33785000,0,201010000,0,,145773000,6.31,29.338,30.702,28.9405,24.0841,-8.79,-6.92,,,
BCLI US Equity,1.05E+205,US10501E2019,BQQFDM3,Health Care,Biotechnology,Biotechnology,3.99000001,Common Stock,71794248,2.835048759,-12.78688708,-7.47E-07,837806.5323,,,8901000,0,,,6.52,4.408,3.7325,3.7857,4.1734,5,9.92,,,
