EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,20,Common Stock,294528000,-3.241413033,-13.86735318,4.317022064,58546.01538,15256000,0,95232000,0,,431851000,2.6,19.4415,20.4646,20.5054,21.644,2.46,-9.67,,,
PNCLQ US Equity,723443107,US7234431077,2170848,,,,3.599999905,Common Stock,68791320,-9.774438696,-40.49587122,-24.05063126,111978.3385,-153000,0,114720000,0,,1212260032,-18.61,3.489,3.9678,4.4828,5.7741,1.41,-26.08,,,
NYX US Equity,629491101,US6294911010,B1VJYW2,,,,27.28000069,Common Stock,7147360256,-18.46981042,-25.02076359,2.037615272,3938031.877,555000000,0,7158000128,0,1451000064,4335000000,-13.84,27.119,31.1694,34.1533,33.6125,0,-24.43,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,11.68500042,REIT,430804896,-16.58115303,-33.52291713,-14.89862212,522004.8615,,,175842000,0,0,,-18.36,11.2658,13.8307,15.4244,16.7653,4.42,-30.96,,,
ARO US Equity,7865108,US0078651082,2872092,Consumer Discretionary,Specialty Retail,Apparel Retail,11.18000031,Common Stock,902526720,-33.64985132,-56.90053942,-47.51173378,3096435.231,161663000,0,357087008,0,,2379460992,-3.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,13.06999969,Common Stock,2020195840,2.189208239,-9.769528881,24.51103092,2654931.862,67300000,0,-536800000,0,,2681599936,-8.73,12.663,12.2538,12.8126,13.0802,4.23,-1.94,,,
CQB US Equity,170032809,US1700328099,2855468,,,,10.31000042,Common Stock,468504960,-12.92229488,-40.02326876,-17.91401214,709460.6769,73529000,0,879710016,0,,3197519936,-19.11,9.66,11.2812,12.8286,13.7212,0.29,-30.81,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,2.630000114,Common Stock,85214632,-14.21512739,-24.44790846,-19.7541949,20110.92308,3993000,0,111904000,0,,241862000,-13.78,2.6521,2.986,3.2184,3.363,1.54,-25.30,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,11.14000034,Common Stock,479808736,-17.23625326,-22.74618388,-8.538587322,221953.3231,33861213,,219344224,,,683145280,-8.8,10.886,12.8566,13.7821,13.9795,0.91,-23.80,,,
ICGN US Equity,45104P500,US45104P5008,B00VV09,,,,5.989999771,Common Stock,53027676,-0.214481901,93.85113066,187.9807688,566484.8923,-5649000,0,13087000,0,0,8898000,-0.17,5.9883,5.8947,4.2328,3.3081,-0.17,115.87,,,
POM US Equity,713291102,US7132911022,2971698,Utilities,Electric Utilities,Electric Utilities,19.47999954,Common Stock,4410192384,4.282651092,6.963635321,14.96728026,2364787.523,192000000,0,4316000256,0,,6626999936,-1.48,18.5335,19.034,19.1929,18.8519,0.83,-1.09,,,
PRSG US Equity,,BMG724571077,B016DB8,Financials,Diversified Financial Services,Specialized Finance,5.590000153,Common Stock,207635520,-11.41045637,10.69306815,45.9530095,63535.69231,481453000,3111000,52725000,90146000,,531919992,-5.72,5.375,5.5916,5.2134,5.0923,-2.1,12.93,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,8.029999733,Common Stock,24620782,-10.39750762,-10.00451425,1.815757327,1113.419355,2534744,319629,42105000,16939000,,27633586,6.72,9.226,9.4201,#N/A N/A,#N/A N/A,-18.89,-21.33,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,70.81999969,Common Stock,783495808,-3.022115266,32.65525257,77.75601336,102476.4615,24842784,0,52223424,0,1546157,173211152,-6.59,65.3948,65.3667,62.4062,57.3047,9.19,13.51,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,267.1199951,Common Stock,17861220352,-7.631663314,-13.35190277,9.557483435,515831.4308,1193400000,0,20902500352,0,,3166500032,-7.27,50.8592,54.8189,56.4411,58.8142,5.2,-6.05,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,6.099999905,Common Stock,175672000,-30.36529971,-12.60745146,62.66666412,95370.43077,2383000,0,-183420992,0,37629000,315632000,8.36,6.7815,7.723,7.5221,6.8568,-3.17,-11.59,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,10.23999977,Common Stock,129662976,-21.29131752,-24.92668978,9.635970062,46767.89231,-4452000,0,119434000,0,0,89616000,-1.46,10.4725,11.6324,12.3031,12.0329,1.59,-21.41,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,26.62000084,Common Stock,622753600,-11.91263586,16.75439355,120,287634.4308,15970000,0,187904000,0,,53141000,-8.68,25.98,28.4373,29.3696,26.4257,0.11,-22.46,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,1.139999986,Common Stock,82398976,-9.523809974,-27.38853837,-49.10714371,526925.7846,-49298000,0,66652000,0,,3309000,2.63,6.411,7.0536,7.6617,9.422,7.55,-22.45,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,3.380000114,Common Stock,99970600,-10.58200688,-3.428568159,51.56951056,111707.4154,-27735243,0,12549816,0,,1228818,-67.75,3.353,3.4924,3.5189,3.3972,0,-0.59,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,3.690000057,Common Stock,29623320,8.211142649,27.24138494,41.48095594,32267.44308,-11637159,0,6329316,0,0,374899,-18.7,132.0237,149.0492,157.9778,151.8381,41.92,-2.89,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,5.809999943,Common Stock,558651264,-13.02395072,71.89348361,-3.16666762,645028.2154,-51232000,0,8794000,0,,11403000,-14.11,5.0828,5.5607,5.1456,4.567,4.5,22.32,,,
MHS US Equity,58405U102,US58405U1025,2954019,,,,54.13999939,Common Stock,20873216000,-13.89949353,-12.16742387,24.51701923,5610355.123,1425900000,0,3444199936,0,,67343599616,-13.39,53.684,56.1512,57.8657,59.4112,0.13,-9.56,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,7.889999866,Common Stock,401203360,-14.1458082,-19.65376668,12.71428381,472053.7692,-145340000,0,387294016,0,,178245000,-21.04,8.088,8.6899,9.1428,9.2748,-2.11,-20.38,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,3.299999952,Common Stock,214679504,-15.38461868,-23.96313741,-29.78723221,541198.7692,5128000,0,175100992,0,2414000,421843008,2.12,3.083,3.6866,3.9816,4.4133,7.84,-27.15,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,39,Common Stock,592324224,-2.720309721,-17.01203492,-0.030480766,51154.66154,28610000,0,646422016,0,,635700000,-3,38.6345,40.3394,42.6163,45.0995,2.21,-12.04,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,31.20000076,Common Stock,473500576,-9.355019109,30.76278275,68.375605,324897.1846,13617000,0,310168000,0,0,890042032,-22.79,31.5095,34.3062,32.6724,27.4382,1.89,-14.99,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",11.57999992,Common Stock,4858349568,-15.45461587,-6.597579914,16.98330149,11199132.31,511000000,0,2463000064,0,-374000000,10970000128,-11.27,11.3015,13.8252,15.228,14.677,5.46,-30.10,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,38.81999969,Common Stock,804311552,-16.04671651,-2.167340231,42.14573583,261427.1077,38600000,0,523500000,0,,919300000,-23.54,38.6615,44.1196,43.2788,41.4201,2.86,-14.83,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,72.08999634,Common Stock,8245510144,-6.864047284,6.041295428,26.49126965,884418.1846,488124000,0,5348254208,0,,4967313920,1.11,71.5355,74.8688,75.4241,70.8079,4.9,-8.46,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,27.54000092,Common Stock,1020464448,-5.950334871,-14.86733053,10.89624945,106437.1968,,,489400000,,,,-0.18,18.9012,19.8192,20.3302,20.5121,2.27,-9.65,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,15.17000008,Common Stock,335322240,-6.631424804,7.000181253,19.95709852,220417.1385,115170000,0,233568992,0,,233864000,-12.99,15.1895,15.5174,15.3965,15.9699,-3.44,-5.20,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,3.200000048,Common Stock,154537600,-26.09699529,-49.52681434,-54.48079727,616837.4615,-17301000,0,575500032,0,,2760455040,-12.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,9.539999962,Common Stock,58734920,0.74780184,0.529964989,35.22065358,7242.481481,3252000,0,71764000,0,-4615000,35251000,-2.1,9.4094,9.4938,9.507,9.0853,3.47,0.13,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,34.65999985,Common Stock,269717184,-8.014863146,-5.836785179,18.73469179,12311.46154,13140000,0,66534000,0,-1103000,64771000,0.75,34.303,36.7794,36.5832,37.3559,1.43,-3.70,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,154.7200012,Common Stock,19332046848,0.676736462,26.6726252,108.1807285,2381138.169,551486016,0,2508440064,0,,4870761920,-25.62,141.013,148.105,144.6809,130.4272,10.62,5.92,,,
QTWW US Equity,74765E307,US74765E3071,BCRYTB2,Consumer Discretionary,Auto Components,Auto Parts & Equipment,3.309999943,Common Stock,51772032,-24.08257244,-35.60311228,-63.35962547,611082.8769,-11030405,0,38578044,0,,20274248,-24.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
PXP US Equity,726505100,US7265051000,2979249,,,,29.40999985,Common Stock,4146810112,-24.60907174,-24.91702522,23.15745763,2398923.615,195233000,0,3592859904,0,,1741050976,-22.78,30.1675,35.1254,35.2299,34.5933,6.79,-20.19,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,5.53000021,REIT,438530112,-7.986688865,-33.34508019,132.4658998,1099396.492,570672000,5580000,107784000,61583000,,302343000,-23.83,2.0817,2.357,2.3263,2.5755,11.04,2.66,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,18.39999962,Common Stock,666674048,-7.953977843,-1.97123511,44.93895282,134592.3385,37014000,0,490820992,0,,1976886016,-23.04,16.589,18.3194,19.0133,19.2213,6.67,-7.86,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.55081272,Common Stock,50610636,-5.391335416,-0.541267208,,4084.847826,,,77384000,0,,,0.89,15.0383,15.1673,15.1717,#N/A N/A,-3.51,-5.27,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,35.13000107,Common Stock,4228770304,-5.054051167,-5.411950335,43.56355559,1778824.308,215698000,0,1510150016,0,,5018441984,-4.75,32.451,36.0664,37.7028,37.4853,4.71,-11.60,,,
0991739D US Equity,36866T103,US36866T1034,2971580,,,,59.97000122,Common Stock,2889462528,-0.957882781,-4.627862274,33.17788773,839610.0308,100255000,0,869817024,0,,548195000,-4.54,57.8805,62.3078,69.0834,64.7918,4.39,-26.68,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,36.52000046,Common Stock,601177600,-30.83333147,-7.42712357,100,1601047.831,-1600000,0,37739000,0,-189000,130686000,-39.79,39.2295,55.792,63.5241,55.1572,11.82,-51.40,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,11.86999989,Common Stock,136744240,-19.7972991,-22.29428791,25.77268812,84784.76923,6650000,,160475008,,,44517000,-3.58,11.9085,13.763,14.5632,14.3523,-2.55,-23.48,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,6.800000191,Common Stock,704613248,-2.017289126,-1.59189087,-10.99476035,484562.1231,-35822679,0,20053396,0,,37701873,-9.71,6.427,6.746,6.6055,6.8613,-0.29,0.89,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,12.56000042,Common Stock,759375104,-8.498267494,-13.63997518,13.22285549,312201.0308,52486000,0,938454976,0,,312199000,-14.41,12.1155,13.4158,13.6784,14.121,3.89,-11.25,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,16.28000069,Common Stock,543390592,-20.35224921,-43.21590288,-21.61771628,251585.2923,10652000,0,189099008,0,0,105030000,-7.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,11.97000027,Common Stock,190648592,-20.57066683,-20.62334,2.746786772,117001,7271000,0,211376000,0,,968012992,-12.11,8.1607,9.9231,10.1468,10.2435,1.79,-23.81,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,73.12999725,Common Stock,1251590656,-9.637962464,-12.26154938,14.80376197,98557.64615,88673000,0,542396032,0,188142000,424057000,-14.92,23.9748,26.1166,26.9406,26.2093,-0.49,-15.57,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,28.11000061,Common Stock,6360413184,-12.07381541,-20.52586526,41.04365369,2911390.431,406047000,0,2430426112,0,,9393059200,-15.15,27.067,30.3908,30.5387,31.9987,5.36,-5.23,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,71.08999634,Common Stock,6083072000,-19.20740952,-38.62802292,9.133005115,1205055.938,530711992,0,2887600896,0,,1717477984,-21.65,66.0425,79.0758,87.6829,93.7259,10.87,-25.79,,,
NEWN US Equity,643847106,US6438471061,2003502,Industrials,Electrical Equipment,Electrical Components & Equipment,2.190000057,Common Stock,31868222,-27.72276971,-63.62126139,-65.78124962,467416.2,16445972,0,98499120,0,4461382,98978002,-17.81,2.32,2.5182,2.985,4.747,20.99,-37.25,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,33.59999847,Common Stock,3758647296,-20.67989143,-33.55744774,-39.3720686,1030260.323,294621000,0,1633698944,0,-18190000,939544016,-18.33,32.741,38.4754,42.8471,50.6233,2.72,-28.11,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,8.210000038,Common Stock,118425960,-26.10260763,-3.411764257,52.0370317,176415.2154,-605744,0,41086236,0,,28831733,16.93,8.5965,10.0718,10.2403,8.743,1.86,-31.87,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,51.04999924,Common Stock,624014784,0.749952796,-15.36679119,11.4434424,44899.86154,78225000,0,667075968,0,,1017666992,3.17,47.6255,51.3087,53.1781,56.7526,4.74,-3.64,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,12.77999973,Common Stock,546932928,12.79788013,-9.618108751,20.11277557,337599.7692,39865000,0,417736000,0,-3632000,994453008,-14.4,11.5175,11.6568,12.567,12.9924,3.9,-2.22,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,1.850000024,Common Stock,20037536,0.543477733,-24.18032867,5.72184169,16585.13846,-1307000,67000,3298000,1285000,0,22790000,-12.97,1.8607,1.9342,1.9731,2.1123,2.78,-12.32,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,4.010000229,Common Stock,15239604,-11.67400303,-26.42201157,-6.960550299,7222.453125,74000,0,14035000,0,,29425000,13.47,4.1599,4.4119,4.5027,4.7366,-0.99,-13.58,,,
CNEP US Equity,16941G102,US16941G1022,2277802,,,,2.109999895,Common Stock,74809840,-36.44578501,-58.46456837,-61.63636554,187956.3077,39557918,0,162442208,0,-5263302,88949428,-4.74,2.2485,2.8732,3.2815,4.3562,0.96,-40.56,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,2.779999971,REIT,141657120,-16.012084,-29.62025474,23.00884881,509235.4,-340818008,19064000,-1076118016,250000000,,395815000,-24.1,2.669,3.0296,2.9873,3.1226,5.3,1.46,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,26.04999924,Common Stock,1033083072,-8.274649342,24.22508388,-13.51262114,572125.6923,15151190,0,162752000,0,,256984040,-23.38,25.525,28.429,28.5225,26.4826,0.27,-20.70,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,41.68999863,Common Stock,5157782528,-17.39647787,-26.60211411,19.9367107,1851320.508,1020000000,0,2720999936,0,,15481999616,-21.49,40.8435,49.0802,51.6248,53.3781,8.77,-26.69,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,43.70000076,Common Stock,1873550208,1.817340697,49.04502462,189.9801038,467547.2308,37483000,0,307344992,0,,177927000,-17.64,38.05,38.6408,37.7824,33.1638,12.17,12.75,,,
CBMX US Equity,20009T303,US20009T3032,B8KDR70,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,2.539999962,Common Stock,27188414,-22.08589051,-4.868918005,-15.05016877,6804.96875,-7149000,0,11896000,0,0,3940000,3.94,423.5878,479.0659,467.898,404.4639,-7.97,-31.35,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,94.04000092,REIT,4423171584,-9.983727561,8.792223808,3.102732002,733389.3692,80834000,0,2064199040,0,,1433520000,-5.54,89.258,96.2802,96.8892,91.3107,7.02,-7.26,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,19.22999954,Common Stock,885829952,-15.09933834,-17.6562937,13.74210812,544963.7231,68629000,0,765857024,0,,4406707968,-19.71,18.118,22.6524,24.7741,22.9214,5.08,-29.25,,,
WRC US Equity,934390402,US9343904028,2352668,,,,53.34999847,Common Stock,2293852672,0.0938072,-9.129621349,27.3877677,1352531.046,159557000,0,1036923008,0,57266000,2441801024,-13.61,49.63,52.0486,54.1991,54.5181,7.15,-3.26,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,18.82999992,Common Stock,384007712,-16.08734637,-20.68239214,31.9551459,24436.67692,27808000,,264519008,0,,1012652992,-6.59,18.9225,21.1908,21.7304,21.5802,5.2,-17.01,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,5.960000038,Common Stock,19961300,-0.334447841,5.114637706,35.45454339,9458.830769,2076000,0,25513000,0,48000,52490000,-4.87,5.673,5.8202,5.8435,5.4765,5.86,-6.99,,,
