EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
CORT US Equity,218352102,US2183521028,B00SCY1,Health Care,Pharmaceuticals,Pharmaceuticals,5.460000038,Common Stock,599489536,-8.235290535,9.638554563,-9.151417135,346843.9375,-1597000,0,20168000,0,,56245000,6.23,5.4515,5.2894,4.7729,4.5401,-0.18,16.67,,,
CKEC US Equity,143436400,US1434364006,2845469,Consumer Discretionary,Media,Movies & Entertainment,30.12000084,Common Stock,734195648,0.803218491,31.29904158,13.48907234,326871.1719,1386000,0,290696000,0,,826222000,2.32,30.235,30.0288,28.5263,25.5718,-3.55,0.27,,,
VRNT US Equity,92343X100,US92343X1000,2849193,Information Technology,Software,Application Software,33.13000107,Common Stock,2060620160,0.42436915,-18.31854057,-45.46052901,674383.6875,1147000,0,1056620992,0,,1106153984,6.46,34.6055,33.8574,34.2541,38.4617,-5.99,-0.75,,,
VSI US Equity,9.28E+105,US92849E1010,B55C7L5,Consumer Discretionary,Specialty Retail,Specialty Stores,30.56999969,Common Stock,741903168,1.091269597,-6.513764582,-17.97692697,291549.5,49253000,0,449447008,0,,1266488000,-4.29,30.5295,29.674,29.7274,30.6144,-0.84,-1.26,,,
BCBP US Equity,55298103,US0552981039,2848253,Financials,Banks,Regional Banks,10.23999977,Common Stock,114912224,-2.290074252,1.172775961,-11.63995341,8091.953125,7219000,949000,132311000,0,,77205000,4.59,10.4254,10.2806,10.1469,10.2717,-0.97,3.72,,,
MACK US Equity,590328100,US5903281005,B72XX62,Health Care,Biotechnology,Biotechnology,5.389999866,Common Stock,688438464,-19.19040772,-31.77215441,-56.40921984,1745117.938,-152013000,0,-217196992,0,,95697000,7.61,6.222,6.5568,6.8808,7.6262,-11.93,-35.60,,,
CVGW US Equity,128246105,US1282461052,2859200,Consumer Staples,Food Products,Packaged Foods & Meats,67,Common Stock,1168172288,18.35364649,36.73469388,31.04486531,139513.5938,29480000,0,204366000,0,-17228000,865322016,-1.82,65.108,60.068,57.0134,53.5925,1.18,17.42,,,
SBRA US Equity,78573L106,US78573L1061,B5NLBP6,Financials,Real Estate Investment Trusts (REITs),Health Care REITs,20.63500023,REIT,1346912768,-1.456543923,6.867863148,-12.78366348,478584.4688,44201000,10242000,1007366016,58000,,245851000,15.87,21.2298,21.0757,20.2669,20.5971,1.5,4.78,,,
RGC US Equity,758766109,US7587661098,2866824,Consumer Discretionary,Media,Movies & Entertainment,22.04000092,Common Stock,3455742720,5.912754575,19.3585108,10.31708764,1266101.453,170900000,0,-873699968,0,,3223100032,6.72,20.5455,20.8238,20.5369,19.5356,7.09,5.36,,,
DDE US Equity,260095104,US2600951048,2857486,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,1.059999943,Common Stock,34995492,-1.840495403,9.144729825,13.97848759,24791.75,1986000,0,114828000,0,,183325000,-2.83,1.0985,1.0831,1.0795,1.0404,-0.93,-0.93,,,
AMRC US Equity,2.36E+111,US02361E1082,B3SWPT2,Industrials,Construction & Engineering,Construction & Engineering,4.369999886,Common Stock,204442336,-6.623930644,-30.08000183,-42.8758192,93020.46875,2341000,0,288895008,0,,649174992,13.27,4.5925,4.5716,4.6611,5.4005,-12.07,-8.39,,,
FBMS US Equity,318916103,US3189161033,2184300,Financials,Banks,Regional Banks,17.27000046,Common Stock,93810880,2.736472376,-5.429641166,4.627390835,5001.859375,9374000,342000,90074000,17123000,,49338000,1.33,17.2183,16.7437,16.6914,16.9489,-2.54,10.73,,,
CPSI US Equity,205306103,US2053061030,2872122,Health Care,Health Care Technology,Health Care Technology,39.91999817,Common Stock,539945920,-3.458283816,-17.68757157,-21.03539818,197425.2031,11172536,0,163288000,0,,205577120,-0.7,39.4705,43.4258,48.4911,47.4134,3.34,-22.30,,,
CME US Equity,12572Q105,US12572Q1058,2965839,Financials,Diversified Financial Services,Specialized Finance,97.40000153,Common Stock,32983824384,0.125288574,8.877505498,10.51659873,1744470.922,1284400000,0,20841400320,0,7299999744,3418300032,4.97,95.206,95.0928,94.2462,93.1462,1.29,2.04,,,
NXST US Equity,65336K103,US65336K1034,2949758,Consumer Discretionary,Media,Broadcasting,47.58000183,Common Stock,1459649920,-10.59751834,-18.03655242,-13.47910478,439125.9688,86745000,0,111404000,0,,954138992,6.24,49.7335,50.7972,47.6519,50.0051,-4.07,7.97,,,
CYNO US Equity,232577205,US2325772059,B0T4N70,Health Care,Health Care Equipment & Supplies,Health Care Equipment,48.64500046,Common Stock,1144261504,1.831693514,8.898595146,26.08864217,382147.7656,18661000,0,411628992,0,,359214000,12.98,49.0172,48.3581,44.888,41.0855,0.94,10.26,,,
CEVA US Equity,157210105,US1572101053,2986937,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,27.17000008,Common Stock,555359744,0.480766111,16.30992879,39.83530442,140024.2656,7581000,0,187272000,0,,62173000,10.64,26.877,26.104,23.3851,23.0608,0.07,20.76,,,
CYTK US Equity,23282W605,US23282W6057,BBBSBJ5,Health Care,Biotechnology,Biotechnology,9.489999771,Common Stock,376003840,16.44172043,-9.273425081,41.2202391,316620.1406,-41084000,0,57906000,0,,32665000,17.18,8.771,8.3162,7.6196,8.3855,5.56,34.61,,,
BDSI US Equity,09060J106,US09060J1060,2820165,Health Care,Pharmaceuticals,Pharmaceuticals,2.359999895,Common Stock,126484152,4.888884226,-50.73069073,-70.35176025,1164874,-48212000,,19796906,2093.155029,,38217000,8.05,2.456,2.5242,3.0323,4.1838,-1.26,-26.93,,,
APPY US Equity,92262A206,US92262A2069,BYZCF36,Health Care,Biotechnology,Biotechnology,3.50999999,Common Stock,13608130,5.089822774,44.08866313,-2.064735432,85550.34375,-6011681,0,16678031,0,,186798,-3.99,3.4851,3.3514,2.7953,2.6009,-2.5,30.00,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,8.989999771,Common Stock,628191104,25.38353801,-0.111113654,-2.282609158,331987.0469,-16106000,0,286211008,0,-3339000,265140000,4,8.2495,7.5952,7.4651,7.7475,-1.1,23.66,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,61.58000183,Common Stock,933449792,3.652587088,11.89973611,12.15902048,56230.59375,33888000,0,658331008,0,1298000,799742992,3.44,60.7155,59.3586,57.6749,56.6776,-1.46,9.20,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,47.43000031,Common Stock,647278848,-6.468149948,-23.17784416,-44.73316188,329946.9688,45364000,0,392332992,0,,1264817024,1.96,52.4185,56.1669,59.9438,64.1899,-11.56,-26.43,,,
CAPR US Equity,14070B101,US14070B1017,BGPGP21,Health Care,Biotechnology,Biotechnology,3.950000048,Common Stock,70911680,23.82445068,28.51274749,-21.78218023,28163.20313,-13647549,0,-1082905,0,,4944835,-6.33,3.9242,3.6879,3.137,3.3777,-9.82,55.51,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",24.36000061,Common Stock,7271063552,7.978728666,-29.98738815,-44.48869449,7907958.578,316000000,0,1683000064,0,,11432999936,31.49,23.4143,22.357,27.5075,32.2249,-0.49,-26.95,,,
INBK US Equity,320557101,US3205571017,B0406N0,Financials,Banks,Regional Banks,23.81999969,Common Stock,131613256,-6.674886767,-16.55277178,-1.898708261,37088.09375,9298000,0,107830000,0,,54486000,-0.71,24.0335,24.4492,24.2479,26.9606,-1.76,2.19,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,44.38999939,Common Stock,964346880,-12.22068488,2.040254834,-21.1634812,133324.25,-66100000,0,406400000,0,,1221800000,3.06,47.5335,50.1384,51.964,48.5918,-7.56,-22.72,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,152.4100037,Common Stock,17744537600,18.01007423,24.8546568,43.75441959,931912.9375,688700000,0,7008500224,0,2230299904,7811200000,1.15,143.1845,134.3196,131.2311,125.4546,3.99,17.99,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,23.01000023,Common Stock,1794888320,5.260748337,9.680504471,-22.74571876,262983.5985,-639400000,0,700000,0,,,0.43,21.9053,21.0344,18.7305,19.8229,-0.04,31.72,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,19.16500092,Common Stock,394884032,9.264537715,6.232076456,18.0870488,95661.40625,83761000,0,330091008,0,,186877000,-3.57,18.5108,17.5187,17.3353,17.3679,0.71,10.30,,,
MGNX US Equity,556099109,US5560991094,BFDV8K0,Health Care,Biotechnology,Biotechnology,26.98999977,Common Stock,932385536,5.594680497,-12.85114508,-28.91756939,302006.1875,-95632000,0,286255008,0,,32421000,13.34,25.85,23.05,20.4685,24.1319,2.27,43.95,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,51.79999924,Common Stock,453760800,-8.737257515,1.431477893,-9.438049409,17531.39063,25017000,0,129011000,0,-11178000,130457000,3.51,55.1215,56.6566,55.6748,54.6538,-6.88,-10.81,,,
RNG US Equity,76680R206,US76680R2067,BDZCRX3,Information Technology,Software,Application Software,19.71999931,Common Stock,1425795968,-0.101319443,-16.36980756,6.652242063,597434.875,-28101000,0,111129000,0,,307975000,16.78,20.302,19.4526,18.1592,19.6699,-5.42,25.21,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,90.63999939,Common Stock,9226328064,-5.760034205,32.58316867,-5.893075963,3122245.328,378774000,0,-84326000,0,,3981323008,8.06,98.162,94.7062,90.673,77.7419,-10.88,-2.45,,,
SITO US Equity,82988R203,US82988R2031,BYX05B0,Information Technology,Software,Application Software,3.619999886,Common Stock,62826832,21.0778184,74.03846242,,38633.70313,-5212206,0,5000407,0,,21895903,11.05,3.3635,3.112,2.8832,2.9581,9.04,41.96,,,
HNNA US Equity,425885100,US4258851009,2965033,Financials,Capital Markets,Asset Management & Custody Banks,33.47000122,Common Stock,169575488,0.631397804,12.30309879,79.32768351,13978.70313,13662000,0,30030000,0,9994000,49792000,3.67,35.369,33.5502,30.1165,29.0215,-2.93,25.65,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,4.590000153,REIT,305944576,2.227180102,15.71429193,13.17427168,212635.8906,95196000,5580000,191556976,61583024,,387040000,5.88,4.62,4.503,4.1904,4.2208,-0.43,9.03,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,21.54999924,Common Stock,866850752,-2.134428751,-1.553221389,-17.77947352,163259.0313,51667000,0,852198016,0,,4857038016,6.64,21.743,20.6086,19.0566,20.9675,-4.26,18.15,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,45.06000137,Common Stock,5139881472,5.405193781,28.34270733,-11.80376695,1856877.734,323924000,0,1804132992,0,10934000,7365999872,13.83,41.629,43.0034,43.5333,42.5001,10.47,-3.28,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,8.020000458,Common Stock,113150312,-0.987653333,-4.181594177,-28.90070348,51431.76563,12667000,0,21876000,0,1107000,134647000,27.18,7.9695,7.941,7.9097,8.2057,-0.12,-1.23,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,18.10000038,Common Stock,889017408,-9.215426301,25.49678459,35.87904791,672693.5313,69185000,13488000,545280000,322249984,,515996008,22.54,19.2995,19.5406,17.9099,15.8477,-7.65,4.07,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,8.630000114,Common Stock,1114475904,-14.21471417,-50.20196104,-61.78033595,1549030.188,-36939000,0,29472000,0,,158890000,15.18,8.7993,9.5109,9.388,12.0549,-6.09,-8.87,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,19.63999939,Common Stock,1298003456,-3.819787873,-0.708624851,7.101146398,185263.75,84893000,0,1214121984,0,,351461000,2.6,19.646,19.8466,19.6574,19.7504,-2.39,-1.82,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,1.470000029,Common Stock,42599392,-0.675675023,-10.36585113,-46.15384548,129068.2969,-22001000,1059000,10400500,9137500,,0,11.56,1.4485,1.4492,1.409,1.7345,1.38,2.80,,,
CBIO US Equity,14888D109,US14888D1090,BYY8NY2,Health Care,Biotechnology,Biotechnology,1.519999981,Common Stock,17373764,-1.298700092,-51.43770207,-87.60309284,98832.75,,,27989000,0,,,-1.97,1.512,1.4764,1.6792,2.5822,7.04,-9.52,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,25.13999939,Common Stock,633183040,-3.56731997,12.9887613,-36.01425604,301003.2031,52986000,0,438768000,0,69078000,1218200000,14.92,25.4355,26.2846,26.807,26.1165,-3.34,-10.69,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,24.13999939,Common Stock,1118375296,-12.25009382,-30.41222155,-61.25822684,567189.2031,142849000,0,864867968,0,253630000,920568992,15.41,24.7843,27.2579,27.9273,34.9949,-6.65,-17.86,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,49.02999878,Common Stock,9486284800,-8.628403059,-9.153237594,-25.94774285,3023299.266,616814008,0,2972284928,0,,15261172992,18.83,49.2375,51.0766,50.2482,52.3969,4.36,-4.05,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,119.3199997,Common Stock,11313327104,2.6143799,33.84712596,8.745026124,1017115.141,-2180137984,0,2614330880,0,,1332217024,0.59,116.52,114.5696,104.2484,103.9041,-0.81,22.75,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,47.84999847,Common Stock,4797642752,0.842987787,43.03846152,22.06799333,402711.0938,179285000,0,1845361024,0,,976376000,5.14,47.5855,46.3322,43.5828,38.6775,-2.37,10.39,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,80.66000366,Common Stock,891819776,4.181600628,-0.593148891,8.938630854,50500.53125,48037000,0,691496000,0,-25500000,1487201984,1.71,78.529,78.0536,78.0387,79.4187,0.17,0.86,,,
PGRE US Equity,69924R108,US69924R1086,BSL7HC6,Financials,Real Estate Investment Trusts (REITs),Office REITs,15.93999958,REIT,3395802112,-2.086666479,-10.85769434,-4.932394263,916686.0781,25083000,0,3725824000,0,1819000,674100000,10.6,16.042,16.375,15.9691,16.7189,-0.88,0.55,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,2.470000029,Common Stock,32565298,-26.04790143,-54.08921978,-60.35312968,55898.21875,-5270000,,-675000,94000,,45280000,6.08,2.6195,3.5115,4.211,4.6227,-5.36,-47.11,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,6.519999981,Common Stock,28496292,6.88524726,-1.212120074,14.38596841,4484.571429,4476000,0,20348000,0,,38476000,2.76,6.5955,6.016,6.1828,6.4241,-0.31,6.30,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,14.85999966,Common Stock,1861172608,-3.002611275,-6.172572588,-23.21476435,446331.6563,144220000,10125000,1705902976,150000000,,1127682992,20.86,14.985,14.8388,14.4789,15.8079,-5.17,-1.09,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,25.50499916,Common Stock,1174945920,-10.3514992,-40.38101943,-23.47735446,586835.3594,13623000,0,684012032,0,-127000,508712008,-0.88,26.3468,26.9087,28.756,32.4934,-3.06,-3.57,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,4.400000095,Common Stock,221749008,-14.7286778,2.564105699,-48.19078493,457972.125,-153823000,0,302048000,0,,115548000,22.95,4.751,4.7646,4.2511,5.2318,-7.76,16.09,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,387.730011,REIT,26919735296,7.107737842,29.62608462,62.52919874,632869.4063,73995000,0,4819104768,0,,2926849088,-3.83,375.027,355.5128,333.2905,313.4401,0.6,17.84,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,49.90000153,Common Stock,2823541504,3.035311194,-17.01313714,-29.01849309,1219304.281,139226000,0,1590000000,0,15000000,15244253184,13.85,50.7715,50.8848,56.581,59.4897,-2.54,-22.62,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,9.529999733,Common Stock,395256736,5.771359499,-12.24677685,4.381156775,812229.9219,5878000,0,220087008,0,,357200000,31.69,9.158,10.165,11.0681,9.9084,-2.85,-32.12,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,1.970000029,Common Stock,67464192,-8.391286861,-29.73836537,-10.40874153,38456.25,4691000,0,56037000,0,-5236000,440107000,3.05,2.1135,2.2678,2.4212,2.4883,-7.94,-14.96,,,
RTRX US Equity,761299106,US7612991064,B95XCC2,Health Care,Biotechnology,Biotechnology,17.80999947,Common Stock,653212672,0.168722037,-7.672376254,-46.27451389,476686.1719,88798000,0,319232000,0,,111528000,0.67,17.6965,16.5352,15.4801,17.5057,-3.68,30.38,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,13.60999966,Common Stock,1453971712,2.639512985,-33.8035019,-49.02621997,879668.7031,-1296000000,0,-2367000064,0,,24657999872,13.23,13.263,13.6847,14.9435,18.261,-1.66,-11.10,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,26.45000076,Common Stock,462579584,2.321084614,17.13906489,-13.25024283,62872.71875,-12818000,0,206818000,0,,149467000,5.07,26.0575,24.274,23.3141,24.3528,-0.68,21.44,,,
BCLI US Equity,1.05E+205,US10501E2019,BQQFDM3,Health Care,Biotechnology,Biotechnology,2.410000086,Common Stock,44956236,8.558561026,-15.73425964,-33.24099291,48269.71875,-8042000,0,12572000,0,,0,5.81,2.4029,2.3114,2.3874,2.5307,1.26,-9.74,,,
BPTH US Equity,09057N102,US09057N1028,B0PZN77,Health Care,Pharmaceuticals,Pharmaceuticals,1.99000001,Common Stock,190334000,-26.56826636,59.20000076,73.04348268,382031.4063,-5959156,0,8046000,0,,0,-14.57,2.209,2.4588,2.2654,1.8305,-8.72,-23.17,,,
AHT US Equity,44103109,US0441031095,2310116,Financials,Real Estate Investment Trusts (REITs),Hotel & Resort REITs,5.369999886,REIT,513836480,9.296294416,-11.10270116,-26.23813561,593833.8125,-72534000,33962000,375790208,393897792,,1454502976,10.99,5.3175,5.3882,5.5465,5.948,-1.48,-13.83,,,
CVCO US Equity,149568107,US1495681074,2787022,Consumer Discretionary,Household Durables,Homebuilding,93.69999695,Common Stock,837589248,-5.658480431,12.47149165,24.20465789,110798.9063,28541000,0,353225984,0,0,712352000,6.06,93.754,92.9494,89.4057,85.6231,1.49,0.26,,,
MICT US Equity,595117102,US5951171025,B8J8BM9,Industrials,Aerospace & Defense,Aerospace & Defense,2.24000001,Common Stock,13168336,14.27842839,6.666671965,-27.27272516,4153.576923,-2719000,0,11464000,0,,24389000,-24.11,2.0117,2.0507,2.0243,2.3644,39.13,12.00,,,
LMAT US Equity,525558201,US5255582018,B1G6TJ0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,14.27000046,Common Stock,262271680,2.147460165,-16.74653972,19.75116856,87469.60938,8555000,0,80624000,0,415000,79663000,20.53,14.5915,15.1928,14.806,14.6341,-3.71,-7.78,,,
GOOD US Equity,376536108,US3765361080,2918479,Financials,Real Estate Investment Trusts (REITs),Diversified REITs,16.88999939,REIT,381939520,2.318222844,21.53685119,12.40479459,124473.5,3755000,4098000,171958000,55600000,,85413000,8.52,16.804,16.8693,16.2449,15.4334,-0.18,5.44,,,
TFSL US Equity,87240R107,US87240R1077,B1W8J67,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,17.21999931,Common Stock,4940201984,-6.153853798,-7.508091638,4.718098743,200865.3281,77408000,0,1690407040,0,,410902000,5.69,17.4935,17.8981,17.5056,17.7234,-1.77,-0.32,,,
PRSC US Equity,743815102,US7438151026,2918576,Health Care,Health Care Providers & Services,Health Care Services,44.88000107,Common Stock,665425024,-5.634987863,-4.347820078,1.355018756,89314.85938,-20700000,6131000,271478016,77576000,89935000,1798279968,7.78,47.1285,48.5044,48.3997,47.6874,-6.11,-12.12,,,
AMCX US Equity,00164V103,US00164V1035,B4MG4Z6,Consumer Discretionary,Media,Cable & Satellite,60.41999817,Common Stock,4391007744,-5.505161923,-19.09480728,-26.18204118,830462.375,375092000,0,85904000,0,,2618832000,-8.37,59.8603,63.1893,64.241,69.8688,2.04,-6.96,,,
ALNY US Equity,02043Q107,US02043Q1076,B00FWN1,Health Care,Biotechnology,Biotechnology,55.49000168,Common Stock,4747753984,-22.62966992,-41.05587206,-53.70818353,952418.6406,-342270000,0,1189051008,0,,29905000,22.69,60.287,61.4862,62.0261,75.2312,-2.56,-11.60,,,
WLL US Equity,966387102,US9663871021,2168003,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,9.260000229,Common Stock,2330497280,-25.02024338,-1.906772876,-72.44047426,25137623.38,-2284897960,0,4584726016,0,,1862330976,-20.41,11.535,11.402,9.3522,11.4931,-18.2,16.04,,,
LKQ US Equity,501889208,US5018892084,2971029,Consumer Discretionary,Distributors,Distributors,31.70000076,Common Stock,9721726976,-4.142724356,6.986168278,4.810712129,3062317.531,423860000,0,3234408960,0,,7340196992,8.49,32.2485,32.5046,31.1313,29.8129,-5.68,-0.72,,,
TPX US Equity,88023U101,US88023U1016,2216991,Consumer Discretionary,Household Durables,Home Furnishings,55.31999969,Common Stock,3370177280,-4.981108666,-21.48736813,-16.05463063,1541079.922,88700000,0,252400000,0,181100000,3132699968,36.71,58.669,58.8382,58.7891,65.416,-8.37,-9.00,,,
TROV US Equity,897238309,US8972383090,B8FG9W3,Health Care,Biotechnology,Biotechnology,4.53000021,Common Stock,135274048,-14.04174144,-16.11110871,-55.36945438,464258.0313,-30559381,24180,40553448,606000,,306159,24.28,4.672,4.5981,4.9168,5.0612,-5.63,-2.58,,,
WLK US Equity,960413102,US9604131022,B01ZP20,Materials,Chemicals,Commodity Chemicals,42.91999817,Common Stock,5592746496,-2.741905438,-20.32319229,-36.48336281,1145143.203,643573992,0,3406525952,0,,4334992000,6.57,43.8705,45.5306,45.4251,49.8769,-4.03,-6.91,,,
NNI US Equity,64031N108,US64031N1081,2196190,Financials,Consumer Finance,Consumer Finance,34.75,Common Stock,1476214016,-5.261723798,4.198480285,-18.72241779,87014.09375,251487000,0,1878253952,0,,1187884992,16.29,34.2335,36.679,37.4601,35.3318,0.58,-11.44,,,
