EQY_FUND_CRNCY,REL_INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker,CUSIP,ISIN,SEDOL,GICS Sector,GICS Ind Name,GICS SubInd Name,Price:D-1,Sec Type,Market Cap,Total Return:M-1,Total Return:M-6,Total Return:Y-1,Average Volume:M-3,Inc Before XO Items T12M,Total Cash Preferred Dividends T12M,Tot CE LF,Pref Eq LF,Deferred Tax Liab LF,Revenue T12M,NextMonthReturnt,MOV_AVG_20D,MOV_AVG_50D,MOV_AVG_100D,MOV_AVG_200D,Total Return:W-1,Total Return:M-3,,,
APPY US Equity,92262A107,US92262A1079,B97M4D2,Health Care,Biotechnology,Biotechnology,1.5,Common Stock,11574750,-10.17963841,-71.59090894,-93.22493235,89527.94615,-8868705,0,10967557,0,0,127946,84.67,12.4004,13.739,20.8374,36.6495,-6.25,-44.57,,,
IDIX US Equity,45166R204,US45166R2040,2877536,,,,5.650000095,Common Stock,737736320,-44.22507373,-52.01698277,-2.753870034,2015907.185,-43780000,0,47603000,0,,40799000,-19.29,6.848,8.831,8.7741,9.4942,-5.99,-37.50,,,
FORM US Equity,346375108,US3463751087,2891826,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,5.090000153,Common Stock,254436368,-16.83006131,-0.391389049,-35.48795642,355715.6308,-58550000,0,332408992,0,,171958000,9.82,5.332,5.8752,5.884,5.6086,-3.05,-15.03,,,
LF US Equity,52186N106,US52186N1063,2946685,Consumer Discretionary,Leisure Products,Leisure Products,10.84000015,Common Stock,751617600,-5.657089917,54.19629913,228.4848579,943895.8462,38291000,0,219810000,0,2432000,504532000,-16.79,11.197,10.9166,10.2973,8.3874,-5.08,4.03,,,
SAFT US Equity,78648T100,US78648T1007,2958538,Financials,Insurance,Property & Casualty Insurance,45.29000092,Common Stock,693249472,8.279400252,8.86666145,22.02471345,26129.98462,47735000,0,681339008,0,,682538000,1.3,45.814,43.4774,42.1393,42.0235,0.11,14.41,,,
RRGB US Equity,75689M101,US75689M1018,2966144,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,31.01000023,Common Stock,448575136,3.886096592,-9.880847526,-0.608976056,181963.0923,23280000,0,309992992,0,0,935360992,5.09,30.97,30.584,31.8044,31.7582,-1.15,-3.09,,,
STX US Equity,,IE00B58JVZ52,B58JVZ5,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",32.00999832,Common Stock,12716554240,7.627188017,24.03761232,187.125514,11998876.89,2862000000,0,3497004032,0,-396000000,14937999872,-3.28,33.7555,29.4214,28.3272,25.1791,-6.02,37.90,,,
NPO US Equity,29355X107,US29355X1072,2951292,Industrials,Machinery,Industrial Machinery,37.54000092,Common Stock,777487168,8.906294129,-0.714097985,-3.29726633,173846.7385,40800000,0,517200000,0,,1185400000,-4.08,35.765,35.7914,37.5979,36.8478,0.97,-2.54,,,
SJM US Equity,832696405,US8326964058,2951452,Consumer Staples,Food Products,Packaged Foods & Meats,84.97000122,Common Stock,9383866368,11.3868371,14.29484398,20.87919448,660825.6769,459084000,0,5221353984,0,,5706601984,1.6,81.247,77.8514,77.5544,77.5515,0.68,11.74,,,
EEQ US Equity,29250X103,US29250X1037,2020341,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,31.12999916,Common Stock,1271087744,-0.881495905,-4.676373046,20.79935472,103329.4925,39300000,,572400000,,,,1.7,22.8058,22.6316,22.4711,22.7255,0.68,1.53,,,
SPOK US Equity,84863T106,US84863T1060,BNZB473,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,11.40999985,Common Stock,252725792,3.58548708,-12.66109969,-19.61954298,121558.4154,46302000,0,259026000,,,233097000,4.03,11.0395,12.2558,12.5,13.2363,3.73,-7.09,,,
RJET US Equity,760276105,US7602761055,2858348,Industrials,Airlines,Airlines,4.449999809,Common Stock,215787616,-2.19781049,-16.19585956,39.06249197,351444.4,-101600000,0,475100000,0,,2891400000,4.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
NEBS US Equity,643863202,US6438632027,2956468,,,,13.39000034,Common Stock,77765104,0.223880603,34.58357762,41.94298954,15392.77778,4581000,0,72684000,0,-4744000,35245000,2.24,13.23,13.3105,12.1751,11.0819,1.05,5.67,,,
WHG US Equity,961765104,US9617651040,2958293,Financials,Capital Markets,Asset Management & Custody Banks,36.75,Common Stock,295006944,-1.342281879,-3.217084252,10.47292603,12947.53846,13383000,0,71391000,0,-1030000,70971000,7.2,37.2645,37.1576,36.7435,37.4029,-1.34,4.34,,,
WYNN US Equity,983134107,US9831341071,2963811,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming,103.1699982,Common Stock,10370865152,10.04799805,-12.07529363,-29.04764749,1972185.569,841148976,0,341641984,0,,5208872064,11.89,103.218,100.1648,106.6248,111.6426,-2.05,0.66,,,
PXP US Equity,726505100,US7265051000,2979249,,,,39.31999969,Common Stock,5072280064,-1.601600111,-10.77830731,33.69602142,2070370.2,169780008,0,3328322048,0,,2110387968,-4.7,40.844,39.0084,38.3352,38.9284,-4.31,9.86,,,
NCT US Equity,65105M603,US65105M6030,BRS67K7,Financials,Real Estate Investment Trusts (REITs),Mortgage REITs,7.599999905,REIT,1310907264,2.01342415,48.38096156,56.22965836,2768717.538,153718000,5580000,541147008,61583000,,303287000,1.99,3.2205,3.0795,2.9555,2.6087,-1.43,18.18,,,
RUSHA US Equity,781846209,US7818462092,2966876,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,17.04000092,Common Stock,633130368,5.510844074,-28.46347131,-7.391297452,147563.1077,68756000,0,574692992,0,,3085697984,13.03,17.346,16.2058,16.7135,19.1247,-3.46,2.84,,,
STND US Equity,853393106,US8533931064,B41S2P9,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,16.90081215,Common Stock,59342132,2.740494621,6.210553835,17.48941659,4378.170732,3111000,0,80080000,0,,19973000,-0.3,16.8539,16.5452,16.2755,15.5702,-0.58,2.71,,,
DKS US Equity,253393102,US2533931026,2969637,Consumer Discretionary,Specialty Retail,Specialty Stores,49.75999832,Common Stock,6041351680,1.559108122,11.75304127,44.57153764,1583611.4,263380000,0,1612064000,0,,5510002944,4.2,49.991,49.034,48.596,45.4385,1.52,7.28,,,
TZOO US Equity,89421Q205,US89421Q2057,BGDFSM1,Information Technology,Internet Software & Services,Internet Software & Services,22.55999947,Common Stock,360093696,4.396107491,-11.18110313,-38.22563203,186765.0462,23361000,0,46298000,0,1657000,152510000,4.48,22.7415,22.1147,23.1427,24.5187,-1.74,-3.26,,,
BANC US Equity,05990K106,US05990K1060,BCD47X4,Financials,Banks,Regional Banks,12.06000042,Common Stock,141138912,7.20000373,5.03726488,5.837990393,28734.96923,-5332000,1248000,150370000,31925000,,42002000,4.76,12.006,11.772,11.546,11.6657,-0.17,8.26,,,
HALO US Equity,40637H109,US40637H1095,2975098,Health Care,Biotechnology,Biotechnology,5.800000191,Common Stock,653615936,-35.69844904,-49.60903497,-14.70588194,1072069.662,-42390723,0,69234320,0,,40550948,30,5.7385,7.5278,7.864,9.2338,1.22,-24.08,,,
PFS US Equity,74386T105,US74386T1051,2171603,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,15.43999958,Common Stock,928578624,2.236882016,14.34322515,27.36420567,180226.1385,64867000,0,974545984,0,,308718000,2.27,15.4455,15.3874,14.8171,14.2941,1.18,11.62,,,
GALT US Equity,363225202,US3632252025,B7ZN8B9,Health Care,Biotechnology,Biotechnology,2.160000086,Common Stock,34169688,-7.692300639,-58.13953392,-58.62068824,114079.7385,-10006000,1067000,4274000,7268000,,0,3.24,2.2632,2.1662,2.357,3.684,-1.82,-7.69,,,
TRGT US Equity,87611R306,US87611R3066,B06C9S0,Health Care,Biotechnology,Biotechnology,4.5,Common Stock,150437248,4.166662527,-34.01759697,-72.35872352,205929.4462,-2108000,0,196363008,0,0,94402000,8.67,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,,
SAIA US Equity,78709Y105,US78709Y1055,2982399,Industrials,Road & Rail,Trucking,21.70000076,Common Stock,348018112,-3.98229913,33.04721933,81.28655204,124488.5846,24688000,0,238196000,0,,1077532960,-7.19,15.247,14.416,13.8351,11.8556,-3.85,0.32,,,
PRAA US Equity,69354N106,US69354N1063,BSHZ3P9,Financials,Consumer Finance,Consumer Finance,100.3499985,Common Stock,1693958272,18.50495762,43.91222378,37.22138964,122292.5846,109099000,0,633446016,0,190639008,520409008,4.07,32.7281,30.7362,27.1251,24.9402,0.89,45.20,,,
KMX US Equity,143130102,US1431301027,2983563,Consumer Discretionary,Specialty Retail,Automotive Retail,30.59000015,Common Stock,6985229312,9.917356222,-0.325840273,8.822481282,1988057.662,410466000,0,2820347904,0,,10098601984,-7.49,29.5175,27.7606,28.5305,29.9068,2.62,8.44,,,
XEC US Equity,171798101,US1717981013,2987521,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,57.20999908,Common Stock,4919350784,1.112530946,-28.80960716,-18.9709407,900015.7385,415430000,0,3291973888,0,,1644878976,2.34,59.6495,56.3648,57.5528,63.3751,-1.46,7.60,,,
DLB US Equity,25659T107,US25659T1079,B04NJM9,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,33.18000031,Common Stock,3477137920,-5.87233956,-12.84475815,-1.249994607,779472.5692,292377000,0,1728967936,0,-21542000,945277008,-1.3,34.1695,36.3726,38.9682,37.0554,-2.33,-22.64,,,
PKT US Equity,74269U203,US74269U2033,2021968,,,,21.19000053,Common Stock,410092192,-16.8367311,8.8900387,158.0998835,297718.9077,5149297,0,138874000,0,,54821714,10.9,22.897,23.323,21.9195,19.9952,-5.44,1.39,,,
IPCC US Equity,45665Q103,US45665Q1031,2313739,Financials,Insurance,Property & Casualty Insurance,56.09999847,Common Stock,656987136,-2.957970695,3.16654565,11.55240642,27198.76923,34679000,0,667160000,0,,1149511008,8.06,56.4672,57.3773,55.6198,55.6709,-0.8,4.97,,,
NFP US Equity,63607P208,US63607P2083,2772921,,,,14.73999977,Common Stock,590297152,-0.740744832,-3.407604521,15.33646384,214212.0154,31050000,0,400828000,0,-3062000,1050260000,14.65,15.0585,14.3126,13.9968,14.3009,-0.54,10.83,,,
REED US Equity,758338107,US7583381071,B1LJ7G7,Consumer Staples,Beverages,Soft Drinks,5.980000019,Common Stock,67289944,54.88215293,273.7499956,223.2432401,141491.1231,-201000,53000,3877000,854000,0,28052000,3.18,5.7085,4.5538,3.6036,2.5342,-5.53,106.92,,,
MGCD US Equity,552768103,US5527681036,B8F09K3,Health Care,Health Care Equipment & Supplies,Health Care Equipment,5.329999924,Common Stock,21250710,-6.654993203,-5.160141775,32.91769625,5268.016949,-547000,0,13858000,0,0,28603000,12.57,5.494,5.5648,5.6253,5.3926,-3.09,-7.79,,,
EVER US Equity,29977G102,US29977G1022,B64D2M2,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,11.86999989,Common Stock,1383372544,-0.74882355,,,249790.0769,44576000,11958000,1044825024,136544000,,853698000,16.01,11.9495,11.7576,#N/A N/A,#N/A N/A,-1.08,6.93,,,
1052394D US Equity,553274101,US5532741015,2086848,,,,3.5,REIT,199793648,18.24324172,56.24999933,25.89928187,485717.6769,-118545000,18549000,-972001984,243259008,,327258000,-4.29,3.1525,2.686,2.3291,2.308,2.34,96.63,,,
ACOR US Equity,00484M106,US00484M1062,2925844,Health Care,Biotechnology,Biotechnology,22.85000038,Common Stock,916131904,-5.068547274,-12.65290323,-12.28406506,309249.3077,43952000,0,229650000,0,,312579000,12.08,22.765,23.8144,23.6313,24.3304,-0.65,3.91,,,
TRW US Equity,87264S106,US87264S1069,2340801,,,,43.70999908,Common Stock,5334486528,11.22137388,-4.438134061,4.845287897,1126235.631,1042000000,0,3268999936,0,,16348000000,0,42.4515,38.7592,39.8478,39.4919,4.52,13.33,,,
ACTG US Equity,3881307,US0038813079,2169589,Industrials,Professional Services,Research & Consulting Services,26.34000015,Common Stock,1309474560,-6.958669553,-33.31645531,-39.72540116,674523.9231,60917000,0,619836032,0,,220904000,4.06,25.3385,31.2145,34.2369,36.0886,4.94,-24.25,,,
EQIX US Equity,29444U700,US29444U7000,BVLZX12,Financials,Real Estate Investment Trusts (REITs),Specialized REITs,197.6499939,REIT,9523725312,10.92715345,40.99729221,110.1765121,914035.8769,109183000,0,2067620992,0,,1767376992,4.25,188.614,178.4938,169.6735,146.068,2.14,21.18,,,
MOH US Equity,60855R100,US60855R1005,2212706,Health Care,Health Care Providers & Services,Managed Health Care,24.23999977,Common Stock,1128226560,-0.696436204,-28.62190688,26.05304393,970312.4769,-33227000,0,746009984,0,,5393133952,3.75,24.662,24.676,24.8655,26.5765,1.98,-4.98,,,
WRC US Equity,934390402,US9343904028,2352668,,,,51.41999817,Common Stock,2101612416,20.53445465,-12.41696649,-3.617620169,593331.8769,84258000,0,960096000,0,14055000,2439291968,0.93,48.7235,44.6638,45.9548,50.3518,5.89,15.52,,,
VIAS US Equity,92553H803,US92553H8034,B62FJ41,,,,15.21000004,Common Stock,313517664,-1.23376354,-17.87257202,-19.224641,11759.21538,-15237000,0,245104000,0,,1106812960,13.74,15.2645,16.2114,18.1576,18.0763,-0.39,-20.82,,,
MPAC US Equity,607495108,US6074951087,2372484,,,,5.26987505,Common Stock,16910200,20.31677881,-17.78665874,-11.57927826,5179.338462,792000,0,25767000,0,-244000,56210000,-14.99,4.7061,4.7871,5.3164,5.8323,3.74,-2.59,,,
NPTN US Equity,64051T100,US64051T1007,B3TMC78,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,5.550000191,Common Stock,167263680,11.89516428,4.127584806,-9.016388893,93180.09231,-42355000,0,201236000,0,,218392000,5.23,5.3685,5.0968,4.7757,4.8896,-2.8,35.04,,,
TRLG US Equity,89784N104,US89784N1046,2457455,,,,23.19000053,Common Stock,598063104,-10.80517166,-10.60150583,-22.70693881,416996.0923,47517000,0,316911008,0,1156000,439467000,-8.02,22.4415,25.2392,26.6528,28.9262,2.25,-20.20,,,
ADES US Equity,00770C101,US00770C1018,BBXZ194,Materials,Chemicals,Specialty Chemicals,23.45000076,Common Stock,234825952,3.486323569,4.361377301,54.37788947,91379.23077,11798000,0,11366000,0,,108554000,0.68,11.518,11.5961,12.265,11.6141,3.21,-10.46,,,
HSON US Equity,443787106,US4437871068,B828N64,Industrials,Professional Services,Human Resource & Employment Services,4.639999866,Common Stock,154137552,1.978014769,3.803133876,-11.78707862,77579.84615,3864000,0,106989000,0,-6918000,873246992,-3.88,4.3648,4.2427,4.3116,4.6338,3.8,17.47,,,
CHTP US Equity,163428105,US1634281059,B0FP8W7,,,,1.049999952,Common Stock,70392632,-1.869168145,-71.54471718,-75.46729204,1172542.354,-46744074,0,33666848,0,,0,14.29,1.0165,1.1114,1.4618,2.8544,2.94,-21.64,,,
SHLD US Equity,812350106,US8123501061,2634805,Consumer Discretionary,Multiline Retail,Department Stores,52.75,Common Stock,5615496192,6.587185716,-24.27505422,-10.03052473,706275.4,-2751000064,0,4437000192,0,,40785998848,8.99,33.8683,33.543,33.3618,33.8017,-6.65,6.78,,,
DTSI US Equity,23335C101,US23335C1018,2641106,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components,22.45000076,Common Stock,424093984,20.50457206,-20.04985462,-26.9205688,135689.4,13269000,0,156108000,0,,98197000,3.79,21.474,22.1382,25.446,26.8029,2.7,-18.75,,,
SMA US Equity,871546206,US8715462060,B02FTV6,,,,9.31000042,Common Stock,340975936,20.12903767,28.59117008,11.76471194,192114.2154,-179000,0,302734016,0,,371567000,6.23,9.064,8.5872,8.1085,7.8153,-1.59,20.28,,,
